dataset,seed,configuration,scope,nmae_pct_fs,acc_at_2_pct,acc_at_5_pct,coverage_pct,failures,rows,nmae_change_from_default_pct_fs,weight_denominator,saturated_rows,percent_max_weight_strictly_gt_095,rows_with_missing_or_nonfinite_weights
SyncG,20262020,alpha_100_default_prior,projective_three,1.0402902278632773,88.90833333333333,97.79166666666667,100.0,0,12000,0.0,12000,39,0.325,0
SyncG,20262020,alpha_200_default_prior,all_conditions,0.8597370434726865,91.79583333333333,98.51666666666667,100.0,0,24000,-0.004772384353573189,24000,1405,5.854166666666667,0
SyncG,20262020,alpha_200_default_prior,clean,0.6715949998128632,95.19999999999999,99.225,100.0,0,4000,-0.010489631586791837,4000,215,5.375,0
SyncG,20262020,alpha_200_default_prior,blur_moderate,0.6709239863814999,94.95,99.25,100.0,0,4000,-0.009968359323386466,4000,218,5.45,0
SyncG,20262020,alpha_200_default_prior,blur_severe,0.6928422734793765,94.5,99.25,100.0,0,4000,-0.010366632783809782,4000,244,6.1,0
SyncG,20262020,alpha_200_default_prior,perspective_moderate,0.8708148066907624,91.425,98.8,100.0,0,4000,0.0038103226107220056,4000,80,2.0,0
SyncG,20262020,alpha_200_default_prior,perspective_severe,1.0422910152612919,88.375,97.875,100.0,0,4000,-0.0009109063693264474,4000,293,7.325,0
SyncG,20262020,alpha_200_default_prior,combined_severe,1.2099551792103262,86.325,96.7,100.0,0,4000,-0.0007090986688469414,4000,355,8.875,0
SyncG,20262020,alpha_200_default_prior,perspective_pair,0.956552910976027,89.9,98.3375,100.0,0,8000,0.001449708120697779,8000,373,4.6625,0
SyncG,20262020,alpha_200_default_prior,projective_three,1.0410203337207935,88.70833333333333,97.79166666666667,100.0,0,12000,0.0007301058575162056,12000,728,6.066666666666666,0
SyncG,20262020,alpha_100_uniform_prior,all_conditions,0.8639312775149948,91.84583333333333,98.5,100.0,0,24000,-0.0005781503112649578,24000,80,0.3333333333333333,0
SyncG,20262020,alpha_100_uniform_prior,clean,0.6754610350400605,95.275,99.225,100.0,0,4000,-0.00662359635959453,4000,1,0.025,0
SyncG,20262020,alpha_100_uniform_prior,blur_moderate,0.6749191102683552,94.975,99.25,100.0,0,4000,-0.005973235436531166,4000,2,0.05,0
SyncG,20262020,alpha_100_uniform_prior,blur_severe,0.6969755503836416,94.475,99.25,100.0,0,4000,-0.006233355879544766,4000,2,0.05,0
SyncG,20262020,alpha_100_uniform_prior,perspective_moderate,0.8740275719599492,91.325,98.75,100.0,0,4000,0.007023087879908796,4000,2,0.05,0
SyncG,20262020,alpha_100_uniform_prior,perspective_severe,1.0472555747836914,88.64999999999999,97.8,100.0,0,4000,0.004053653153073045,4000,31,0.775,0
SyncG,20262020,alpha_100_uniform_prior,combined_severe,1.2149488226542704,86.375,96.72500000000001,100.0,0,4000,0.00428454477509721,4000,42,1.05,0
SyncG,20262020,alpha_100_uniform_prior,perspective_pair,0.9606415733718204,89.9875,98.275,100.0,0,8000,0.005538370516491198,8000,33,0.4125,0
SyncG,20262020,alpha_100_uniform_prior,projective_three,1.0454106564659704,88.78333333333333,97.75833333333334,100.0,0,12000,0.005120428602693128,12000,75,0.625,0
Industrial-1395,20262021,alpha_0_default_prior,all_conditions,10.539205909082048,14.516129032258066,41.48148148148148,100.0,0,8370,0.551831830468716,8370,0,0.0,0
Industrial-1395,20262021,alpha_0_default_prior,clean,9.837172932124018,15.913978494623656,48.028673835125446,100.0,0,1395,-0.0020451123724054554,1395,0,0.0,0
Industrial-1395,20262021,alpha_0_default_prior,blur_moderate,9.880707631934715,15.913978494623656,46.88172043010753,100.0,0,1395,-0.0021082328735282374,1395,0,0.0,0
Industrial-1395,20262021,alpha_0_default_prior,blur_severe,9.91930923434711,15.268817204301074,44.80286738351255,100.0,0,1395,-9.731235363119595e-05,1395,0,0.0,0
Industrial-1395,20262021,alpha_0_default_prior,perspective_moderate,9.054788244529366,18.064516129032256,46.738351254480285,100.0,0,1395,0.03849362630891129,1395,0,0.0,0
Industrial-1395,20262021,alpha_0_default_prior,perspective_severe,12.104309825958817,11.54121863799283,32.68817204301075,100.0,0,1395,1.4559246916848192,1395,0,0.0,0
Industrial-1395,20262021,alpha_0_default_prior,combined_severe,12.438947585598257,10.39426523297491,29.749103942652326,100.0,0,1395,1.8208233224181267,1395,0,0.0,0
Industrial-1395,20262021,alpha_0_default_prior,perspective_pair,10.57954903524409,14.802867383512543,39.713261648745515,100.0,0,2790,0.7472091589968652,2790,0,0.0,0
Industrial-1395,20262021,alpha_0_default_prior,projective_three,11.199348552028814,13.333333333333334,36.39187574671446,100.0,0,4185,1.105080546803956,4185,0,0.0,0
Industrial-1395,20262021,alpha_10_default_prior,all_conditions,10.2183169630304,14.994026284348866,42.72401433691756,100.0,0,8370,0.23094288441706823,8370,0,0.0,0
Industrial-1395,20262021,alpha_10_default_prior,clean,9.837085215690921,15.913978494623656,48.028673835125446,100.0,0,1395,-0.0021328288055020295,1395,0,0.0,0
Industrial-1395,20262021,alpha_10_default_prior,blur_moderate,9.880597200644166,15.985663082437277,47.02508960573476,100.0,0,1395,-0.002218664164077566,1395,0,0.0,0
Industrial-1395,20262021,alpha_10_default_prior,blur_severe,9.918918929540485,15.268817204301074,44.80286738351255,100.0,0,1395,-0.00048761716025680357,1395,0,0.0,0
Industrial-1395,20262021,alpha_10_default_prior,perspective_moderate,9.021135054294069,17.419354838709676,46.81003584229391,100.0,0,1395,0.004840436073614285,1395,0,0.0,0
Industrial-1395,20262021,alpha_10_default_prior,perspective_severe,11.253137835243553,13.548387096774196,36.48745519713262,100.0,0,1395,0.6047527009695557,1395,0,0.0,0
Industrial-1395,20262021,alpha_10_default_prior,combined_severe,11.399027542769199,11.827956989247312,33.18996415770609,100.0,0,1395,0.7809032795890687,1395,0,0.0,0
Industrial-1395,20262021,alpha_10_default_prior,perspective_pair,10.137136444768814,15.483870967741936,41.64874551971326,100.0,0,2790,0.30479656852158854,2790,0,0.0,0
Industrial-1395,20262021,alpha_10_default_prior,projective_three,10.557766810768939,14.265232974910393,38.82915173237754,100.0,0,4185,0.46349880554408074,4185,0,0.0,0
Industrial-1395,20262021,alpha_25_default_prior,all_conditions,10.042457855241182,15.304659498207885,43.966547192353644,100.0,0,8370,0.0550837766278498,8370,0,0.0,0
Industrial-1395,20262021,alpha_25_default_prior,clean,9.83709933447439,15.842293906810037,48.10035842293907,100.0,0,1395,-0.0021187100220334543,1395,0,0.0,0
Industrial-1395,20262021,alpha_25_default_prior,blur_moderate,9.88059107063652,15.985663082437277,47.02508960573476,100.0,0,1395,-0.0022247941717239428,1395,0,0.0,0
Industrial-1395,20262021,alpha_25_default_prior,blur_severe,9.918525098446164,15.268817204301074,44.659498207885306,100.0,0,1395,-0.0008814482545780322,1395,0,0.0,0
Industrial-1395,20262021,alpha_25_default_prior,perspective_moderate,9.010010552631877,17.34767025089606,46.59498207885305,100.0,0,1395,-0.006284065588577192,1395,0,0.0,0
Industrial-1395,20262021,alpha_25_default_prior,perspective_severe,10.803041058983498,14.480286738351255,40.215053763440864,100.0,0,1395,0.15465592470950007,1395,0,0.0,0
Industrial-1395,20262021,alpha_25_default_prior,combined_severe,10.805480016274656,12.903225806451612,37.204301075268816,100.0,0,1395,0.18735575309452557,1395,0,0.0,0
Industrial-1395,20262021,alpha_25_default_prior,perspective_pair,9.906525805807686,15.913978494623656,43.40501792114696,100.0,0,2790,0.07418592956046055,2790,0,0.0,0
Industrial-1395,20262021,alpha_25_default_prior,projective_three,10.206177209296676,14.910394265232977,41.33811230585424,100.0,0,4185,0.11190920407181792,4185,0,0.0,0
Industrial-1395,20262021,alpha_50_default_prior,all_conditions,9.986051592455828,15.615292712066905,44.52807646356033,100.0,0,8370,-0.0013224861575036329,8370,0,0.0,0
Industrial-1395,20262021,alpha_50_default_prior,clean,9.837480687402554,15.913978494623656,48.10035842293907,100.0,0,1395,-0.0017373570938694627,1395,0,0.0,0
Industrial-1395,20262021,alpha_50_default_prior,blur_moderate,9.880967615035273,15.985663082437277,46.95340501792115,100.0,0,1395,-0.0018482497729710445,1395,0,0.0,0
Industrial-1395,20262021,alpha_50_default_prior,blur_severe,9.918349567040035,15.197132616487455,44.587813620071685,100.0,0,1395,-0.001056979660706503,1395,0,0.0,0
Industrial-1395,20262021,alpha_50_default_prior,perspective_moderate,9.00863379966757,17.34767025089606,46.59498207885305,100.0,0,1395,-0.007660818552885473,1395,0,0.0,0
Industrial-1395,20262021,alpha_50_default_prior,perspective_severe,10.654290782082178,15.340501792114694,42.43727598566308,100.0,0,1395,0.005905647808180703,1395,0,0.0,0
Industrial-1395,20262021,alpha_50_default_prior,combined_severe,10.616587103507353,13.906810035842293,38.494623655913976,100.0,0,1395,-0.001537159672777122,1395,0,0.0,0
Industrial-1395,20262021,alpha_50_default_prior,perspective_pair,9.831462290874873,16.344086021505376,44.516129032258064,100.0,0,2790,-0.0008775853723523852,2790,0,0.0,0
Industrial-1395,20262021,alpha_50_default_prior,projective_three,10.093170561752366,15.531660692951016,42.5089605734767,100.0,0,4185,-0.0010974434724921878,4185,0,0.0,0
Industrial-1395,20262021,alpha_100_default_prior,all_conditions,9.987374078613332,15.591397849462366,44.91039426523297,100.0,0,8370,0.0,8370,120,1.4336917562724014,0
Industrial-1395,20262021,alpha_100_default_prior,clean,9.839218044496423,16.129032258064516,48.24372759856631,100.0,0,1395,0.0,1395,0,0.0,0
Industrial-1395,20262021,alpha_100_default_prior,blur_moderate,9.882815864808244,15.985663082437277,46.88172043010753,100.0,0,1395,0.0,1395,0,0.0,0
Industrial-1395,20262021,alpha_100_default_prior,blur_severe,9.919406546700742,15.053763440860216,44.659498207885306,100.0,0,1395,0.0,1395,0,0.0,0
Industrial-1395,20262021,alpha_100_default_prior,perspective_moderate,9.016294618220455,17.20430107526882,46.738351254480285,100.0,0,1395,0.0,1395,16,1.146953405017921,0
Industrial-1395,20262021,alpha_100_default_prior,perspective_severe,10.648385134273997,15.268817204301074,43.44086021505376,100.0,0,1395,0.0,1395,53,3.7992831541218637,0
Industrial-1395,20262021,alpha_100_default_prior,combined_severe,10.61812426318013,13.906810035842293,39.49820788530466,100.0,0,1395,0.0,1395,51,3.6559139784946235,0
Industrial-1395,20262021,alpha_100_default_prior,perspective_pair,9.832339876247225,16.236559139784944,45.08960573476703,100.0,0,2790,0.0,2790,69,2.4731182795698925,0
Industrial-1395,20262021,alpha_100_default_prior,projective_three,10.094268005224858,15.459976105137397,43.225806451612904,100.0,0,4185,0.0,4185,120,2.867383512544803,0
Industrial-1395,20262021,alpha_200_default_prior,all_conditions,10.003079889832813,15.471923536439666,44.92234169653525,100.0,0,8370,0.015705811219481447,8370,996,11.899641577060931,0
Industrial-1395,20262021,alpha_200_default_prior,clean,9.843648674049756,15.913978494623656,48.24372759856631,100.0,0,1395,0.004430629553333176,1395,5,0.35842293906810035,0
Industrial-1395,20262021,alpha_200_default_prior,blur_moderate,9.887815627923576,15.842293906810037,46.95340501792115,100.0,0,1395,0.004999763115332456,1395,4,0.2867383512544803,0
Industrial-1395,20262021,alpha_200_default_prior,blur_severe,9.923838585535401,15.053763440860216,44.37275985663082,100.0,0,1395,0.00443203883465948,1395,3,0.21505376344086022,0
Industrial-1395,20262021,alpha_200_default_prior,perspective_moderate,9.031388591449604,17.132616487455195,47.02508960573476,100.0,0,1395,0.015093973229149071,1395,179,12.831541218637993,0
Industrial-1395,20262021,alpha_200_default_prior,perspective_severe,10.6744962855894,15.197132616487455,43.51254480286738,100.0,0,1395,0.02611115131540309,1395,419,30.03584229390681,0
Industrial-1395,20262021,alpha_200_default_prior,combined_severe,10.657291574449129,13.691756272401435,39.42652329749104,100.0,0,1395,0.03916731126899897,1395,386,27.670250896057347,0
Industrial-1395,20262021,alpha_200_default_prior,perspective_pair,9.852942438519504,16.164874551971327,45.26881720430108,100.0,0,2790,0.020602562272278746,2790,598,21.433691756272403,0
Industrial-1395,20262021,alpha_200_default_prior,projective_three,10.121058817162712,15.340501792114694,43.32138590203106,100.0,0,4185,0.02679081193785393,4185,984,23.512544802867385,0
Industrial-1395,20262021,alpha_100_uniform_prior,all_conditions,10.00887858364602,15.663082437275985,44.516129032258064,100.0,0,8370,0.02150450503268786,8370,165,1.971326164874552,0
Industrial-1395,20262021,alpha_100_uniform_prior,clean,9.854402308392125,15.913978494623656,47.81362007168459,100.0,0,1395,0.015184263895701378,1395,0,0.0,0
Industrial-1395,20262021,alpha_100_uniform_prior,blur_moderate,9.898382617446684,15.985663082437277,46.52329749103943,100.0,0,1395,0.015566752638440207,1395,0,0.0,0
Industrial-1395,20262021,alpha_100_uniform_prior,blur_severe,9.935094204775037,15.125448028673835,44.157706093189965,100.0,0,1395,0.015687658074295285,1395,0,0.0,0
Industrial-1395,20262021,alpha_100_uniform_prior,perspective_moderate,9.038282884067568,17.34767025089606,46.236559139784944,100.0,0,1395,0.021988265847113553,1395,20,1.4336917562724014,0
Industrial-1395,20262021,alpha_100_uniform_prior,perspective_severe,10.68014799289521,15.483870967741936,42.939068100358426,100.0,0,1395,0.031762858621211976,1395,71,5.089605734767025,0
Industrial-1395,20262021,alpha_100_uniform_prior,combined_severe,10.646961494299495,14.121863799283155,39.42652329749104,100.0,0,1395,0.02883723111936476,1395,74,5.304659498207886,0
Industrial-1395,20262021,alpha_100_uniform_prior,perspective_pair,9.85921543848139,16.415770609318997,44.587813620071685,100.0,0,2790,0.02687556223416543,2790,91,3.261648745519713,0
Industrial-1395,20262021,alpha_100_uniform_prior,projective_three,10.121797457087425,15.651135005973716,42.867383512544805,100.0,0,4185,0.02752945186256639,4185,165,3.942652329749104,0
RF100-VL,20262021,alpha_0_default_prior,all_conditions,7.2740928492266415,40.06622516556291,69.86754966887418,100.0,0,906,0.3662934392279711,906,0,0.0,0
RF100-VL,20262021,alpha_0_default_prior,clean,7.450236501124105,46.35761589403973,73.50993377483444,100.0,0,151,0.005861210161881125,151,0,0.0,0
RF100-VL,20262021,alpha_0_default_prior,blur_moderate,7.22752330922092,46.35761589403973,73.50993377483444,100.0,0,151,0.004946885766178966,151,0,0.0,0
RF100-VL,20262021,alpha_0_default_prior,blur_severe,6.974164225607173,49.00662251655629,76.82119205298014,100.0,0,151,0.004904412522616752,151,0,0.0,0
RF100-VL,20262021,alpha_0_default_prior,perspective_moderate,6.775746715284859,36.423841059602644,71.52317880794702,100.0,0,151,-0.0912283191479979,151,0,0.0,0
RF100-VL,20262021,alpha_0_default_prior,perspective_severe,8.024751570752606,31.788079470198678,60.9271523178808,100.0,0,151,1.0595093877904214,151,0,0.0,0
RF100-VL,20262021,alpha_0_default_prior,combined_severe,7.192134773370188,30.4635761589404,62.913907284768214,100.0,0,151,1.2137670582747342,151,0,0.0,0
RF100-VL,20262021,alpha_0_default_prior,perspective_pair,7.400249143018731,34.105960264900666,66.22516556291392,100.0,0,302,0.4841405343212095,302,0,0.0,0
RF100-VL,20262021,alpha_0_default_prior,projective_three,7.330877686469217,32.89183222958057,65.12141280353201,100.0,0,453,0.7273493756390508,453,0,0.0,0
RF100-VL,20262021,alpha_10_default_prior,all_conditions,7.041542555295814,41.16997792494481,71.8543046357616,100.0,0,906,0.13374314529714404,906,0,0.0,0
RF100-VL,20262021,alpha_10_default_prior,clean,7.449515693224009,46.35761589403973,73.50993377483444,100.0,0,151,0.005140402261784693,151,0,0.0,0
RF100-VL,20262021,alpha_10_default_prior,blur_moderate,7.2268911730982435,46.35761589403973,73.50993377483444,100.0,0,151,0.004314749643502758,151,0,0.0,0
RF100-VL,20262021,alpha_10_default_prior,blur_severe,6.97354121027803,49.00662251655629,76.82119205298014,100.0,0,151,0.004281397193473424,151,0,0.0,0
RF100-VL,20262021,alpha_10_default_prior,perspective_moderate,6.782654395069001,37.086092715231786,72.18543046357617,100.0,0,151,-0.08432063936385603,151,0,0.0,0
RF100-VL,20262021,alpha_10_default_prior,perspective_severe,7.36903783961216,34.437086092715234,64.90066225165563,100.0,0,151,0.40379565664997497,151,0,0.0,0
RF100-VL,20262021,alpha_10_default_prior,combined_severe,6.4476150204934415,33.77483443708609,70.19867549668875,100.0,0,151,0.469247305397988,151,0,0.0,0
RF100-VL,20262021,alpha_10_default_prior,perspective_pair,7.07584611734058,35.76158940397351,68.54304635761589,100.0,0,302,0.15973750864305902,302,0,0.0,0
RF100-VL,20262021,alpha_10_default_prior,projective_three,6.866435751724867,35.099337748344375,69.09492273730685,100.0,0,453,0.2629074408947014,453,0,0.0,0
RF100-VL,20262021,alpha_25_default_prior,all_conditions,6.931870074887208,42.05298013245033,73.06843267108167,100.0,0,906,0.02407066488853804,906,0,0.0,0
RF100-VL,20262021,alpha_25_default_prior,clean,7.448494856364264,47.019867549668874,73.50993377483444,100.0,0,151,0.00411956540204006,151,0,0.0,0
RF100-VL,20262021,alpha_25_default_prior,blur_moderate,7.22600692610431,46.35761589403973,73.50993377483444,100.0,0,151,0.0034305026495689006,151,0,0.0,0
RF100-VL,20262021,alpha_25_default_prior,blur_severe,6.972670611168819,48.34437086092716,76.82119205298014,100.0,0,151,0.0034107980842623675,151,0,0.0,0
RF100-VL,20262021,alpha_25_default_prior,perspective_moderate,6.818496409884276,37.086092715231786,71.52317880794702,100.0,0,151,-0.04847862454858021,151,0,0.0,0
RF100-VL,20262021,alpha_25_default_prior,perspective_severe,7.063316348805591,35.76158940397351,69.5364238410596,100.0,0,151,0.09807416584340611,151,0,0.0,0
RF100-VL,20262021,alpha_25_default_prior,combined_severe,6.0622352969959925,37.74834437086093,73.50993377483444,100.0,0,151,0.083867581900539,151,0,0.0,0
RF100-VL,20262021,alpha_25_default_prior,perspective_pair,6.940906379344934,36.423841059602644,70.52980132450331,100.0,0,302,0.024797770647412953,302,0,0.0,0
RF100-VL,20262021,alpha_25_default_prior,projective_three,6.648016018561953,36.86534216335541,71.52317880794702,100.0,0,453,0.04448770773178712,453,0,0.0,0
RF100-VL,20262021,alpha_50_default_prior,all_conditions,6.90591815283324,41.94260485651214,73.62030905077262,100.0,0,906,-0.0018812571654303056,906,0,0.0,0
RF100-VL,20262021,alpha_50_default_prior,clean,7.446952668827869,47.019867549668874,73.50993377483444,100.0,0,151,0.0025773778656450475,151,0,0.0,0
RF100-VL,20262021,alpha_50_default_prior,blur_moderate,7.224694857891015,46.35761589403973,73.50993377483444,100.0,0,151,0.0021184344362739083,151,0,0.0,0
RF100-VL,20262021,alpha_50_default_prior,blur_severe,6.971377639385692,48.34437086092716,76.82119205298014,100.0,0,151,0.0021178263011361054,151,0,0.0,0
RF100-VL,20262021,alpha_50_default_prior,perspective_moderate,6.856158181244367,37.086092715231786,72.18543046357617,100.0,0,151,-0.010816853188489794,151,0,0.0,0
RF100-VL,20262021,alpha_50_default_prior,perspective_severe,6.971119609238724,35.099337748344375,71.52317880794702,100.0,0,151,0.00587742627653931,151,0,0.0,0
RF100-VL,20262021,alpha_50_default_prior,combined_severe,5.965205960411771,37.74834437086093,74.17218543046357,100.0,0,151,-0.013161754683682858,151,0,0.0,0
RF100-VL,20262021,alpha_50_default_prior,perspective_pair,6.9136388952415455,36.092715231788084,71.8543046357616,100.0,0,302,-0.002469713455975686,302,0,0.0,0
RF100-VL,20262021,alpha_50_default_prior,projective_three,6.5974945836316214,36.64459161147903,72.62693156732892,100.0,0,453,-0.006033727198544447,453,0,0.0,0
RF100-VL,20262021,alpha_100_default_prior,all_conditions,6.90779940999867,41.94260485651214,73.39955849889624,100.0,0,906,0.0,906,11,1.2141280353200883,0
RF100-VL,20262021,alpha_100_default_prior,clean,7.444375290962224,47.019867549668874,73.50993377483444,100.0,0,151,0.0,151,0,0.0,0
RF100-VL,20262021,alpha_100_default_prior,blur_moderate,7.222576423454741,47.019867549668874,73.50993377483444,100.0,0,151,0.0,151,0,0.0,0
RF100-VL,20262021,alpha_100_default_prior,blur_severe,6.969259813084556,48.34437086092716,77.48344370860927,100.0,0,151,0.0,151,0,0.0,0
RF100-VL,20262021,alpha_100_default_prior,perspective_moderate,6.866975034432857,37.086092715231786,71.52317880794702,100.0,0,151,0.0,151,3,1.9867549668874172,0
RF100-VL,20262021,alpha_100_default_prior,perspective_severe,6.965242182962185,35.099337748344375,70.19867549668875,100.0,0,151,0.0,151,4,2.6490066225165565,0
RF100-VL,20262021,alpha_100_default_prior,combined_severe,5.9783677150954535,37.086092715231786,74.17218543046357,100.0,0,151,0.0,151,4,2.6490066225165565,0
RF100-VL,20262021,alpha_100_default_prior,perspective_pair,6.916108608697521,36.092715231788084,70.86092715231787,100.0,0,302,0.0,302,7,2.3178807947019866,0
RF100-VL,20262021,alpha_100_default_prior,projective_three,6.603528310830166,36.423841059602644,71.96467991169978,100.0,0,453,0.0,453,11,2.4282560706401766,0
RF100-VL,20262021,alpha_200_default_prior,all_conditions,6.9130663630799365,41.72185430463576,73.06843267108167,100.0,0,906,0.005266953081266124,906,73,8.05739514348786,0
RF100-VL,20262021,alpha_200_default_prior,clean,7.440328525380561,47.019867549668874,73.50993377483444,100.0,0,151,-0.004046765581662726,151,0,0.0,0
RF100-VL,20262021,alpha_200_default_prior,blur_moderate,7.219301509651505,47.682119205298015,73.50993377483444,100.0,0,151,-0.003274913803235968,151,0,0.0,0
RF100-VL,20262021,alpha_200_default_prior,blur_severe,6.965807284347712,49.00662251655629,76.82119205298014,100.0,0,151,-0.003452528736843874,151,0,0.0,0
RF100-VL,20262021,alpha_200_default_prior,perspective_moderate,6.888917892802096,37.74834437086093,70.86092715231787,100.0,0,151,0.021942858369239815,151,10,6.622516556291391,0
RF100-VL,20262021,alpha_200_default_prior,perspective_severe,6.948934543350313,34.437086092715234,69.5364238410596,100.0,0,151,-0.016307639611872204,151,29,19.205298013245034,0
RF100-VL,20262021,alpha_200_default_prior,combined_severe,6.015108422947422,34.437086092715234,74.17218543046357,100.0,0,151,0.036740707851968146,151,34,22.516556291390728,0
RF100-VL,20262021,alpha_200_default_prior,perspective_pair,6.918926218076205,36.092715231788084,70.19867549668875,100.0,0,302,0.0028176093786838052,302,39,12.913907284768213,0
RF100-VL,20262021,alpha_200_default_prior,projective_three,6.617653619699944,35.54083885209713,71.52317880794702,100.0,0,453,0.014125308869777697,453,73,16.11479028697572,0
RF100-VL,20262021,alpha_100_uniform_prior,all_conditions,6.909113698519377,42.05298013245033,73.39955849889624,100.0,0,906,0.0013142885207066968,906,13,1.434878587196468,0
RF100-VL,20262021,alpha_100_uniform_prior,clean,7.446921451635292,47.019867549668874,73.50993377483444,100.0,0,151,0.002546160673068343,151,0,0.0,0
RF100-VL,20262021,alpha_100_uniform_prior,blur_moderate,7.225901195704525,47.019867549668874,73.50993377483444,100.0,0,151,0.0033247722497842247,151,0,0.0,0
RF100-VL,20262021,alpha_100_uniform_prior,blur_severe,6.973297715682511,49.00662251655629,77.48344370860927,100.0,0,151,0.00403790259795489,151,0,0.0,0
RF100-VL,20262021,alpha_100_uniform_prior,perspective_moderate,6.869545351023755,37.086092715231786,70.86092715231787,100.0,0,151,0.0025703165908987913,151,4,2.6490066225165565,0
RF100-VL,20262021,alpha_100_uniform_prior,perspective_severe,6.9636460684382975,35.76158940397351,70.86092715231787,100.0,0,151,-0.0015961145238874153,151,2,1.3245033112582782,0
RF100-VL,20262021,alpha_100_uniform_prior,combined_severe,5.975370408631875,36.423841059602644,74.17218543046357,100.0,0,151,-0.002997306463578653,151,7,4.635761589403973,0
RF100-VL,20262021,alpha_100_uniform_prior,perspective_pair,6.916595709731027,36.423841059602644,70.86092715231787,100.0,0,302,0.000487101033505688,302,6,1.9867549668874172,0
RF100-VL,20262021,alpha_100_uniform_prior,projective_three,6.602853942697977,36.423841059602644,71.96467991169978,100.0,0,453,-0.0006743681321887962,453,13,2.869757174392936,0
SyncG,20262021,alpha_0_default_prior,all_conditions,1.0399865762652822,89.22083333333333,97.59583333333333,100.0,0,24000,0.12273566012495896,24000,0,0.0,0
SyncG,20262021,alpha_0_default_prior,clean,0.7183839662707668,93.975,99.02499999999999,100.0,0,4000,0.010049582918752353,4000,0,0.0,0
SyncG,20262021,alpha_0_default_prior,blur_moderate,0.7241822778355933,94.22500000000001,99.02499999999999,100.0,0,4000,0.010793294129216369,4000,0,0.0,0
SyncG,20262021,alpha_0_default_prior,blur_severe,0.7458943758602219,94.175,99.05000000000001,100.0,0,4000,0.011325309902237679,4000,0,0.0,0
SyncG,20262021,alpha_0_default_prior,perspective_moderate,0.9638297872728472,91.125,98.425,100.0,0,4000,0.05446707940735074,4000,0,0.0,0
SyncG,20262021,alpha_0_default_prior,perspective_severe,1.4244900608316844,82.825,95.675,100.0,0,4000,0.3072617682262089,4000,0,0.0,0
SyncG,20262021,alpha_0_default_prior,combined_severe,1.66313898952058,79.0,94.375,100.0,0,4000,0.3425169261659877,4000,0,0.0,0
SyncG,20262021,alpha_0_default_prior,perspective_pair,1.194159924052266,86.97500000000001,97.05,100.0,0,8000,0.18086442381678003,8000,0,0.0,0
SyncG,20262021,alpha_0_default_prior,projective_three,1.3504862792083707,84.31666666666666,96.15833333333333,100.0,0,12000,0.2347485912665157,12000,0,0.0,0
SyncG,20262021,alpha_10_default_prior,all_conditions,0.9854551582166011,90.1625,97.98750000000001,100.0,0,24000,0.06820424207627784,24000,0,0.0,0
SyncG,20262021,alpha_10_default_prior,clean,0.7173301372695884,93.975,99.02499999999999,100.0,0,4000,0.008995753917573901,4000,0,0.0,0
SyncG,20262021,alpha_10_default_prior,blur_moderate,0.7230371320789739,94.25,99.02499999999999,100.0,0,4000,0.009648148372596976,4000,0,0.0,0
SyncG,20262021,alpha_10_default_prior,blur_severe,0.744727431305661,94.125,99.05000000000001,100.0,0,4000,0.010158365347676779,4000,0,0.0,0
SyncG,20262021,alpha_10_default_prior,perspective_moderate,0.9488893657275991,91.25,98.425,100.0,0,4000,0.03952665786210263,4000,0,0.0,0
SyncG,20262021,alpha_10_default_prior,perspective_severe,1.2757475909780704,85.2,96.825,100.0,0,4000,0.15851929837259493,4000,0,0.0,0
SyncG,20262021,alpha_10_default_prior,combined_severe,1.5029992919397148,82.175,95.575,100.0,0,4000,0.18237722858512262,4000,0,0.0,0
SyncG,20262021,alpha_10_default_prior,perspective_pair,1.1123184783528348,88.225,97.625,100.0,0,8000,0.09902297811734884,8000,0,0.0,0
SyncG,20262021,alpha_10_default_prior,projective_three,1.2425454162151282,86.20833333333333,96.94166666666668,100.0,0,12000,0.12680772827327313,12000,0,0.0,0
SyncG,20262021,alpha_25_default_prior,all_conditions,0.9483495794770128,90.74583333333334,98.17916666666666,100.0,0,24000,0.031098663336689536,24000,0,0.0,0
SyncG,20262021,alpha_25_default_prior,clean,0.7157304907751766,94.05,99.02499999999999,100.0,0,4000,0.007396107423162102,4000,0,0.0,0
SyncG,20262021,alpha_25_default_prior,blur_moderate,0.7212901017330239,94.25,99.0,100.0,0,4000,0.007901118026646947,4000,0,0.0,0
SyncG,20262021,alpha_25_default_prior,blur_severe,0.7429674940246004,94.175,99.05000000000001,100.0,0,4000,0.00839842806661617,4000,0,0.0,0
SyncG,20262021,alpha_25_default_prior,perspective_moderate,0.9338374126266277,91.475,98.425,100.0,0,4000,0.024474704761131227,4000,0,0.0,0
SyncG,20262021,alpha_25_default_prior,perspective_severe,1.1774707827000905,86.75,97.35000000000001,100.0,0,4000,0.06024249009461502,4000,0,0.0,0
SyncG,20262021,alpha_25_default_prior,combined_severe,1.3988011950025563,83.775,96.22500000000001,100.0,0,4000,0.07817913164796408,4000,0,0.0,0
SyncG,20262021,alpha_25_default_prior,perspective_pair,1.055654097663359,89.1125,97.8875,100.0,0,8000,0.04235859742787307,8000,0,0.0,0
SyncG,20262021,alpha_25_default_prior,projective_three,1.1700364634430918,87.33333333333333,97.33333333333334,100.0,0,12000,0.05429877550123674,12000,0,0.0,0
