method,seed,phase,epoch,metric,value
geoprr,20262022,no_geometry_fusion_router_stage_two,105,loss,0.01352758426219225
geoprr,20262022,no_geometry_fusion_router_stage_two,105,mean_condition_l1,0.012470638379454613
geoprr,20262022,no_geometry_fusion_router_stage_two,105,worst_excess,-0.00039089034544304013
geoprr,20262022,no_geometry_fusion_router_stage_two,105,condition_regression,0.0
geoprr,20262022,no_geometry_fusion_router_stage_two,105,polar_consistency,0.001383089693263173
geoprr,20262022,no_geometry_fusion_router_stage_two,105,gain_loss,0.00405300036072731
geoprr,20262022,no_geometry_fusion_router_stage_two,105,route_loss,0.5488588809967041
geoprr,20262022,no_geometry_fusion_router_stage_two,105,gradient_norm,0.0009044685284607112
geoprr,20262022,no_geometry_fusion_router_stage_two,106,samples,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,106,optimizer_steps,1
geoprr,20262022,no_geometry_fusion_router_stage_two,106,unique_training_images,3182
geoprr,20262022,no_geometry_fusion_router_stage_two,106,image_condition_rows,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,106,loss,0.013527322560548782
geoprr,20262022,no_geometry_fusion_router_stage_two,106,mean_condition_l1,0.012470614165067673
geoprr,20262022,no_geometry_fusion_router_stage_two,106,worst_excess,-0.0003909725055564195
geoprr,20262022,no_geometry_fusion_router_stage_two,106,condition_regression,0.0
geoprr,20262022,no_geometry_fusion_router_stage_two,106,polar_consistency,0.0013832723489031196
geoprr,20262022,no_geometry_fusion_router_stage_two,106,gain_loss,0.0040526725351810455
geoprr,20262022,no_geometry_fusion_router_stage_two,106,route_loss,0.5488312840461731
geoprr,20262022,no_geometry_fusion_router_stage_two,106,gradient_norm,0.001361431204713881
geoprr,20262022,no_geometry_fusion_router_stage_two,107,samples,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,107,optimizer_steps,1
geoprr,20262022,no_geometry_fusion_router_stage_two,107,unique_training_images,3182
geoprr,20262022,no_geometry_fusion_router_stage_two,107,image_condition_rows,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,107,loss,0.013527072966098785
geoprr,20262022,no_geometry_fusion_router_stage_two,107,mean_condition_l1,0.012470491230487823
geoprr,20262022,no_geometry_fusion_router_stage_two,107,worst_excess,-0.0003911226231139153
geoprr,20262022,no_geometry_fusion_router_stage_two,107,condition_regression,0.0
geoprr,20262022,no_geometry_fusion_router_stage_two,107,polar_consistency,0.0013829628005623817
geoprr,20262022,no_geometry_fusion_router_stage_two,107,gain_loss,0.00405377009883523
geoprr,20262022,no_geometry_fusion_router_stage_two,107,route_loss,0.5487910509109497
geoprr,20262022,no_geometry_fusion_router_stage_two,107,gradient_norm,0.0009077625581994653
geoprr,20262022,no_geometry_fusion_router_stage_two,108,samples,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,108,optimizer_steps,1
geoprr,20262022,no_geometry_fusion_router_stage_two,108,unique_training_images,3182
geoprr,20262022,no_geometry_fusion_router_stage_two,108,image_condition_rows,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,108,loss,0.013526861555874348
geoprr,20262022,no_geometry_fusion_router_stage_two,108,mean_condition_l1,0.01247038971632719
geoprr,20262022,no_geometry_fusion_router_stage_two,108,worst_excess,-0.0003912478860002011
geoprr,20262022,no_geometry_fusion_router_stage_two,108,condition_regression,0.0
geoprr,20262022,no_geometry_fusion_router_stage_two,108,polar_consistency,0.0013827405637130141
geoprr,20262022,no_geometry_fusion_router_stage_two,108,gain_loss,0.004054647870361805
geoprr,20262022,no_geometry_fusion_router_stage_two,108,route_loss,0.5487573742866516
geoprr,20262022,no_geometry_fusion_router_stage_two,108,gradient_norm,0.0010383145418018103
geoprr,20262022,no_geometry_fusion_router_stage_two,109,samples,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,109,optimizer_steps,1
geoprr,20262022,no_geometry_fusion_router_stage_two,109,unique_training_images,3182
geoprr,20262022,no_geometry_fusion_router_stage_two,109,image_condition_rows,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,109,loss,0.013526668772101402
geoprr,20262022,no_geometry_fusion_router_stage_two,109,mean_condition_l1,0.01247031893581152
geoprr,20262022,no_geometry_fusion_router_stage_two,109,worst_excess,-0.00039133999962359667
geoprr,20262022,no_geometry_fusion_router_stage_two,109,condition_regression,0.0
geoprr,20262022,no_geometry_fusion_router_stage_two,109,polar_consistency,0.0013826609356328845
geoprr,20262022,no_geometry_fusion_router_stage_two,109,gain_loss,0.004055064171552658
geoprr,20262022,no_geometry_fusion_router_stage_two,109,route_loss,0.5487312078475952
geoprr,20262022,no_geometry_fusion_router_stage_two,109,gradient_norm,0.0010597595246508718
geoprr,20262022,no_geometry_fusion_router_stage_two,110,samples,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,110,optimizer_steps,1
geoprr,20262022,no_geometry_fusion_router_stage_two,110,unique_training_images,3182
geoprr,20262022,no_geometry_fusion_router_stage_two,110,image_condition_rows,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,110,loss,0.013526503928005695
geoprr,20262022,no_geometry_fusion_router_stage_two,110,mean_condition_l1,0.012470263056457043
geoprr,20262022,no_geometry_fusion_router_stage_two,110,worst_excess,-0.00039141252636909485
geoprr,20262022,no_geometry_fusion_router_stage_two,110,condition_regression,0.0
geoprr,20262022,no_geometry_fusion_router_stage_two,110,polar_consistency,0.0013826672220602632
geoprr,20262022,no_geometry_fusion_router_stage_two,110,gain_loss,0.004055301193147898
geoprr,20262022,no_geometry_fusion_router_stage_two,110,route_loss,0.5487061738967896
geoprr,20262022,no_geometry_fusion_router_stage_two,110,gradient_norm,0.000996349030174315
geoprr,20262022,no_geometry_fusion_router_stage_two,111,samples,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,111,optimizer_steps,1
geoprr,20262022,no_geometry_fusion_router_stage_two,111,unique_training_images,3182
geoprr,20262022,no_geometry_fusion_router_stage_two,111,image_condition_rows,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,111,loss,0.013526372611522675
geoprr,20262022,no_geometry_fusion_router_stage_two,111,mean_condition_l1,0.012470218352973461
geoprr,20262022,no_geometry_fusion_router_stage_two,111,worst_excess,-0.0003914693370461464
geoprr,20262022,no_geometry_fusion_router_stage_two,111,condition_regression,0.0
geoprr,20262022,no_geometry_fusion_router_stage_two,111,polar_consistency,0.0013826756039634347
geoprr,20262022,no_geometry_fusion_router_stage_two,111,gain_loss,0.004055475816130638
geoprr,20262022,no_geometry_fusion_router_stage_two,111,route_loss,0.5486887693405151
geoprr,20262022,no_geometry_fusion_router_stage_two,111,gradient_norm,0.0011009522713720798
geoprr,20262022,no_geometry_fusion_router_stage_two,112,samples,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,112,optimizer_steps,1
geoprr,20262022,no_geometry_fusion_router_stage_two,112,unique_training_images,3182
geoprr,20262022,no_geometry_fusion_router_stage_two,112,image_condition_rows,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,112,loss,0.013526263646781445
geoprr,20262022,no_geometry_fusion_router_stage_two,112,mean_condition_l1,0.012470181100070477
geoprr,20262022,no_geometry_fusion_router_stage_two,112,worst_excess,-0.0003915243432857096
geoprr,20262022,no_geometry_fusion_router_stage_two,112,condition_regression,0.0
geoprr,20262022,no_geometry_fusion_router_stage_two,112,polar_consistency,0.001382627640850842
geoprr,20262022,no_geometry_fusion_router_stage_two,112,gain_loss,0.004055715166032314
geoprr,20262022,no_geometry_fusion_router_stage_two,112,route_loss,0.5486761331558228
geoprr,20262022,no_geometry_fusion_router_stage_two,112,gradient_norm,0.0011059819953516126
geoprr,20262022,no_geometry_fusion_router_stage_two,113,samples,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,113,optimizer_steps,1
geoprr,20262022,no_geometry_fusion_router_stage_two,113,unique_training_images,3182
geoprr,20262022,no_geometry_fusion_router_stage_two,113,image_condition_rows,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,113,loss,0.013526166789233685
geoprr,20262022,no_geometry_fusion_router_stage_two,113,mean_condition_l1,0.012470136396586895
geoprr,20262022,no_geometry_fusion_router_stage_two,113,worst_excess,-0.0003915780398529023
geoprr,20262022,no_geometry_fusion_router_stage_two,113,condition_regression,0.0
geoprr,20262022,no_geometry_fusion_router_stage_two,113,polar_consistency,0.001382529502734542
geoprr,20262022,no_geometry_fusion_router_stage_two,113,gain_loss,0.004056076519191265
geoprr,20262022,no_geometry_fusion_router_stage_two,113,route_loss,0.5486610531806946
geoprr,20262022,no_geometry_fusion_router_stage_two,113,gradient_norm,0.0010106941917911172
geoprr,20262022,no_geometry_fusion_router_stage_two,114,samples,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,114,optimizer_steps,1
geoprr,20262022,no_geometry_fusion_router_stage_two,114,unique_training_images,3182
geoprr,20262022,no_geometry_fusion_router_stage_two,114,image_condition_rows,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,114,loss,0.01352609321475029
geoprr,20262022,no_geometry_fusion_router_stage_two,114,mean_condition_l1,0.012470101937651634
geoprr,20262022,no_geometry_fusion_router_stage_two,114,worst_excess,-0.0003916047571692616
geoprr,20262022,no_geometry_fusion_router_stage_two,114,condition_regression,0.0
geoprr,20262022,no_geometry_fusion_router_stage_two,114,polar_consistency,0.0013825339265167713
geoprr,20262022,no_geometry_fusion_router_stage_two,114,gain_loss,0.004056165926158428
geoprr,20262022,no_geometry_fusion_router_stage_two,114,route_loss,0.5486522316932678
geoprr,20262022,no_geometry_fusion_router_stage_two,114,gradient_norm,0.0009033637470565736
geoprr,20262022,no_geometry_fusion_router_stage_two,115,samples,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,115,optimizer_steps,1
geoprr,20262022,no_geometry_fusion_router_stage_two,115,unique_training_images,3182
geoprr,20262022,no_geometry_fusion_router_stage_two,115,image_condition_rows,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,115,loss,0.013526031747460365
geoprr,20262022,no_geometry_fusion_router_stage_two,115,mean_condition_l1,0.012470081448554993
geoprr,20262022,no_geometry_fusion_router_stage_two,115,worst_excess,-0.00039161834865808487
geoprr,20262022,no_geometry_fusion_router_stage_two,115,condition_regression,0.0
geoprr,20262022,no_geometry_fusion_router_stage_two,115,polar_consistency,0.0013825842179358006
geoprr,20262022,no_geometry_fusion_router_stage_two,115,gain_loss,0.0040560876950621605
geoprr,20262022,no_geometry_fusion_router_stage_two,115,route_loss,0.5486477613449097
geoprr,20262022,no_geometry_fusion_router_stage_two,115,gradient_norm,0.0009442397858947515
geoprr,20262022,no_geometry_fusion_router_stage_two,116,samples,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,116,optimizer_steps,1
geoprr,20262022,no_geometry_fusion_router_stage_two,116,unique_training_images,3182
geoprr,20262022,no_geometry_fusion_router_stage_two,116,image_condition_rows,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,116,loss,0.013525991700589657
geoprr,20262022,no_geometry_fusion_router_stage_two,116,mean_condition_l1,0.012470072135329247
geoprr,20262022,no_geometry_fusion_router_stage_two,116,worst_excess,-0.00039162972825579345
geoprr,20262022,no_geometry_fusion_router_stage_two,116,condition_regression,0.0
geoprr,20262022,no_geometry_fusion_router_stage_two,116,polar_consistency,0.0013826139038428664
geoprr,20262022,no_geometry_fusion_router_stage_two,116,gain_loss,0.0040560532361269
geoprr,20262022,no_geometry_fusion_router_stage_two,116,route_loss,0.5486432909965515
geoprr,20262022,no_geometry_fusion_router_stage_two,116,gradient_norm,0.0009423760347999632
geoprr,20262022,no_geometry_fusion_router_stage_two,117,samples,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,117,optimizer_steps,1
geoprr,20262022,no_geometry_fusion_router_stage_two,117,unique_training_images,3182
geoprr,20262022,no_geometry_fusion_router_stage_two,117,image_condition_rows,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,117,loss,0.01352596003562212
geoprr,20262022,no_geometry_fusion_router_stage_two,117,mean_condition_l1,0.012470061890780926
geoprr,20262022,no_geometry_fusion_router_stage_two,117,worst_excess,-0.0003916403220500797
geoprr,20262022,no_geometry_fusion_router_stage_two,117,condition_regression,0.0
geoprr,20262022,no_geometry_fusion_router_stage_two,117,polar_consistency,0.0013826285721734166
geoprr,20262022,no_geometry_fusion_router_stage_two,117,gain_loss,0.004056050442159176
geoprr,20262022,no_geometry_fusion_router_stage_two,117,route_loss,0.5486400127410889
geoprr,20262022,no_geometry_fusion_router_stage_two,117,gradient_norm,0.0009044502512551844
geoprr,20262022,no_geometry_fusion_router_stage_two,118,samples,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,118,optimizer_steps,1
geoprr,20262022,no_geometry_fusion_router_stage_two,118,unique_training_images,3182
geoprr,20262022,no_geometry_fusion_router_stage_two,118,image_condition_rows,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,118,loss,0.013525938615202904
geoprr,20262022,no_geometry_fusion_router_stage_two,118,mean_condition_l1,0.012470057234168053
geoprr,20262022,no_geometry_fusion_router_stage_two,118,worst_excess,-0.0003916479181498289
geoprr,20262022,no_geometry_fusion_router_stage_two,118,condition_regression,0.0
geoprr,20262022,no_geometry_fusion_router_stage_two,118,polar_consistency,0.0013826362555846572
geoprr,20262022,no_geometry_fusion_router_stage_two,118,gain_loss,0.004056052770465612
geoprr,20262022,no_geometry_fusion_router_stage_two,118,route_loss,0.5486378073692322
geoprr,20262022,no_geometry_fusion_router_stage_two,118,gradient_norm,0.0008834714535623789
geoprr,20262022,no_geometry_fusion_router_stage_two,119,samples,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,119,optimizer_steps,1
geoprr,20262022,no_geometry_fusion_router_stage_two,119,unique_training_images,3182
geoprr,20262022,no_geometry_fusion_router_stage_two,119,image_condition_rows,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,119,loss,0.013525929301977158
geoprr,20262022,no_geometry_fusion_router_stage_two,119,mean_condition_l1,0.012470053508877754
geoprr,20262022,no_geometry_fusion_router_stage_two,119,worst_excess,-0.00039165301132015884
geoprr,20262022,no_geometry_fusion_router_stage_two,119,condition_regression,0.0
geoprr,20262022,no_geometry_fusion_router_stage_two,119,polar_consistency,0.001382635091431439
geoprr,20262022,no_geometry_fusion_router_stage_two,119,gain_loss,0.0040560695342719555
geoprr,20262022,no_geometry_fusion_router_stage_two,119,route_loss,0.5486361980438232
geoprr,20262022,no_geometry_fusion_router_stage_two,119,gradient_norm,0.0008479823009110987
geoprr,20262022,no_geometry_fusion_router_stage_two,120,samples,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,120,optimizer_steps,1
geoprr,20262022,no_geometry_fusion_router_stage_two,120,unique_training_images,3182
geoprr,20262022,no_geometry_fusion_router_stage_two,120,image_condition_rows,19092
geoprr,20262022,no_geometry_fusion_router_stage_two,120,loss,0.01352592371404171
geoprr,20262022,no_geometry_fusion_router_stage_two,120,mean_condition_l1,0.012470051646232605
geoprr,20262022,no_geometry_fusion_router_stage_two,120,worst_excess,-0.0003916550485882908
geoprr,20262022,no_geometry_fusion_router_stage_two,120,condition_regression,0.0
geoprr,20262022,no_geometry_fusion_router_stage_two,120,polar_consistency,0.0013826326467096806
geoprr,20262022,no_geometry_fusion_router_stage_two,120,gain_loss,0.0040560816414654255
geoprr,20262022,no_geometry_fusion_router_stage_two,120,route_loss,0.5486353635787964
geoprr,20262022,no_geometry_fusion_router_stage_two,120,gradient_norm,0.0008443440310657024
geoprr,20262022,no_polar_evidence_router_stage_one,1,loss,0.01076855688679182
geoprr,20262022,no_polar_evidence_router_stage_one,1,final_l1,0.009161764359550045
geoprr,20262022,no_polar_evidence_router_stage_one,1,gain,0.0009752513455963021
geoprr,20262022,no_polar_evidence_router_stage_one,1,no_harm,4.9442117182516426e-09
geoprr,20262022,no_polar_evidence_router_stage_one,1,route,0.5595828233313666
geoprr,20262022,no_polar_evidence_router_stage_one,2,loss,0.01066001877656978
geoprr,20262022,no_polar_evidence_router_stage_one,2,final_l1,0.009103292704491764
geoprr,20262022,no_polar_evidence_router_stage_one,2,gain,0.0009307064742443854
geoprr,20262022,no_polar_evidence_router_stage_one,2,no_harm,5.128476315965456e-09
geoprr,20262022,no_polar_evidence_router_stage_one,2,route,0.5456858325648952
geoprr,20262022,no_polar_evidence_router_stage_one,3,loss,0.010571251768308967
geoprr,20262022,no_polar_evidence_router_stage_one,3,final_l1,0.009060962637857136
geoprr,20262022,no_polar_evidence_router_stage_one,3,gain,0.0008566487262389575
geoprr,20262022,no_polar_evidence_router_stage_one,3,no_harm,4.998568222836662e-09
geoprr,20262022,no_polar_evidence_router_stage_one,3,route,0.5409817884559279
geoprr,20262022,no_polar_evidence_router_stage_one,4,loss,0.010526766798993826
geoprr,20262022,no_polar_evidence_router_stage_one,4,final_l1,0.009033145792466207
geoprr,20262022,no_polar_evidence_router_stage_one,4,gain,0.0008394619280191615
geoprr,20262022,no_polar_evidence_router_stage_one,4,no_harm,4.9636204215899496e-09
geoprr,20262022,no_polar_evidence_router_stage_one,4,route,0.5369444299725749
geoprr,20262022,no_polar_evidence_router_stage_one,5,loss,0.010474042910181038
geoprr,20262022,no_polar_evidence_router_stage_one,5,final_l1,0.009009002073553407
geoprr,20262022,no_polar_evidence_router_stage_one,5,gain,0.0008015204513816816
geoprr,20262022,no_polar_evidence_router_stage_one,5,no_harm,5.0769163279429985e-09
geoprr,20262022,no_polar_evidence_router_stage_one,5,route,0.5321396938440262
geoprr,20262022,no_polar_evidence_router_stage_one,6,loss,0.010411708672696219
geoprr,20262022,no_polar_evidence_router_stage_one,6,final_l1,0.008980555255563098
geoprr,20262022,no_polar_evidence_router_stage_one,6,gain,0.0007454405400005248
geoprr,20262022,no_polar_evidence_router_stage_one,6,no_harm,4.991507391321316e-09
geoprr,20262022,no_polar_evidence_router_stage_one,6,route,0.5292159872636489
geoprr,20262022,no_polar_evidence_router_stage_one,7,loss,0.010358070643459092
geoprr,20262022,no_polar_evidence_router_stage_one,7,final_l1,0.008954070984385323
geoprr,20262022,no_polar_evidence_router_stage_one,7,gain,0.0007204871462316972
geoprr,20262022,no_polar_evidence_router_stage_one,7,no_harm,4.995225108379004e-09
geoprr,20262022,no_polar_evidence_router_stage_one,7,route,0.5218774142466125
geoprr,20262022,no_polar_evidence_router_stage_one,8,loss,0.010314794698651672
geoprr,20262022,no_polar_evidence_router_stage_one,8,final_l1,0.00893478814228392
geoprr,20262022,no_polar_evidence_router_stage_one,8,gain,0.000692628404385963
geoprr,20262022,no_polar_evidence_router_stage_one,8,no_harm,4.928869371588093e-09
geoprr,20262022,no_polar_evidence_router_stage_one,8,route,0.5168455969530558
geoprr,20262022,no_polar_evidence_router_stage_one,9,loss,0.01027328427041973
geoprr,20262022,no_polar_evidence_router_stage_one,9,final_l1,0.008919907398771658
geoprr,20262022,no_polar_evidence_router_stage_one,9,gain,0.000645923536164905
geoprr,20262022,no_polar_evidence_router_stage_one,9,no_harm,5.0176349411039845e-09
geoprr,20262022,no_polar_evidence_router_stage_one,9,route,0.5152068331809556
geoprr,20262022,no_polar_evidence_router_stage_one,10,loss,0.010228493879202862
geoprr,20262022,no_polar_evidence_router_stage_one,10,final_l1,0.008893064096107182
geoprr,20262022,no_polar_evidence_router_stage_one,10,gain,0.000628438859051353
geoprr,20262022,no_polar_evidence_router_stage_one,10,no_harm,4.924774581573661e-09
geoprr,20262022,no_polar_evidence_router_stage_one,10,route,0.5106045250719807
geoprr,20262022,no_polar_evidence_router_stage_one,11,loss,0.010187835103806624
geoprr,20262022,no_polar_evidence_router_stage_one,11,final_l1,0.00887835984388138
geoprr,20262022,no_polar_evidence_router_stage_one,11,gain,0.0005918818948850529
geoprr,20262022,no_polar_evidence_router_stage_one,11,no_harm,4.8731290742323146e-09
geoprr,20262022,no_polar_evidence_router_stage_one,11,route,0.5067665588923178
geoprr,20262022,no_polar_evidence_router_stage_one,12,loss,0.010165616539387915
geoprr,20262022,no_polar_evidence_router_stage_one,12,final_l1,0.008869088364528169
geoprr,20262022,no_polar_evidence_router_stage_one,12,gain,0.00058058222734375
geoprr,20262022,no_polar_evidence_router_stage_one,12,no_harm,4.912872708925624e-09
geoprr,20262022,no_polar_evidence_router_stage_one,12,route,0.503117944043861
geoprr,20262022,no_polar_evidence_router_stage_one,13,loss,0.010123941501988485
geoprr,20262022,no_polar_evidence_router_stage_one,13,final_l1,0.008849023475660772
geoprr,20262022,no_polar_evidence_router_stage_one,13,gain,0.000558987337121361
geoprr,20262022,no_polar_evidence_router_stage_one,13,no_harm,5.048702208446384e-09
geoprr,20262022,no_polar_evidence_router_stage_one,13,route,0.4977115797292205
geoprr,20262022,no_polar_evidence_router_stage_one,14,loss,0.010098870782380255
geoprr,20262022,no_polar_evidence_router_stage_one,14,final_l1,0.008838585189024832
geoprr,20262022,no_polar_evidence_router_stage_one,14,gain,0.0005376057052745711
geoprr,20262022,no_polar_evidence_router_stage_one,14,no_harm,4.869947557725264e-09
geoprr,20262022,no_polar_evidence_router_stage_one,14,route,0.4957408130780821
geoprr,20262022,no_polar_evidence_router_stage_one,15,loss,0.010072858756333559
geoprr,20262022,no_polar_evidence_router_stage_one,15,final_l1,0.008828626082585327
geoprr,20262022,no_polar_evidence_router_stage_one,15,gain,0.0005241284970531762
geoprr,20262022,no_polar_evidence_router_stage_one,15,no_harm,4.975370168422725e-09
geoprr,20262022,no_polar_evidence_router_stage_one,15,route,0.4910835820799875
geoprr,20262022,no_polar_evidence_router_stage_one,16,loss,0.010033670090109253
geoprr,20262022,no_polar_evidence_router_stage_one,16,final_l1,0.008811491098830141
geoprr,20262022,no_polar_evidence_router_stage_one,16,gain,0.0004891992303982405
geoprr,20262022,no_polar_evidence_router_stage_one,16,no_harm,5.064682077595791e-09
geoprr,20262022,no_polar_evidence_router_stage_one,16,route,0.48878910817266785
geoprr,20262022,no_polar_evidence_router_stage_one,17,loss,0.010024752594505606
geoprr,20262022,no_polar_evidence_router_stage_one,17,final_l1,0.008805388236633392
geoprr,20262022,no_polar_evidence_router_stage_one,17,gain,0.0005005156557580463
geoprr,20262022,no_polar_evidence_router_stage_one,17,no_harm,4.937646635160799e-09
geoprr,20262022,no_polar_evidence_router_stage_one,17,route,0.48455269081198443
geoprr,20262022,no_polar_evidence_router_stage_one,18,loss,0.009993969763301526
geoprr,20262022,no_polar_evidence_router_stage_one,18,final_l1,0.008792698864602435
geoprr,20262022,no_polar_evidence_router_stage_one,18,gain,0.0004708777982260128
geoprr,20262022,no_polar_evidence_router_stage_one,18,no_harm,5.216313171662973e-09
geoprr,20262022,no_polar_evidence_router_stage_one,18,route,0.482915363102221
geoprr,20262022,no_polar_evidence_router_stage_one,19,loss,0.009979719234633977
geoprr,20262022,no_polar_evidence_router_stage_one,19,final_l1,0.008785529008297932
geoprr,20262022,no_polar_evidence_router_stage_one,19,gain,0.0004685895806543331
geoprr,20262022,no_polar_evidence_router_stage_one,19,no_harm,4.857756245724559e-09
geoprr,20262022,no_polar_evidence_router_stage_one,19,route,0.4799471596065068
geoprr,20262022,no_polar_evidence_router_stage_one,20,loss,0.00994412464134765
geoprr,20262022,no_polar_evidence_router_stage_one,20,final_l1,0.008771554174332119
geoprr,20262022,no_polar_evidence_router_stage_one,20,gain,0.0004422912796970598
geoprr,20262022,no_polar_evidence_router_stage_one,20,no_harm,4.848451519728648e-09
geoprr,20262022,no_polar_evidence_router_stage_one,20,route,0.4757117834351933
geoprr,20262022,no_polar_evidence_router_stage_one,21,loss,0.009924532750981636
geoprr,20262022,no_polar_evidence_router_stage_one,21,final_l1,0.008761897780510045
geoprr,20262022,no_polar_evidence_router_stage_one,21,gain,0.00043191980076673765
geoprr,20262022,no_polar_evidence_router_stage_one,21,no_harm,5.007474019020047e-09
geoprr,20262022,no_polar_evidence_router_stage_one,21,route,0.4733369253027896
geoprr,20262022,no_polar_evidence_router_stage_one,22,loss,0.009907240030099554
geoprr,20262022,no_polar_evidence_router_stage_one,22,final_l1,0.008753891228628925
geoprr,20262022,no_polar_evidence_router_stage_one,22,gain,0.00042311699668814973
geoprr,20262022,no_polar_evidence_router_stage_one,22,no_harm,4.9847508031557615e-09
geoprr,20262022,no_polar_evidence_router_stage_one,22,route,0.47089446087366077
geoprr,20262022,no_polar_evidence_router_stage_one,23,loss,0.009896498776795902
geoprr,20262022,no_polar_evidence_router_stage_one,23,final_l1,0.008750398611509773
geoprr,20262022,no_polar_evidence_router_stage_one,23,gain,0.0004165256274654808
geoprr,20262022,no_polar_evidence_router_stage_one,23,no_harm,4.996347087160506e-09
geoprr,20262022,no_polar_evidence_router_stage_one,23,route,0.46891804979503365
geoprr,20262022,no_polar_evidence_router_stage_one,24,loss,0.009881474272629549
geoprr,20262022,no_polar_evidence_router_stage_one,24,final_l1,0.008740598431667603
geoprr,20262022,no_polar_evidence_router_stage_one,24,gain,0.0004163430181977595
geoprr,20262022,no_polar_evidence_router_stage_one,24,no_harm,5.128663882667623e-09
geoprr,20262022,no_polar_evidence_router_stage_one,24,route,0.4663515880363631
geoprr,20262022,no_polar_evidence_router_stage_one,25,loss,0.00986093785629385
geoprr,20262022,no_polar_evidence_router_stage_one,25,final_l1,0.008735994030224898
geoprr,20262022,no_polar_evidence_router_stage_one,25,gain,0.00039211559489416416
geoprr,20262022,no_polar_evidence_router_stage_one,25,no_harm,5.058767890328442e-09
geoprr,20262022,no_polar_evidence_router_stage_one,25,route,0.4644423452608495
geoprr,20262022,no_polar_evidence_router_stage_one,26,loss,0.009854047367785952
geoprr,20262022,no_polar_evidence_router_stage_one,26,final_l1,0.00873138192961476
geoprr,20262022,no_polar_evidence_router_stage_one,26,gain,0.0003930284927440887
geoprr,20262022,no_polar_evidence_router_stage_one,26,no_harm,5.053821498823378e-09
geoprr,20262022,no_polar_evidence_router_stage_one,26,route,0.46307502710392157
geoprr,20262022,no_polar_evidence_router_stage_one,27,loss,0.009836850638495298
geoprr,20262022,no_polar_evidence_router_stage_one,27,final_l1,0.008725153791165792
geoprr,20262022,no_polar_evidence_router_stage_one,27,gain,0.000379037533957414
geoprr,20262022,no_polar_evidence_router_stage_one,27,no_harm,5.05526948969973e-09
geoprr,20262022,no_polar_evidence_router_stage_one,27,route,0.46108837309259304
geoprr,20262022,no_polar_evidence_router_stage_one,28,loss,0.009826272592009388
geoprr,20262022,no_polar_evidence_router_stage_one,28,final_l1,0.008717395558312501
geoprr,20262022,no_polar_evidence_router_stage_one,28,gain,0.000382027374246842
geoprr,20262022,no_polar_evidence_router_stage_one,28,no_harm,4.715489743772381e-09
geoprr,20262022,no_polar_evidence_router_stage_one,28,route,0.45893109383609043
geoprr,20262022,no_polar_evidence_router_stage_one,29,loss,0.009815614229536846
geoprr,20262022,no_polar_evidence_router_stage_one,29,final_l1,0.008712875728979129
geoprr,20262022,no_polar_evidence_router_stage_one,29,gain,0.00037369087086787546
geoprr,20262022,no_polar_evidence_router_stage_one,29,no_harm,4.859018540320992e-09
geoprr,20262022,no_polar_evidence_router_stage_one,29,route,0.45794595100833213
geoprr,20262022,no_polar_evidence_router_stage_one,30,loss,0.009812601724326948
geoprr,20262022,no_polar_evidence_router_stage_one,30,final_l1,0.008712579503424408
geoprr,20262022,no_polar_evidence_router_stage_one,30,gain,0.0003748584738321327
geoprr,20262022,no_polar_evidence_router_stage_one,30,no_harm,5.10381212833301e-09
geoprr,20262022,no_polar_evidence_router_stage_one,30,route,0.4562959222268589
geoprr,20262022,no_polar_evidence_router_stage_one,31,loss,0.009803419654672622
geoprr,20262022,no_polar_evidence_router_stage_one,31,final_l1,0.008707819769161691
geoprr,20262022,no_polar_evidence_router_stage_one,31,gain,0.00036822135753435174
geoprr,20262022,no_polar_evidence_router_stage_one,31,no_harm,5.152806328421372e-09
geoprr,20262022,no_polar_evidence_router_stage_one,31,route,0.45574396589555105
