method,seed,phase,epoch,accounting_scope,optimization_phase,phase_epoch,learning_rate,training_hours,population,unique_training_images,image_condition_rows,optimizer_steps,validation_and_other_epoch_hours,recorded_epoch_hours
geoprr,20262022,no_geometry_fusion_router_stage_one,22,final_recipe,,,0.0004607704521360775,0.00020899838897296124,geoprr_router,3182,19092,38,0.0,0.00020899838897296124
geoprr,20262022,no_geometry_fusion_router_stage_one,23,final_recipe,,,0.0004217827674798846,0.00023840561108146277,geoprr_router,3182,19092,38,0.0,0.00023840561108146277
geoprr,20262022,no_geometry_fusion_router_stage_one,24,final_recipe,,,0.0003832773180720472,0.00020117152779777016,geoprr_router,3182,19092,38,0.0,0.00020117152779777016
geoprr,20262022,no_geometry_fusion_router_stage_one,25,final_recipe,,,0.0003454915028125262,0.0002361025278353029,geoprr_router,3182,19092,38,0.0,0.0002361025278353029
geoprr,20262022,no_geometry_fusion_router_stage_one,26,final_recipe,,,0.00030865828381745506,0.00020381227769475016,geoprr_router,3182,19092,38,0.0,0.00020381227769475016
geoprr,20262022,no_geometry_fusion_router_stage_one,27,final_recipe,,,0.0002730047501302265,0.00020880002774194712,geoprr_router,3182,19092,38,0.0,0.00020880002774194712
geoprr,20262022,no_geometry_fusion_router_stage_one,28,final_recipe,,,0.0002387507176420255,0.00022818544439764487,geoprr_router,3182,19092,38,0.0,0.00022818544439764487
geoprr,20262022,no_geometry_fusion_router_stage_one,29,final_recipe,,,0.0002061073738537634,0.00020925827777116662,geoprr_router,3182,19092,38,0.0,0.00020925827777116662
geoprr,20262022,no_geometry_fusion_router_stage_one,30,final_recipe,,,0.00017527597583490815,0.00025122580545333526,geoprr_router,3182,19092,38,0.0,0.00025122580545333526
geoprr,20262022,no_geometry_fusion_router_stage_one,31,final_recipe,,,0.0001464466094067262,0.00020055488890243902,geoprr_router,3182,19092,38,0.0,0.00020055488890243902
geoprr,20262022,no_geometry_fusion_router_stage_one,32,final_recipe,,,0.00011979701719998447,0.0002386415277659479,geoprr_router,3182,19092,38,0.0,0.0002386415277659479
geoprr,20262022,no_geometry_fusion_router_stage_one,33,final_recipe,,,9.549150281252627e-05,0.00020264866671317982,geoprr_router,3182,19092,38,0.0,0.00020264866671317982
geoprr,20262022,no_geometry_fusion_router_stage_one,34,final_recipe,,,7.367991782295387e-05,0.00020798663893300626,geoprr_router,3182,19092,38,0.0,0.00020798663893300626
geoprr,20262022,no_geometry_fusion_router_stage_one,35,final_recipe,,,5.4496737905816076e-05,0.0002318221388850361,geoprr_router,3182,19092,38,0.0,0.0002318221388850361
geoprr,20262022,no_geometry_fusion_router_stage_one,36,final_recipe,,,3.806023374435661e-05,0.0002040312223188165,geoprr_router,3182,19092,38,0.0,0.0002040312223188165
geoprr,20262022,no_geometry_fusion_router_stage_one,37,final_recipe,,,2.447174185242322e-05,0.0002186868055206206,geoprr_router,3182,19092,38,0.0,0.0002186868055206206
geoprr,20262022,no_geometry_fusion_router_stage_one,38,final_recipe,,,1.3815039801161714e-05,0.00019835538890523215,geoprr_router,3182,19092,38,0.0,0.00019835538890523215
geoprr,20262022,no_geometry_fusion_router_stage_one,39,final_recipe,,,6.155829702431168e-06,0.0002052788611035794,geoprr_router,3182,19092,38,0.0,0.0002052788611035794
geoprr,20262022,no_geometry_fusion_router_stage_one,40,final_recipe,,,1.5413331334360176e-06,0.00022720277775079012,geoprr_router,3182,19092,38,0.0,0.00022720277775079012
geoprr,20262022,no_geometry_fusion_router_stage_two,1,final_recipe,,,0.0003,5.937027744948864e-06,geoprr_router,3182,19092,1,0.0,5.937027744948864e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,2,final_recipe,,,0.00029994859874633357,4.278750081236164e-06,geoprr_router,3182,19092,1,0.0,4.278750081236164e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,3,final_recipe,,,0.0002997944302131861,3.945583270655738e-06,geoprr_router,3182,19092,1,0.0,3.945583270655738e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,4,final_recipe,,,0.0002995376000599692,4.568555547545353e-06,geoprr_router,3182,19092,1,0.0,4.568555547545353e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,5,final_recipe,,,0.000299178284305241,4.480249998677108e-06,geoprr_router,3182,19092,1,0.0,4.480249998677108e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,6,final_recipe,,,0.0002987167292060716,4.390638916649752e-06,geoprr_router,3182,19092,1,0.0,4.390638916649752e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,7,final_recipe,,,0.0002981532510892707,4.557499972482522e-06,geoprr_router,3182,19092,1,0.0,4.557499972482522e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,8,final_recipe,,,0.0002974882361345932,4.495444397131602e-06,geoprr_router,3182,19092,1,0.0,4.495444397131602e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,9,final_recipe,,,0.00029672214011007087,4.132694513019589e-06,geoprr_router,3182,19092,1,0.0,4.132694513019589e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,10,final_recipe,,,0.0002958554880596515,4.0527500419153105e-06,geoprr_router,3182,19092,1,0.0,4.0527500419153105e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,11,final_recipe,,,0.0002948888739433602,4.680361081328657e-06,geoprr_router,3182,19092,1,0.0,4.680361081328657e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,12,final_recipe,,,0.00029382296023022894,3.904583346512582e-06,geoprr_router,3182,19092,1,0.0,3.904583346512582e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,13,final_recipe,,,0.00029265847744427303,4.599194508045912e-06,geoprr_router,3182,19092,1,0.0,4.599194508045912e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,14,final_recipe,,,0.00029139622366382674,5.335249912200703e-06,geoprr_router,3182,19092,1,0.0,5.335249912200703e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,15,final_recipe,,,0.00029003706397458023,4.918888961482379e-06,geoprr_router,3182,19092,1,0.0,4.918888961482379e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,16,final_recipe,,,0.000288581929876693,4.429194507085615e-06,geoprr_router,3182,19092,1,0.0,4.429194507085615e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,17,final_recipe,,,0.0002870318186463901,4.572222242131829e-06,geoprr_router,3182,19092,1,0.0,4.572222242131829e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,18,final_recipe,,,0.0002853877926524791,5.049083330151107e-06,geoprr_router,3182,19092,1,0.0,5.049083330151107e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,19,final_recipe,,,0.0002836509786282552,4.981972225424316e-06,geoprr_router,3182,19092,1,0.0,4.981972225424316e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,20,final_recipe,,,0.0002818225668992948,4.038583332051833e-06,geoprr_router,3182,19092,1,0.0,4.038583332051833e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,21,final_recipe,,,0.00027990381056766585,5.41705547624992e-06,geoprr_router,3182,19092,1,0.0,5.41705547624992e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,22,final_recipe,,,0.00027789602465311383,4.382888889975018e-06,geoprr_router,3182,19092,1,0.0,4.382888889975018e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,23,final_recipe,,,0.0002758005851918136,4.442472191941407e-06,geoprr_router,3182,19092,1,0.0,4.442472191941407e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,24,final_recipe,,,0.00027361892829330236,4.574722196492884e-06,geoprr_router,3182,19092,1,0.0,4.574722196492884e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,25,final_recipe,,,0.0002713525491562421,4.805749954862727e-06,geoprr_router,3182,19092,1,0.0,4.805749954862727e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,26,final_recipe,,,0.0002690030010436853,5.165972203637163e-06,geoprr_router,3182,19092,1,0.0,5.165972203637163e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,27,final_recipe,,,0.0002665718942185457,4.369611075768868e-06,geoprr_router,3182,19092,1,0.0,4.369611075768868e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,28,final_recipe,,,0.0002640608948400047,4.79255557163722e-06,geoprr_router,3182,19092,1,0.0,4.79255557163722e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,29,final_recipe,,,0.0002614717238216092,4.2696389007485576e-06,geoprr_router,3182,19092,1,0.0,4.2696389007485576e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,30,final_recipe,,,0.0002588061556518432,5.0945833532346615e-06,geoprr_router,3182,19092,1,0.0,5.0945833532346615e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,31,final_recipe,,,0.00025606601717798223,4.127749966250526e-06,geoprr_router,3182,19092,1,0.0,4.127749966250526e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,32,final_recipe,,,0.00025325318635406314,4.5211666211899784e-06,geoprr_router,3182,19092,1,0.0,4.5211666211899784e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,33,final_recipe,,,0.0002503695909538288,3.989833381233944e-06,geoprr_router,3182,19092,1,0.0,3.989833381233944e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,34,final_recipe,,,0.00024741720724952765,4.603305521110693e-06,geoprr_router,3182,19092,1,0.0,4.603305521110693e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,35,final_recipe,,,0.00024439805865747574,4.483027797606256e-06,geoprr_router,3182,19092,1,0.0,4.483027797606256e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,36,final_recipe,,,0.00024131421435130823,4.388472298160196e-06,geoprr_router,3182,19092,1,0.0,4.388472298160196e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,37,final_recipe,,,0.0002381677878438711,5.042944491530458e-06,geoprr_router,3182,19092,1,0.0,5.042944491530458e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,38,final_recipe,,,0.00023496093553872503,5.209250116927756e-06,geoprr_router,3182,19092,1,0.0,5.209250116927756e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,39,final_recipe,,,0.00023169585525225419,4.3827221573640905e-06,geoprr_router,3182,19092,1,0.0,4.3827221573640905e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,40,final_recipe,,,0.00022837478470739243,5.10333338752389e-06,geoprr_router,3182,19092,1,0.0,5.10333338752389e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,41,final_recipe,,,0.0002250000000000001,4.110555552567045e-06,geoprr_router,3182,19092,1,0.0,4.110555552567045e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,42,final_recipe,,,0.0002215738140389414,4.839333317553003e-06,geoprr_router,3182,19092,1,0.0,4.839333317553003e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,43,final_recipe,,,0.00021809857496093212,3.935638944514924e-06,geoprr_router,3182,19092,1,0.0,3.935638944514924e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,44,final_recipe,,,0.0002145766645212444,4.406805641742216e-06,geoprr_router,3182,19092,1,0.0,4.406805641742216e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,45,final_recipe,,,0.00021101049646137014,5.235416659464439e-06,geoprr_router,3182,19092,1,0.0,5.235416659464439e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,46,final_recipe,,,0.00020740251485476356,4.3990554857171245e-06,geoprr_router,3182,19092,1,0.0,4.3990554857171245e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,47,final_recipe,,,0.00020375519243179515,4.457111159960429e-06,geoprr_router,3182,19092,1,0.0,4.457111159960429e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,48,final_recipe,,,0.00020007102888506572,4.348361140324009e-06,geoprr_router,3182,19092,1,0.0,4.348361140324009e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,49,final_recipe,,,0.00019635254915624222,4.646194477876028e-06,geoprr_router,3182,19092,1,0.0,4.646194477876028e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,50,final_recipe,,,0.00019260230170558851,4.803444414089123e-06,geoprr_router,3182,19092,1,0.0,4.803444414089123e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,51,final_recipe,,,0.00018882285676537818,4.935361082769103e-06,geoprr_router,3182,19092,1,0.0,4.935361082769103e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,52,final_recipe,,,0.0001850168045783859,4.724111123424437e-06,geoprr_router,3182,19092,1,0.0,4.724111123424437e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,53,final_recipe,,,0.00018118675362266396,5.605277708835072e-06,geoprr_router,3182,19092,1,0.0,5.605277708835072e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,54,final_recipe,,,0.0001773353288238222,5.1528333117150596e-06,geoprr_router,3182,19092,1,0.0,5.1528333117150596e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,55,final_recipe,,,0.00017346516975603473,4.665083381243878e-06,geoprr_router,3182,19092,1,0.0,4.665083381243878e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,56,final_recipe,,,0.00016957892883300783,4.5188888907432555e-06,geoprr_router,3182,19092,1,0.0,4.5188888907432555e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,57,final_recipe,,,0.00016567926949014812,3.817333425912592e-06,geoprr_router,3182,19092,1,0.0,3.817333425912592e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,58,final_recipe,,,0.00016176886435917683,5.1587222454448545e-06,geoprr_router,3182,19092,1,0.0,5.1587222454448545e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,59,final_recipe,,,0.00015785039343644162,4.411750059160921e-06,geoprr_router,3182,19092,1,0.0,4.411750059160921e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,60,final_recipe,,,0.000153926542246181,4.07816674042907e-06,geoprr_router,3182,19092,1,0.0,4.07816674042907e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,61,final_recipe,,,0.00015000000000000007,4.406888943372501e-06,geoprr_router,3182,19092,1,0.0,4.406888943372501e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,62,final_recipe,,,0.0001460734577538191,3.7458889548563295e-06,geoprr_router,3182,19092,1,0.0,3.7458889548563295e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,63,final_recipe,,,0.0001421496065635585,4.332527751103043e-06,geoprr_router,3182,19092,1,0.0,4.332527751103043e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,64,final_recipe,,,0.0001382311356408233,4.9358888322280515e-06,geoprr_router,3182,19092,1,0.0,4.9358888322280515e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,65,final_recipe,,,0.00013432073050985202,4.616472223359678e-06,geoprr_router,3182,19092,1,0.0,4.616472223359678e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,66,final_recipe,,,0.0001304210711669923,3.700138897531562e-06,geoprr_router,3182,19092,1,0.0,3.700138897531562e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,67,final_recipe,,,0.00012653483024396538,4.359222172449033e-06,geoprr_router,3182,19092,1,0.0,4.359222172449033e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,68,final_recipe,,,0.00012266467117617793,4.200111143290997e-06,geoprr_router,3182,19092,1,0.0,4.200111143290997e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,69,final_recipe,,,0.0001188132463773361,4.0740554686635736e-06,geoprr_router,3182,19092,1,0.0,4.0740554686635736e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,70,final_recipe,,,0.0001149831954216142,4.64491662569344e-06,geoprr_router,3182,19092,1,0.0,4.64491662569344e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,71,final_recipe,,,0.0001111771432346219,4.419749990726511e-06,geoprr_router,3182,19092,1,0.0,4.419749990726511e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,72,final_recipe,,,0.0001073976982944116,4.7373056360003024e-06,geoprr_router,3182,19092,1,0.0,4.7373056360003024e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,73,final_recipe,,,0.0001036474508437579,4.9281111245767934e-06,geoprr_router,3182,19092,1,0.0,4.9281111245767934e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,74,final_recipe,,,9.992897111493437e-05,4.406138840648863e-06,geoprr_router,3182,19092,1,0.0,4.406138840648863e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,75,final_recipe,,,9.624480756820496e-05,4.001722231300341e-06,geoprr_router,3182,19092,1,0.0,4.001722231300341e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,76,final_recipe,,,9.259748514523653e-05,4.234583272288243e-06,geoprr_router,3182,19092,1,0.0,4.234583272288243e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,77,final_recipe,,,8.898950353862997e-05,4.2778333752519554e-06,geoprr_router,3182,19092,1,0.0,4.2778333752519554e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,78,final_recipe,,,8.542333547875576e-05,3.7972501013427974e-06,geoprr_router,3182,19092,1,0.0,3.7972501013427974e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,79,final_recipe,,,8.190142503906799e-05,4.663083236664534e-06,geoprr_router,3182,19092,1,0.0,4.663083236664534e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,80,final_recipe,,,7.842618596105874e-05,4.97552786125905e-06,geoprr_router,3182,19092,1,0.0,4.97552786125905e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,81,final_recipe,,,7.500000000000003e-05,5.022416719132e-06,geoprr_router,3182,19092,1,0.0,5.022416719132e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,82,final_recipe,,,7.162521529260768e-05,4.50791661731071e-06,geoprr_router,3182,19092,1,0.0,4.50791661731071e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,83,final_recipe,,,6.830414474774599e-05,3.9492221549153325e-06,geoprr_router,3182,19092,1,0.0,3.9492221549153325e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,84,final_recipe,,,6.503906446127505e-05,3.7709999984751145e-06,geoprr_router,3182,19092,1,0.0,3.7709999984751145e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,85,final_recipe,,,6.183221215612905e-05,4.7571666073054075e-06,geoprr_router,3182,19092,1,0.0,4.7571666073054075e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,86,final_recipe,,,5.868578564869191e-05,3.965166656093465e-06,geoprr_router,3182,19092,1,0.0,3.965166656093465e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,87,final_recipe,,,5.5601941342524416e-05,4.453555577331119e-06,geoprr_router,3182,19092,1,0.0,4.453555577331119e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,88,final_recipe,,,5.258279275047248e-05,4.98597225588229e-06,geoprr_router,3182,19092,1,0.0,4.98597225588229e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,89,final_recipe,,,4.963040904617132e-05,3.782027763211065e-06,geoprr_router,3182,19092,1,0.0,3.782027763211065e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,90,final_recipe,,,4.674681364593688e-05,5.772694324453672e-06,geoprr_router,3182,19092,1,0.0,5.772694324453672e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,91,final_recipe,,,4.393398282201788e-05,4.575138963345024e-06,geoprr_router,3182,19092,1,0.0,4.575138963345024e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,92,final_recipe,,,4.119384434815686e-05,4.1927499437911645e-06,geoprr_router,3182,19092,1,0.0,4.1927499437911645e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,93,final_recipe,,,3.852827617839089e-05,4.285305557358596e-06,geoprr_router,3182,19092,1,0.0,4.285305557358596e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,94,final_recipe,,,3.5939105159995365e-05,4.805222205403778e-06,geoprr_router,3182,19092,1,0.0,4.805222205403778e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,95,final_recipe,,,3.342810578145437e-05,3.947722337519129e-06,geoprr_router,3182,19092,1,0.0,3.947722337519129e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,96,final_recipe,,,3.0996998956314715e-05,4.730333263675372e-06,geoprr_router,3182,19092,1,0.0,4.730333263675372e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,97,final_recipe,,,2.8647450843757904e-05,4.315666673291061e-06,geoprr_router,3182,19092,1,0.0,4.315666673291061e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,98,final_recipe,,,2.6381071706697685e-05,4.653583358352383e-06,geoprr_router,3182,19092,1,0.0,4.653583358352383e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,99,final_recipe,,,2.4199414808186416e-05,4.50105561564366e-06,geoprr_router,3182,19092,1,0.0,4.50105561564366e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,100,final_recipe,,,2.210397534688618e-05,4.6101666521281e-06,geoprr_router,3182,19092,1,0.0,4.6101666521281e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,101,final_recipe,,,2.00961894323342e-05,5.320694375162323e-06,geoprr_router,3182,19092,1,0.0,5.320694375162323e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,102,final_recipe,,,1.8177433100705214e-05,4.664833347002665e-06,geoprr_router,3182,19092,1,0.0,4.664833347002665e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,103,final_recipe,,,1.6349021371744837e-05,4.390805519910322e-06,geoprr_router,3182,19092,1,0.0,4.390805519910322e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,104,final_recipe,,,1.4612207347520943e-05,4.379250005715423e-06,geoprr_router,3182,19092,1,0.0,4.379250005715423e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,105,final_recipe,,,1.2968181353609857e-05,4.19641663837764e-06,geoprr_router,3182,19092,1,0.0,4.19641663837764e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,106,final_recipe,,,1.1418070123306994e-05,4.58852788950834e-06,geoprr_router,3182,19092,1,0.0,4.58852788950834e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,107,final_recipe,,,9.962936025419743e-06,4.016972250408597e-06,geoprr_router,3182,19092,1,0.0,4.016972250408597e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,108,final_recipe,,,8.603776336173257e-06,4.3085000167290366e-06,geoprr_router,3182,19092,1,0.0,4.3085000167290366e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,109,final_recipe,,,7.341522555726974e-06,4.810416657063696e-06,geoprr_router,3182,19092,1,0.0,4.810416657063696e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,110,final_recipe,,,6.177039769771062e-06,4.37880555788676e-06,geoprr_router,3182,19092,1,0.0,4.37880555788676e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,111,final_recipe,,,5.111126056639755e-06,4.1996110748085714e-06,geoprr_router,3182,19092,1,0.0,4.1996110748085714e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,112,final_recipe,,,4.144511940348518e-06,4.885888968904813e-06,geoprr_router,3182,19092,1,0.0,4.885888968904813e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,113,final_recipe,,,3.2778598899291478e-06,4.495249983544151e-06,geoprr_router,3182,19092,1,0.0,4.495249983544151e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,114,final_recipe,,,2.5117638654068248e-06,3.966999938711524e-06,geoprr_router,3182,19092,1,0.0,3.966999938711524e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,115,final_recipe,,,1.8467489107293517e-06,4.194944372607602e-06,geoprr_router,3182,19092,1,0.0,4.194944372607602e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,116,final_recipe,,,1.283270793928443e-06,4.59988886076543e-06,geoprr_router,3182,19092,1,0.0,4.59988886076543e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,117,final_recipe,,,8.217156947589902e-07,4.3817777704033585e-06,geoprr_router,3182,19092,1,0.0,4.3817777704033585e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,118,final_recipe,,,4.623999400308056e-07,5.3015555669036175e-06,geoprr_router,3182,19092,1,0.0,5.3015555669036175e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,119,final_recipe,,,2.055697868139251e-07,4.399722286810478e-06,geoprr_router,3182,19092,1,0.0,4.399722286810478e-06
geoprr,20262022,no_geometry_fusion_router_stage_two,120,final_recipe,,,5.1401253666411035e-08,4.370444480122791e-06,geoprr_router,3182,19092,1,0.0,4.370444480122791e-06
geoprr,20262022,no_polar_evidence_router_stage_one,1,final_recipe,,,0.001,0.00021171888892745807,geoprr_router,3182,19092,38,0.0,0.00021171888892745807
geoprr,20262022,no_polar_evidence_router_stage_one,2,final_recipe,,,0.000998458666866564,0.00020663386120253966,geoprr_router,3182,19092,38,0.0,0.00020663386120253966
geoprr,20262022,no_polar_evidence_router_stage_one,3,final_recipe,,,0.0009938441702975688,0.00022624227774536445,geoprr_router,3182,19092,38,0.0,0.00022624227774536445
geoprr,20262022,no_polar_evidence_router_stage_one,4,final_recipe,,,0.0009861849601988382,0.00021109069438858164,geoprr_router,3182,19092,38,0.0,0.00021109069438858164
geoprr,20262022,no_polar_evidence_router_stage_one,5,final_recipe,,,0.0009755282581475767,0.00023461624992907875,geoprr_router,3182,19092,38,0.0,0.00023461624992907875
geoprr,20262022,no_polar_evidence_router_stage_one,6,final_recipe,,,0.0009619397662556432,0.00021153741671393314,geoprr_router,3182,19092,38,0.0,0.00021153741671393314
geoprr,20262022,no_polar_evidence_router_stage_one,7,final_recipe,,,0.0009455032620941838,0.0002366387778117011,geoprr_router,3182,19092,38,0.0,0.0002366387778117011
geoprr,20262022,no_polar_evidence_router_stage_one,8,final_recipe,,,0.000926320082177046,0.0002017800555202282,geoprr_router,3182,19092,38,0.0,0.0002017800555202282
geoprr,20262022,no_polar_evidence_router_stage_one,9,final_recipe,,,0.0009045084971874736,0.00020757841657743686,geoprr_router,3182,19092,38,0.0,0.00020757841657743686
geoprr,20262022,no_polar_evidence_router_stage_one,10,final_recipe,,,0.0008802029828000154,0.0002018422776988397,geoprr_router,3182,19092,38,0.0,0.0002018422776988397
geoprr,20262022,no_polar_evidence_router_stage_one,11,final_recipe,,,0.0008535533905932736,0.00020447783327351014,geoprr_router,3182,19092,38,0.0,0.00020447783327351014
geoprr,20262022,no_polar_evidence_router_stage_one,12,final_recipe,,,0.0008247240241650918,0.00022368647222821084,geoprr_router,3182,19092,38,0.0,0.00022368647222821084
geoprr,20262022,no_polar_evidence_router_stage_one,13,final_recipe,,,0.0007938926261462365,0.0002097814722866234,geoprr_router,3182,19092,38,0.0,0.0002097814722866234
geoprr,20262022,no_polar_evidence_router_stage_one,14,final_recipe,,,0.0007612492823579742,0.00022853033332568076,geoprr_router,3182,19092,38,0.0,0.00022853033332568076
geoprr,20262022,no_polar_evidence_router_stage_one,15,final_recipe,,,0.0007269952498697732,0.00021465013890216748,geoprr_router,3182,19092,38,0.0,0.00021465013890216748
geoprr,20262022,no_polar_evidence_router_stage_one,16,final_recipe,,,0.0006913417161825447,0.0002339939166429556,geoprr_router,3182,19092,38,0.0,0.0002339939166429556
geoprr,20262022,no_polar_evidence_router_stage_one,17,final_recipe,,,0.0006545084971874736,0.00020932822216612596,geoprr_router,3182,19092,38,0.0,0.00020932822216612596
geoprr,20262022,no_polar_evidence_router_stage_one,18,final_recipe,,,0.0006167226819279527,0.0002022075832873169,geoprr_router,3182,19092,38,0.0,0.0002022075832873169
geoprr,20262022,no_polar_evidence_router_stage_one,19,final_recipe,,,0.0005782172325201154,0.000227881000092667,geoprr_router,3182,19092,38,0.0,0.000227881000092667
geoprr,20262022,no_polar_evidence_router_stage_one,20,final_recipe,,,0.0005392295478639224,0.00021009913891450397,geoprr_router,3182,19092,38,0.0,0.00021009913891450397
