seed,stage,pipeline_stage,epoch,learning_rate,elapsed_seconds,training_elapsed_seconds,train_elapsed_seconds,steps,optimizer_steps,samples,unique_training_images,image_condition_rows,condition_rows,physical_samples_seen,metric_absolute_moment_error,metric_absolute_total_shift,metric_combined_risk_weight,metric_condition_regression,metric_consistency,metric_final_l1,metric_gain,metric_gain_loss,metric_gradient_norm,metric_loss,metric_mean_absolute_shift,metric_mean_condition_l1,metric_mean_risk_weight,metric_moment_budget_gain,metric_nmae,metric_no_harm,metric_polar_consistency,metric_prior_kl,metric_raw_nmae,metric_relation_available,metric_route,metric_route_imitation,metric_route_loss,metric_sarn_nmae,metric_scale16_feature_residual_rms,metric_scale8_feature_residual_rms,metric_tail10,metric_tail_l1,metric_tail_risk_weight,metric_weighted_exact_l1,metric_worst_excess
20262020,conditional_router_stage_two,unified,19,0.0002836509786282552,0.05572760012000799,,,,1,96000,16000,96000,,,,,,0.0,,,,0.0038180153351277113,0.0026930691674351692,0.006855527404695749,,0.0038275825791060925,,,,,0.0011632548412308097,,,,,,0.7226284146308899,,,,,,,,0.000559080857783556
20262020,conditional_router_stage_two,unified,20,0.0002818225668992948,0.06114460015669465,,,,1,96000,16000,96000,,,,,,0.0,,,,0.0038614056538790464,0.002421655924990773,0.006848285440355539,,0.003823022125288844,,,,,0.0011578613193705678,,,,,,0.7206642031669617,,,,,,,,0.0005538375698961318
20262020,conditional_router_stage_two,unified,21,0.00027990381056766585,0.06094799982383847,,,,1,96000,16000,96000,,,,,,0.0,,,,0.003924145363271236,0.002199458424001932,0.006842457689344883,,0.0038175261579453945,,,,,0.001149485819041729,,,,,,0.7184973955154419,,,,,,,,0.0005477500963024795
20262020,conditional_router_stage_two,unified,22,0.00027789602465311383,0.0570660000666976,,,,1,96000,16000,96000,,,,,,0.0,,,,0.0039995512925088406,0.0019433050183579326,0.006837389897555113,,0.0038114171475172043,,,,,0.0011381227523088455,,,,,,0.7160604000091553,,,,,,,,0.0005412000464275479
20262020,conditional_router_stage_two,unified,23,0.0002758005851918136,0.05674730008468032,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004075571428984404,0.0017244446789845824,0.00683230347931385,,0.0038052366580814123,,,,,0.0011261446634307504,,,,,,0.7137043476104736,,,,,,,,0.0005346204852685332
20262020,conditional_router_stage_two,unified,24,0.00027361892829330236,0.05957659985870123,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004140266217291355,0.0015356248477473855,0.006827016826719046,,0.00379965896718204,,,,,0.001116692554205656,,,,,,0.7118762731552124,,,,,,,,0.0005285383085720241
20262020,conditional_router_stage_two,unified,25,0.0002713525491562421,0.05599829973652959,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004184426739811897,0.0013563738903030753,0.0068216207437217236,,0.003795269411057234,,,,,0.0011119685368612409,,,,,,0.7108492851257324,,,,,,,,0.0005235009011812508
20262020,conditional_router_stage_two,unified,26,0.0002690030010436853,0.05927419988438487,,,,1,96000,16000,96000,,,,,,0.0,,,,0.0042052920907735825,0.0011957429815083742,0.006816416047513485,,0.0037923294585198164,,,,,0.0011123493313789368,,,,,,0.7106704115867615,,,,,,,,0.0005198116414248943
20262020,conditional_router_stage_two,unified,27,0.0002665718942185457,0.0563870002515614,,,,1,96000,16000,96000,,,,,,0.0,,,,0.00420568510890007,0.001076057436875999,0.006811655126512051,,0.0037907660007476807,,,,,0.0011164179304614663,,,,,,0.7111313343048096,,,,,,,,0.0005175264086574316
20262020,conditional_router_stage_two,unified,28,0.0002640608948400047,0.05567059991881251,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004192320164293051,0.00103769451379776,0.006807452999055386,,0.003790233749896288,,,,,0.001121913781389594,,,,,,0.7119336724281311,,,,,,,,0.0005164113827049732
20262020,conditional_router_stage_two,unified,29,0.0002614717238216092,0.055388799868524075,,,,1,96000,16000,96000,,,,,,0.0,,,,0.00417304178699851,0.0010053253499791026,0.006803454365581274,,0.0037901997566223145,,,,,0.0011263607302680612,,,,,,0.7126713991165161,,,,,,,,0.0005160252330824733
20262020,conditional_router_stage_two,unified,30,0.0002588061556518432,0.05574580002576113,,,,1,96000,16000,96000,,,,,,0.0,,,,0.0041548749431967735,0.0009639711352065206,0.006799884606152773,,0.0037903531920164824,,,,,0.0011277328012511134,,,,,,0.7130174040794373,,,,,,,,0.0005161240696907043
20262020,conditional_router_stage_two,unified,31,0.00025606601717798223,0.061023700051009655,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004140456672757864,0.0009136467706412077,0.006796517875045538,,0.0037904251366853714,,,,,0.001126291579566896,,,,,,0.7129668593406677,,,,,,,,0.0005163763416931033
20262020,conditional_router_stage_two,unified,32,0.00025325318635406314,0.06061129970476031,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004129121080040932,0.0009414719534106553,0.006793423555791378,,0.0037903976626694202,,,,,0.001123849069699645,,,,,,0.712765634059906,,,,,,,,0.0005166051560081542
20262020,conditional_router_stage_two,unified,33,0.0002503695909538288,0.05598259996622801,,,,1,96000,16000,96000,,,,,,0.0,,,,0.0041185771115124226,0.0009884770261123776,0.006790269166231155,,0.0037902528420090675,,,,,0.0011225254274904728,,,,,,0.7126531600952148,,,,,,,,0.0005166068440303206
20262020,conditional_router_stage_two,unified,34,0.00024741720724952765,0.06080370023846626,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004110028501600027,0.0009763475391082466,0.0067869131453335285,,0.003789875190705061,,,,,0.0011225973721593618,,,,,,0.7125963568687439,,,,,,,,0.0005162074230611324
20262020,conditional_router_stage_two,unified,35,0.00024439805865747574,0.05658769980072975,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004106034059077501,0.0009202063083648682,0.006783450022339821,,0.0037891478277742863,,,,,0.0011234016856178641,,,,,,0.7124742865562439,,,,,,,,0.0005153196398168802
20262020,conditional_router_stage_two,unified,36,0.00024131421435130823,0.05927259987220168,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004109816625714302,0.0008777337498031557,0.006780059076845646,,0.0037879510782659054,,,,,0.0011235660640522838,,,,,,0.7121041417121887,,,,,,,,0.0005139181739650667
20262020,conditional_router_stage_two,unified,37,0.0002381677878438711,0.05566279962658882,,,,1,96000,16000,96000,,,,,,0.0,,,,0.0041224099695682526,0.0008109334157779813,0.006776839029043913,,0.0037862746976315975,,,,,0.0011220709420740604,,,,,,0.7113771438598633,,,,,,,,0.0005120851565152407
20262020,conditional_router_stage_two,unified,38,0.00023496093553872503,0.05707299988716841,,,,1,96000,16000,96000,,,,,,0.0,,,,0.00414193794131279,0.0007428131066262722,0.006774068810045719,,0.0037843293976038694,,,,,0.0011188196949660778,,,,,,0.7103362083435059,,,,,,,,0.0005100772832520306
20262020,conditional_router_stage_two,unified,39,0.00023169585525225419,0.060716900043189526,,,,1,96000,16000,96000,,,,,,0.0,,,,0.0041641960851848125,0.0007165287970565259,0.006771628744900227,,0.0037823040038347244,,,,,0.0011148282792419195,,,,,,0.709185779094696,,,,,,,,0.0005080621340312064
20262020,conditional_router_stage_two,unified,40,0.00022837478470739243,0.05602780031040311,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004182002041488886,0.0007075167377479374,0.006769309751689434,,0.0037805382162332535,,,,,0.0011122748255729675,,,,,,0.7083147764205933,,,,,,,,0.0005062505370005965
20262020,conditional_router_stage_two,unified,41,0.0002250000000000001,0.06042650016024709,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004193302243947983,0.0006847616168670356,0.006767010781913996,,0.00377913611009717,,,,,0.0011115536326542497,,,,,,0.7077838778495789,,,,,,,,0.0005047273589298129
20262020,conditional_router_stage_two,unified,42,0.0002215738140389414,0.05563180008903146,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004198502749204636,0.0006567982491105795,0.006764691788703203,,0.00377808790653944,,,,,0.0011120450217276812,,,,,,0.7075099349021912,,,,,,,,0.0005035295616835356
20262020,conditional_router_stage_two,unified,43,0.00021809857496093212,0.05655580013990402,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004200806375592947,0.0006489547668024898,0.0067623453214764595,,0.0037772408686578274,,,,,0.0011123204603791237,,,,,,0.7072774767875671,,,,,,,,0.0005025806021876633
20262020,conditional_router_stage_two,unified,44,0.0002145766645212444,0.056393499951809645,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004202033393085003,0.000625111220870167,0.006760016083717346,,0.003776503261178732,,,,,0.0011117762187495828,,,,,,0.7070116400718689,,,,,,,,0.0005018190131522715
20262020,conditional_router_stage_two,unified,45,0.00021101049646137014,0.058678700122982264,,,,1,96000,16000,96000,,,,,,0.0,,,,0.00420171394944191,0.0006222500815056264,0.006757816299796104,,0.003775916527956724,,,,,0.0011109940242022276,,,,,,0.7068042755126953,,,,,,,,0.0005012340261600912
20262020,conditional_router_stage_two,unified,46,0.00020740251485476356,0.05490759992972016,,,,1,96000,16000,96000,,,,,,0.0,,,,0.0041985586285591125,0.0006208000122569501,0.006755685433745384,,0.0037755006924271584,,,,,0.0011109185870736837,,,,,,0.7068079710006714,,,,,,,,0.0005007765721529722
20262020,conditional_router_stage_two,unified,47,0.00020375519243179515,0.055500099901109934,,,,1,96000,16000,96000,,,,,,0.0,,,,0.00419261259958148,0.0005854617920704186,0.006753723137080669,,0.003775252727791667,,,,,0.0011121267452836037,,,,,,0.7070877552032471,,,,,,,,0.0005004021804779768
20262020,conditional_router_stage_two,unified,48,0.00020007102888506572,0.058006000239402056,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004187477752566338,0.0005715335137210786,0.0067518772557377815,,0.0037749563343822956,,,,,0.0011135300155729055,,,,,,0.7074407339096069,,,,,,,,0.0004999524680897593
20262020,conditional_router_stage_two,unified,49,0.00019635254915624222,0.05893160030245781,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004186728969216347,0.0005756234168075025,0.006750184111297131,,0.0037744403816759586,,,,,0.001113785314373672,,,,,,0.7076235413551331,,,,,,,,0.0004993403563275933
20262020,conditional_router_stage_two,unified,50,0.00019260230170558851,0.054497200064361095,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004189636092633009,0.0005875893984921277,0.006748492829501629,,0.003773728385567665,,,,,0.001113059581257403,,,,,,0.7075988054275513,,,,,,,,0.000498572422657162
20262020,conditional_router_stage_two,unified,51,0.00018882285676537818,0.05996049987152219,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004194318782538176,0.0005605794722214341,0.006746809929609299,,0.003772913943976164,,,,,0.0011120015988126397,,,,,,0.7074966430664062,,,,,,,,0.0004977096687071025
20262020,conditional_router_stage_two,unified,52,0.0001850168045783859,0.061610699631273746,,,,1,96000,16000,96000,,,,,,0.0,,,,0.00419851578772068,0.0005435833591036499,0.006745119579136372,,0.0037721097469329834,,,,,0.001111382502131164,,,,,,0.7074536085128784,,,,,,,,0.000496825494337827
20262020,conditional_router_stage_two,unified,53,0.00018118675362266396,0.05525729991495609,,,,1,96000,16000,96000,,,,,,0.0,,,,0.0042016031220555305,0.0005285373190417886,0.006743439007550478,,0.003771356772631407,,,,,0.0011112656211480498,,,,,,0.7074795961380005,,,,,,,,0.0004959744401276112
20262020,conditional_router_stage_two,unified,54,0.0001773353288238222,0.058035499881953,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004204299300909042,0.0005165230832062662,0.006741855759173632,,0.0037706808652728796,,,,,0.0011111667845398188,,,,,,0.7074424028396606,,,,,,,,0.0004952120943926275
20262020,conditional_router_stage_two,unified,55,0.00017346516975603473,0.06054859980940819,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004208745434880257,0.0005114547675475478,0.0067403013817965984,,0.003769952803850174,,,,,0.0011104430304840207,,,,,,0.7071995735168457,,,,,,,,0.0004944367101415992
20262020,conditional_router_stage_two,unified,56,0.00016957892883300783,0.05982309998944402,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004213856998831034,0.0005005302373319864,0.006738772615790367,,0.0037692224141210318,,,,,0.0011093711946159601,,,,,,0.7068328261375427,,,,,,,,0.0004936894401907921
20262020,conditional_router_stage_two,unified,57,0.00016567926949014812,0.05865040002390742,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004218114074319601,0.00048247483209706843,0.006737376097589731,,0.00376859400421381,,,,,0.0011083969147875905,,,,,,0.7064663171768188,,,,,,,,0.0004930539289489388
20262020,conditional_router_stage_two,unified,58,0.00016176886435917683,0.05730129964649677,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004220773931592703,0.000497792789246887,0.006736026611179113,,0.003768074791878462,,,,,0.001107653952203691,,,,,,0.7061814665794373,,,,,,,,0.0004925229004584253
20262020,conditional_router_stage_two,unified,59,0.00015785039343644162,0.0592140001244843,,,,1,96000,16000,96000,,,,,,0.0,,,,0.00422131409868598,0.00048528797924518585,0.0067347376607358456,,0.0037676719948649406,,,,,0.0011074900394305587,,,,,,0.7060809135437012,,,,,,,,0.0004920792998746037
20262020,conditional_router_stage_two,unified,60,0.000153926542246181,0.05650659976527095,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004220942966639996,0.00046847821795381606,0.006733410060405731,,0.0037673087790608406,,,,,0.0011074154172092676,,,,,,0.7060255408287048,,,,,,,,0.0004916787729598582
20262020,conditional_router_stage_two,unified,61,0.00015000000000000007,0.0586965000256896,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004220929928123951,0.0004970009904354811,0.006732093170285225,,0.0037669443991035223,,,,,0.0011070017935708165,,,,,,0.705906093120575,,,,,,,,0.0004913046723231673
20262020,conditional_router_stage_two,unified,62,0.0001460734577538191,0.05461669992655516,,,,1,96000,16000,96000,,,,,,0.0,,,,0.0042213574051856995,0.0005002765683457255,0.006730888970196247,,0.003766596084460616,,,,,0.0011065525468438864,,,,,,0.7057366371154785,,,,,,,,0.0004909531562589109
20262020,conditional_router_stage_two,unified,63,0.0001421496065635585,0.06069489987567067,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004222583025693893,0.0004791495739482343,0.006729745771735907,,0.0037662077229470015,,,,,0.0011061499826610088,,,,,,0.7055481672286987,,,,,,,,0.0004905571113340557
20262020,conditional_router_stage_two,unified,64,0.0001382311356408233,0.059461199678480625,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004223665688186884,0.0005182893364690244,0.006728617940098047,,0.003765806555747986,,,,,0.001106172800064087,,,,,,0.705424964427948,,,,,,,,0.0004901175270788372
20262020,conditional_router_stage_two,unified,65,0.00013432073050985202,0.058716199826449156,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004224988166242838,0.00046336313243955374,0.006727444473654032,,0.003765357192605734,,,,,0.0011063504498451948,,,,,,0.7053493857383728,,,,,,,,0.0004896104801446199
20262020,conditional_router_stage_two,unified,66,0.0001304210711669923,0.05768470000475645,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004227782599627972,0.0005467074806801975,0.006726410239934921,,0.003764859866350889,,,,,0.0011061282129958272,,,,,,0.7052355408668518,,,,,,,,0.0004890718264505267
20262020,conditional_router_stage_two,unified,67,0.00012653483024396538,0.055410499684512615,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004231881815940142,0.0005244195344857872,0.0067253513261675835,,0.0037642752286046743,,,,,0.0011055683717131615,,,,,,0.705075204372406,,,,,,,,0.0004884583177044988
20262020,conditional_router_stage_two,unified,68,0.00012266467117617793,0.0610726997256279,,,,1,96000,16000,96000,,,,,,0.0,,,,0.0042365193367004395,0.000431327847763896,0.006724261678755283,,0.003763653337955475,,,,,0.0011046985164284706,,,,,,0.7048838138580322,,,,,,,,0.0004878276668023318
20262020,conditional_router_stage_two,unified,69,0.0001188132463773361,0.055656200274825096,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004240329843014479,0.0005261101177893579,0.006723360158503056,,0.0037631429731845856,,,,,0.0011039488017559052,,,,,,0.7047304511070251,,,,,,,,0.0004873073485214263
20262020,conditional_router_stage_two,unified,70,0.0001149831954216142,0.05717250006273389,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004242426250129938,0.0004936357727274299,0.0067224097438156605,,0.0037627180572599173,,,,,0.0011035463539883494,,,,,,0.7046729922294617,,,,,,,,0.0004868514370173216
20262020,conditional_router_stage_two,unified,71,0.0001111771432346219,0.059046799782663584,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004242916125804186,0.0004757684364449233,0.00672148447483778,,0.0037623930256813765,,,,,0.0011034761555492878,,,,,,0.704694390296936,,,,,,,,0.00048648641677573323
20262020,conditional_router_stage_two,unified,72,0.0001073976982944116,0.06138730002567172,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004241906572133303,0.0005430874298326671,0.006720633711665869,,0.0037621823139488697,,,,,0.0011038079392164946,,,,,,0.7047606706619263,,,,,,,,0.00048622634494677186
20262020,conditional_router_stage_two,unified,73,0.0001036474508437579,0.058454000391066074,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004240692127496004,0.00050391536206007,0.006719779223203659,,0.0037619839422404766,,,,,0.0011042702244594693,,,,,,0.7048243284225464,,,,,,,,0.00048597200657241046
20262020,conditional_router_stage_two,unified,74,9.992897111493437e-05,0.05692930007353425,,,,1,96000,16000,96000,,,,,,0.0,,,,0.0042413328774273396,0.0004594756755977869,0.006718995049595833,,0.003761713858693838,,,,,0.001104113063775003,,,,,,0.7047734260559082,,,,,,,,0.0004856761952396482
20262020,conditional_router_stage_two,unified,75,9.624480756820496e-05,0.05649379966780543,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004243087954819202,0.0004490564751904458,0.006718244403600693,,0.0037613948807120323,,,,,0.0011036299401894212,,,,,,0.7046610713005066,,,,,,,,0.0004853451973758638
20262020,conditional_router_stage_two,unified,76,9.259748514523653e-05,0.055727300234138966,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004243858158588409,0.00043705914868041873,0.0067174676805734634,,0.003761117812246084,,,,,0.0011035514762625098,,,,,,0.7046061158180237,,,,,,,,0.0004850343684665859
20262020,conditional_router_stage_two,unified,77,8.898950353862997e-05,0.05816589994356036,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004244509153068066,0.00047318823635578156,0.006716712843626738,,0.003760849591344595,,,,,0.0011035565985366702,,,,,,0.7045626640319824,,,,,,,,0.0004847310483455658
20262020,conditional_router_stage_two,unified,78,8.542333547875576e-05,0.05859290016815066,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004245782736688852,0.0005017871153540909,0.006716027855873108,,0.00376056763343513,,,,,0.0011032390175387263,,,,,,0.7044873237609863,,,,,,,,0.000484439660795033
20262020,conditional_router_stage_two,unified,79,8.190142503906799e-05,0.0613667001016438,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004245993681252003,0.00045312687871046364,0.006715350318700075,,0.0037603441160172224,,,,,0.0011033493792638183,,,,,,0.7044622302055359,,,,,,,,0.00048418776714242995
20262020,conditional_router_stage_two,unified,80,7.842618596105874e-05,0.054780600126832724,,,,1,96000,16000,96000,,,,,,0.0,,,,0.00424649752676487,0.00045741305802948773,0.006714746356010437,,0.0037601343356072903,,,,,0.0011032952461391687,,,,,,0.7044053673744202,,,,,,,,0.00048396148486062884
20262020,conditional_router_stage_two,unified,81,7.500000000000003e-05,0.056904100347310305,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004247618373483419,0.00042736370232887566,0.006714118644595146,,0.0037598840426653624,,,,,0.0011030299356207252,,,,,,0.7043185830116272,,,,,,,,0.00048370248987339437
20262020,conditional_router_stage_two,unified,82,7.162521529260768e-05,0.059719199780374765,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004248760174959898,0.0004197597736492753,0.006713510025292635,,0.0037596276961266994,,,,,0.001102826907299459,,,,,,0.7042585611343384,,,,,,,,0.000483434007037431
20262020,conditional_router_stage_two,unified,83,6.830414474774599e-05,0.06078779976814985,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004249937366694212,0.00043630466097965837,0.006712936796247959,,0.0037593755405396223,,,,,0.0011026199208572507,,,,,,0.7042152285575867,,,,,,,,0.0004831687256228179
20262020,conditional_router_stage_two,unified,84,6.503906446127505e-05,0.0576732000336051,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004251221660524607,0.0004194437642581761,0.006712437607347965,,0.003759140847250819,,,,,0.001102325739338994,,,,,,0.7041768431663513,,,,,,,,0.0004829249228350818
20262020,conditional_router_stage_two,unified,85,6.183221215612905e-05,0.055323099717497826,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004252721555531025,0.0004251654027029872,0.006711938418447971,,0.0037588966079056263,,,,,0.0011019478552043438,,,,,,0.7041207551956177,,,,,,,,0.0004826754448004067
20262020,conditional_router_stage_two,unified,86,5.868578564869191e-05,0.059663400053977966,,,,1,96000,16000,96000,,,,,,0.0,,,,0.0042534759268164635,0.00042035322985611856,0.00671143876388669,,0.0037586945109069347,,,,,0.0011018724180758,,,,,,0.7040916085243225,,,,,,,,0.0004824546631425619
20262020,conditional_router_stage_two,unified,87,5.5601941342524416e-05,0.05795239983126521,,,,1,96000,16000,96000,,,,,,0.0,,,,0.0042533306404948235,0.0004251821374054998,0.006710954010486603,,0.0037585459649562836,,,,,0.001102089649066329,,,,,,0.7041029334068298,,,,,,,,0.0004822772752959281
20262020,conditional_router_stage_two,unified,88,5.258279275047248e-05,0.057955400086939335,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004253374878317118,0.00045175623381510377,0.00671051861718297,,0.003758407896384597,,,,,0.0011021719546988606,,,,,,0.704092800617218,,,,,,,,0.0004821199690923095
20262020,conditional_router_stage_two,unified,89,4.963040904617132e-05,0.05952210025861859,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004253547638654709,0.0004544227267615497,0.006710100453346968,,0.0037582721561193466,,,,,0.0011021716054528952,,,,,,0.7040683031082153,,,,,,,,0.0004819694731850177
20262020,conditional_router_stage_two,unified,90,4.674681364593688e-05,0.06088280025869608,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004253902472555637,0.00046263280091807246,0.00670969020575285,,0.003758131992071867,,,,,0.001102065434679389,,,,,,0.7040284872055054,,,,,,,,0.0004818207526113838
20262020,conditional_router_stage_two,unified,91,4.393398282201788e-05,0.06164039997383952,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004255073145031929,0.0004215560620650649,0.006709315348416567,,0.0037579580675810575,,,,,0.0011016937205567956,,,,,,0.7039411067962646,,,,,,,,0.0004816545406356454
20262020,conditional_router_stage_two,unified,92,4.119384434815686e-05,0.05904809990897775,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004256339278072119,0.0004369273083284497,0.006708967499434948,,0.00375778297893703,,,,,0.0011013627517968416,,,,,,0.7038578987121582,,,,,,,,0.00048148445785045624
20262020,conditional_router_stage_two,unified,93,3.852827617839089e-05,0.05513039976358414,,,,1,96000,16000,96000,,,,,,0.0,,,,0.0042576598934829235,0.00042597821447998285,0.006708652712404728,,0.003757614642381668,,,,,0.0011010202579200268,,,,,,0.7037781476974487,,,,,,,,0.0004813203704543412
20262020,conditional_router_stage_two,unified,94,3.5939105159995365e-05,0.0548505000770092,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004258374683558941,0.0004549470031633973,0.006708347238600254,,0.00375748286023736,,,,,0.0011008399305865169,,,,,,0.7037324905395508,,,,,,,,0.00048118524136953056
20262020,conditional_router_stage_two,unified,95,3.342810578145437e-05,0.06143599981442094,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004258912522345781,0.00042945967288687825,0.006708046421408653,,0.003757364582270384,,,,,0.0011006786953657866,,,,,,0.7036914229393005,,,,,,,,0.00048106315080076456
20262020,conditional_router_stage_two,unified,96,3.0996998956314715e-05,0.05784610006958246,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004259098786860704,0.00045315094757825136,0.006707772146910429,,0.0037572772707790136,,,,,0.0011005915002897382,,,,,,0.7036556005477905,,,,,,,,0.0004809731908608228
20262020,conditional_router_stage_two,unified,97,2.8647450843757904e-05,0.058353899978101254,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004258665256202221,0.00046311013284139335,0.006707523483783007,,0.0037572276778519154,,,,,0.0011007686844095588,,,,,,0.7036575675010681,,,,,,,,0.0004809089587070048
20262020,conditional_router_stage_two,unified,98,2.6381071706697685e-05,0.05636719986796379,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004258430562913418,0.0004483452648855746,0.006707277148962021,,0.0037571655120700598,,,,,0.001100921886973083,,,,,,0.7036550045013428,,,,,,,,0.0004808322701137513
20262020,conditional_router_stage_two,unified,99,2.4199414808186416e-05,0.0627632001414895,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004258566070348024,0.00045570367365144193,0.006707065273076296,,0.0037570935674011707,,,,,0.001100947498343885,,,,,,0.70363849401474,,,,,,,,0.0004807512741535902
20262020,conditional_router_stage_two,unified,100,2.210397534688618e-05,0.05661810003221035,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004258947912603617,0.00041449774289503694,0.0067068785429000854,,0.0037570137064903975,,,,,0.0011008422588929534,,,,,,0.7036173343658447,,,,,,,,0.0004806710931006819
20262020,conditional_router_stage_two,unified,101,2.00961894323342e-05,0.05666650040075183,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004259288776665926,0.0004382864572107792,0.006706702522933483,,0.0037569403648376465,,,,,0.0011007199063897133,,,,,,0.7036019563674927,,,,,,,,0.00048059687833301723
20262020,conditional_router_stage_two,unified,102,1.8177433100705214e-05,0.05631350027397275,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004259317647665739,0.0004349568043835461,0.006706537678837776,,0.003756888909265399,,,,,0.001100702676922083,,,,,,0.7035977244377136,,,,,,,,0.00048054050421342254
20262020,conditional_router_stage_two,unified,103,1.6349021371744837e-05,0.057589799631386995,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004259233362972736,0.00042932588257826865,0.0067063746973872185,,0.003756844438612461,,,,,0.0011007431894540787,,,,,,0.7035971879959106,,,,,,,,0.00048048768076114357
20262020,conditional_router_stage_two,unified,104,1.4612207347520943e-05,0.057524699717760086,,,,1,96000,16000,96000,,,,,,0.0,,,,0.00425923615694046,0.00044015952153131366,0.006706235930323601,,0.003756802063435316,,,,,0.0011007614666596055,,,,,,0.7035951614379883,,,,,,,,0.0004804386990144849
20262020,conditional_router_stage_two,unified,105,1.2968181353609857e-05,0.056408900301903486,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004259306006133556,0.00044183596037328243,0.006706109270453453,,0.003756759688258171,,,,,0.0011007434222847223,,,,,,0.7035870552062988,,,,,,,,0.00048039358807727695
20262020,conditional_router_stage_two,unified,106,1.1418070123306994e-05,0.060276000294834375,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004259160719811916,0.00043309247121214867,0.006706001702696085,,0.0037567352410405874,,,,,0.0011007811408489943,,,,,,0.703588604927063,,,,,,,,0.0004803658230230212
20262020,conditional_router_stage_two,unified,107,9.962936025419743e-06,0.05560149997472763,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004259013570845127,0.0004227518802508712,0.00670591089874506,,0.0037567177787423134,,,,,0.0011007986031472683,,,,,,0.7035852074623108,,,,,,,,0.0004803473420906812
20262020,conditional_router_stage_two,unified,108,8.603776336173257e-06,0.059841899666935205,,,,1,96000,16000,96000,,,,,,0.0,,,,0.004258986562490463,0.00046241373638622463,0.006705830805003643,,0.003756697755306959,,,,,0.0011007726425305009,,,,,,0.7035766839981079,,,,,,,,0.0004803275805898011
20262020,conditional_router_stage_two,unified,109,7.341522555726974e-06,0.05689850030466914,,,,1,96000,16000,96000,,,,,,0.0,,,,0.00425900612026453,0.0004482173826545477,0.006705755367875099,,0.0037566744722425938,,,,,0.0011007538996636868,,,,,,0.7035722136497498,,,,,,,,0.0004803030751645565
