family,method,dataset,seed,scope,images,rows,groups,nmae_pct_fs,acc_at_2_pct,acc_at_5_pct,coverage_pct,failures
main,geoprr,rf100,20262022,perspective_severe,151,151,35,3.3912290780341454,51.65562913907284,82.78145695364239,100.0,0
main,geoprr,rf100,20262022,combined_severe,151,151,35,3.5002931038367215,51.65562913907284,85.43046357615894,100.0,0
main,geoprr,rf100,20262022,perspective_pair,151,302,35,3.3817047216550633,54.3046357615894,85.43046357615894,100.0,0
main,geoprr,rf100,20262022,projective_three,151,453,35,3.4212341823822836,53.42163355408388,85.43046357615894,100.0,0
main,geoprr,industrial,20262022,all_conditions,1395,8370,52,12.5463106109509,27.084826762246117,54.5400238948626,100.0,0
main,geoprr,industrial,20262022,clean,1395,1395,52,13.788853514137875,26.093189964157702,53.333333333333336,100.0,0
main,geoprr,industrial,20262022,blur_moderate,1395,1395,52,13.847438412213178,25.949820788530463,53.118279569892465,100.0,0
main,geoprr,industrial,20262022,blur_severe,1395,1395,52,14.432414512495948,24.874551971326163,51.971326164874554,100.0,0
main,geoprr,industrial,20262022,perspective_moderate,1395,1395,52,10.755478284993245,27.025089605734763,56.344086021505376,100.0,0
main,geoprr,industrial,20262022,perspective_severe,1395,1395,52,11.444294003364423,29.89247311827957,55.6989247311828,100.0,0
main,geoprr,industrial,20262022,combined_severe,1395,1395,52,11.009384938500736,28.673835125448026,56.774193548387096,100.0,0
main,geoprr,industrial,20262022,perspective_pair,1395,2790,52,11.099886144178834,28.45878136200717,56.02150537634408,100.0,0
main,geoprr,industrial,20262022,projective_three,1395,4185,52,11.069719075619467,28.530465949820787,56.272401433691755,100.0,0
main,resnet18,syncg,20262020,all_conditions,4000,24000,145,2.5559616358794868,70.45,85.67916666666666,100.0,0
main,resnet18,syncg,20262020,clean,4000,4000,145,0.6168120400093023,95.3,98.97500000000001,100.0,0
main,resnet18,syncg,20262020,blur_moderate,4000,4000,145,0.623194275736076,95.22500000000001,98.925,100.0,0
main,resnet18,syncg,20262020,blur_severe,4000,4000,145,0.6485704148635081,95.175,98.8,100.0,0
main,resnet18,syncg,20262020,perspective_moderate,4000,4000,145,1.684458071798085,77.17500000000001,95.72500000000001,100.0,0
main,resnet18,syncg,20262020,perspective_severe,4000,4000,145,5.733966225406595,30.675,61.4,100.0,0
main,resnet18,syncg,20262020,combined_severe,4000,4000,145,6.028768787463352,29.15,60.25,100.0,0
main,resnet18,syncg,20262020,perspective_pair,4000,8000,145,3.70921214860234,53.925,78.5625,100.0,0
main,resnet18,syncg,20262020,projective_three,4000,12000,145,4.482397694889344,45.666666666666664,72.45833333333334,100.0,0
sarn_v2,resnet18,syncg,20262020,all_conditions,4000,24000,145,1.3456762885230655,80.4625,95.92083333333333,100.0,0
sarn_v2,resnet18,syncg,20262020,clean,4000,4000,145,0.6168120400093023,95.3,98.97500000000001,100.0,0
sarn_v2,resnet18,syncg,20262020,blur_moderate,4000,4000,145,0.623194275736076,95.22500000000001,98.925,100.0,0
sarn_v2,resnet18,syncg,20262020,blur_severe,4000,4000,145,0.6485704148635081,95.175,98.8,100.0,0
sarn_v2,resnet18,syncg,20262020,perspective_moderate,4000,4000,145,1.2565267672997025,84.22500000000001,97.85000000000001,100.0,0
sarn_v2,resnet18,syncg,20262020,perspective_severe,4000,4000,145,2.3959796318351025,57.325,91.27499999999999,100.0,0
sarn_v2,resnet18,syncg,20262020,combined_severe,4000,4000,145,2.532974601394701,55.525000000000006,89.7,100.0,0
sarn_v2,resnet18,syncg,20262020,perspective_pair,4000,8000,145,1.8262531995674025,70.775,94.5625,100.0,0
sarn_v2,resnet18,syncg,20262020,projective_three,4000,12000,145,2.061827000176502,65.69166666666668,92.94166666666666,100.0,0
main,resnet18,rf100,20262020,all_conditions,151,906,35,7.265128919289575,39.29359823399559,61.920529801324506,100.0,0
main,resnet18,rf100,20262020,clean,151,151,35,5.8897645450771865,52.980132450331126,74.17218543046357,100.0,0
main,resnet18,rf100,20262020,blur_moderate,151,151,35,5.933358635875184,52.980132450331126,74.83443708609272,100.0,0
main,resnet18,rf100,20262020,blur_severe,151,151,35,6.171282862185777,52.980132450331126,75.49668874172185,100.0,0
main,resnet18,rf100,20262020,perspective_moderate,151,151,35,6.111489267149964,38.41059602649007,64.23841059602648,100.0,0
main,resnet18,rf100,20262020,perspective_severe,151,151,35,9.574840824256478,17.880794701986755,41.05960264900662,100.0,0
main,resnet18,rf100,20262020,combined_severe,151,151,35,9.910037381192867,20.52980132450331,41.72185430463576,100.0,0
main,resnet18,rf100,20262020,perspective_pair,151,302,35,7.843165045703221,28.14569536423841,52.64900662251656,100.0,0
main,resnet18,rf100,20262020,projective_three,151,453,35,8.532122490866437,25.607064017660043,49.00662251655629,100.0,0
sarn_v2,resnet18,rf100,20262020,all_conditions,151,906,35,6.468130170200065,43.70860927152318,68.43267108167771,100.0,0
sarn_v2,resnet18,rf100,20262020,clean,151,151,35,5.8897645450771865,52.980132450331126,74.17218543046357,100.0,0
sarn_v2,resnet18,rf100,20262020,blur_moderate,151,151,35,5.933358635875184,52.980132450331126,74.83443708609272,100.0,0
sarn_v2,resnet18,rf100,20262020,blur_severe,151,151,35,6.171282862185777,52.980132450331126,75.49668874172185,100.0,0
sarn_v2,resnet18,rf100,20262020,perspective_moderate,151,151,35,6.3793741551866745,42.384105960264904,70.86092715231787,100.0,0
