section,source_table,cohort,method,candidate,reference,seed,aggregation,scope,condition,angle_degrees,metric,statistic,value,unit,sample_sd,ci95_low,ci95_high,images,rows,groups,source_seeds,ensemble_members,notes
main_results,industrial/per_seed.csv,industrial,uniform,,,20262022,,blur_severe,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262020,,perspective_moderate,,,nmae_pct_fs,value,11.669561224171765,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262020,,perspective_moderate,,,rmse_pct_fs,value,18.49356901529103,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262020,,perspective_moderate,,,acc_at_1_pct,value,8.315412186379929,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262020,,perspective_moderate,,,acc_at_2_pct,value,21.003584229390682,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262020,,perspective_moderate,,,acc_at_5_pct,value,48.10035842293907,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262020,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262021,,perspective_moderate,,,nmae_pct_fs,value,8.8910720888592,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262021,,perspective_moderate,,,rmse_pct_fs,value,14.80563945017947,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262021,,perspective_moderate,,,acc_at_1_pct,value,9.31899641577061,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262021,,perspective_moderate,,,acc_at_2_pct,value,23.154121863799283,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262021,,perspective_moderate,,,acc_at_5_pct,value,56.91756272401434,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262021,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262022,,perspective_moderate,,,nmae_pct_fs,value,10.931824680624738,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262022,,perspective_moderate,,,rmse_pct_fs,value,19.697077764765133,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262022,,perspective_moderate,,,acc_at_1_pct,value,10.17921146953405,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262022,,perspective_moderate,,,acc_at_2_pct,value,25.878136200716845,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262022,,perspective_moderate,,,acc_at_5_pct,value,54.98207885304659,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,base_only,,,20262022,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262020,,perspective_moderate,,,nmae_pct_fs,value,10.249277679199572,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262020,,perspective_moderate,,,rmse_pct_fs,value,17.100117389781342,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262020,,perspective_moderate,,,acc_at_1_pct,value,13.261648745519713,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262020,,perspective_moderate,,,acc_at_2_pct,value,30.681003584229387,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262020,,perspective_moderate,,,acc_at_5_pct,value,52.903225806451616,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262020,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262021,,perspective_moderate,,,nmae_pct_fs,value,8.729920778657213,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262021,,perspective_moderate,,,rmse_pct_fs,value,15.71284346882946,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262021,,perspective_moderate,,,acc_at_1_pct,value,16.989247311827956,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262021,,perspective_moderate,,,acc_at_2_pct,value,36.84587813620072,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262021,,perspective_moderate,,,acc_at_5_pct,value,61.57706093189964,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262021,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262022,,perspective_moderate,,,nmae_pct_fs,value,8.484723884378658,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262022,,perspective_moderate,,,rmse_pct_fs,value,16.435752809917215,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262022,,perspective_moderate,,,acc_at_1_pct,value,12.544802867383511,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262022,,perspective_moderate,,,acc_at_2_pct,value,32.903225806451616,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262022,,perspective_moderate,,,acc_at_5_pct,value,63.369175627240146,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,dual_view,,,20262022,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262020,,perspective_moderate,,,nmae_pct_fs,value,11.671145191102365,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262020,,perspective_moderate,,,rmse_pct_fs,value,18.150124218401125,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262020,,perspective_moderate,,,acc_at_1_pct,value,9.175627240143369,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262020,,perspective_moderate,,,acc_at_2_pct,value,18.2078853046595,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262020,,perspective_moderate,,,acc_at_5_pct,value,46.52329749103943,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262020,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262021,,perspective_moderate,,,nmae_pct_fs,value,9.13259096250045,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262021,,perspective_moderate,,,rmse_pct_fs,value,14.717852509207482,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262021,,perspective_moderate,,,acc_at_1_pct,value,9.10394265232975,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262021,,perspective_moderate,,,acc_at_2_pct,value,19.2831541218638,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262021,,perspective_moderate,,,acc_at_5_pct,value,54.19354838709678,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262021,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262022,,perspective_moderate,,,nmae_pct_fs,value,10.97884416346535,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262022,,perspective_moderate,,,rmse_pct_fs,value,19.248596573299405,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262022,,perspective_moderate,,,acc_at_1_pct,value,10.03584229390681,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262022,,perspective_moderate,,,acc_at_2_pct,value,21.863799283154123,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262022,,perspective_moderate,,,acc_at_5_pct,value,53.47670250896057,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,fixed_prior,,,20262022,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262020,,perspective_moderate,,,nmae_pct_fs,value,11.636752107407645,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262020,,perspective_moderate,,,rmse_pct_fs,value,18.5548228908151,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262020,,perspective_moderate,,,acc_at_1_pct,value,10.17921146953405,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262020,,perspective_moderate,,,acc_at_2_pct,value,22.00716845878136,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262020,,perspective_moderate,,,acc_at_5_pct,value,48.60215053763441,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262020,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262021,,perspective_moderate,,,nmae_pct_fs,value,9.107107149961148,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262021,,perspective_moderate,,,rmse_pct_fs,value,15.155442248416565,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262021,,perspective_moderate,,,acc_at_1_pct,value,9.46236559139785,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262021,,perspective_moderate,,,acc_at_2_pct,value,24.874551971326163,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262021,,perspective_moderate,,,acc_at_5_pct,value,55.91397849462365,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262021,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262022,,perspective_moderate,,,nmae_pct_fs,value,10.744469879959931,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262022,,perspective_moderate,,,rmse_pct_fs,value,19.57536347558913,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262022,,perspective_moderate,,,acc_at_1_pct,value,11.684587813620071,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262022,,perspective_moderate,,,acc_at_2_pct,value,26.810035842293907,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262022,,perspective_moderate,,,acc_at_5_pct,value,56.272401433691755,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,full,,,20262022,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262020,,perspective_moderate,,,nmae_pct_fs,value,11.649410774610857,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262020,,perspective_moderate,,,rmse_pct_fs,value,18.562042344293033,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262020,,perspective_moderate,,,acc_at_1_pct,value,9.89247311827957,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262020,,perspective_moderate,,,acc_at_2_pct,value,21.50537634408602,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262020,,perspective_moderate,,,acc_at_5_pct,value,48.74551971326165,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262020,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262021,,perspective_moderate,,,nmae_pct_fs,value,9.112650935444647,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262021,,perspective_moderate,,,rmse_pct_fs,value,15.152960699374091,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262021,,perspective_moderate,,,acc_at_1_pct,value,9.175627240143369,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262021,,perspective_moderate,,,acc_at_2_pct,value,24.731182795698924,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262021,,perspective_moderate,,,acc_at_5_pct,value,55.842293906810035,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262021,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262022,,perspective_moderate,,,nmae_pct_fs,value,10.753003391848234,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262022,,perspective_moderate,,,rmse_pct_fs,value,19.58871364760474,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262022,,perspective_moderate,,,acc_at_1_pct,value,11.397849462365592,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262022,,perspective_moderate,,,acc_at_2_pct,value,26.666666666666668,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262022,,perspective_moderate,,,acc_at_5_pct,value,56.48745519713262,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,linear_gate,,,20262022,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262020,,perspective_moderate,,,nmae_pct_fs,value,12.221923741815765,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262020,,perspective_moderate,,,rmse_pct_fs,value,18.150031433546808,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262020,,perspective_moderate,,,acc_at_1_pct,value,5.519713261648746,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262020,,perspective_moderate,,,acc_at_2_pct,value,13.405017921146953,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262020,,perspective_moderate,,,acc_at_5_pct,value,39.85663082437276,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262020,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262021,,perspective_moderate,,,nmae_pct_fs,value,10.19924974376102,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262021,,perspective_moderate,,,rmse_pct_fs,value,15.46672607718896,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262021,,perspective_moderate,,,acc_at_1_pct,value,7.4551971326164885,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262021,,perspective_moderate,,,acc_at_2_pct,value,15.125448028673835,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262021,,perspective_moderate,,,acc_at_5_pct,value,47.38351254480287,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262021,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262022,,perspective_moderate,,,nmae_pct_fs,value,12.201559146312082,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262022,,perspective_moderate,,,rmse_pct_fs,value,20.127088001183736,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262022,,perspective_moderate,,,acc_at_1_pct,value,6.738351254480286,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262022,,perspective_moderate,,,acc_at_2_pct,value,15.483870967741936,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262022,,perspective_moderate,,,acc_at_5_pct,value,45.59139784946237,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,polar_only,,,20262022,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262020,,perspective_moderate,,,nmae_pct_fs,value,15.051261040725908,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262020,,perspective_moderate,,,rmse_pct_fs,value,22.198922645227697,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262020,,perspective_moderate,,,acc_at_1_pct,value,6.308243727598567,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262020,,perspective_moderate,,,acc_at_2_pct,value,17.77777777777778,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262020,,perspective_moderate,,,acc_at_5_pct,value,42.29390681003584,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262020,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262021,,perspective_moderate,,,nmae_pct_fs,value,17.34389184176334,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262021,,perspective_moderate,,,rmse_pct_fs,value,24.98795603372183,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262021,,perspective_moderate,,,acc_at_1_pct,value,6.810035842293908,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262021,,perspective_moderate,,,acc_at_2_pct,value,18.494623655913976,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262021,,perspective_moderate,,,acc_at_5_pct,value,38.63799283154122,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262021,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262022,,perspective_moderate,,,nmae_pct_fs,value,11.990980300284575,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262022,,perspective_moderate,,,rmse_pct_fs,value,18.49162264704737,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262022,,perspective_moderate,,,acc_at_1_pct,value,7.741935483870968,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262022,,perspective_moderate,,,acc_at_2_pct,value,19.21146953405018,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262022,,perspective_moderate,,,acc_at_5_pct,value,45.73476702508961,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,raw_efficientnet_b0_six_condition,,,20262022,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262020,,perspective_moderate,,,nmae_pct_fs,value,11.63709771429276,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262020,,perspective_moderate,,,rmse_pct_fs,value,18.58744508926705,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262020,,perspective_moderate,,,acc_at_1_pct,value,10.824372759856631,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262020,,perspective_moderate,,,acc_at_2_pct,value,22.293906810035843,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262020,,perspective_moderate,,,acc_at_5_pct,value,48.67383512544803,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262020,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262021,,perspective_moderate,,,nmae_pct_fs,value,9.093205763273671,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262021,,perspective_moderate,,,rmse_pct_fs,value,15.182540770481696,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262021,,perspective_moderate,,,acc_at_1_pct,value,10.46594982078853,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262021,,perspective_moderate,,,acc_at_2_pct,value,26.451612903225808,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262021,,perspective_moderate,,,acc_at_5_pct,value,55.842293906810035,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262021,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262022,,perspective_moderate,,,nmae_pct_fs,value,10.669207729413378,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262022,,perspective_moderate,,,rmse_pct_fs,value,19.566461147280883,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262022,,perspective_moderate,,,acc_at_1_pct,value,12.974910394265232,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262022,,perspective_moderate,,,acc_at_2_pct,value,27.956989247311824,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262022,,perspective_moderate,,,acc_at_5_pct,value,56.98924731182796,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,relational_only,,,20262022,,perspective_moderate,,,coverage_pct,value,100.0,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,scalar_gate,,,20262020,,perspective_moderate,,,nmae_pct_fs,value,11.656133608031336,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,scalar_gate,,,20262020,,perspective_moderate,,,rmse_pct_fs,value,18.572708299609406,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,scalar_gate,,,20262020,,perspective_moderate,,,acc_at_1_pct,value,10.46594982078853,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,scalar_gate,,,20262020,,perspective_moderate,,,acc_at_2_pct,value,21.50537634408602,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
main_results,industrial/per_seed.csv,industrial,scalar_gate,,,20262020,,perspective_moderate,,,acc_at_5_pct,value,48.817204301075265,percent_full_scale_or_percent,,,,1395,1395,52,3,,{}
