figure_id,panel,source_table,cohort,method,reference,aggregation,scope,condition,angle_degrees,metric,value,sample_sd,ci95_low,ci95_high,images,groups,unit
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,blur_severe,,,acc_at_5_pct,99.42500000000001,0.05000000000000426,99.2116836777031,99.62261287203576,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,perspective_moderate,,,nmae_pct_fs,0.7397622305337185,0.015244277470396849,0.6891441944492815,0.7979966138680561,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,perspective_moderate,,,acc_at_2_pct,94.14999999999999,0.4981214711292885,93.53458848405985,94.75294099427849,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,perspective_moderate,,,acc_at_5_pct,99.25833333333334,0.08779711460711195,99.00636599367671,99.48823476257554,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,perspective_moderate,,,nmae_pct_fs,0.818238231058543,0.0205343493089798,0.7664805380445116,0.8773672360799837,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,perspective_moderate,,,acc_at_2_pct,93.35833333333333,0.873689494805412,92.66984905842959,94.03788666024887,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,perspective_moderate,,,acc_at_5_pct,99.13333333333333,0.12829003598617958,98.8545809551247,99.39086400301561,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,perspective_moderate,,,nmae_pct_fs,1.1734162752729995,0.041343765421759715,1.121205369899782,1.2322732081087124,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,perspective_moderate,,,acc_at_2_pct,86.70833333333333,0.9254503408251185,85.86162817108799,87.56021196946254,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,perspective_moderate,,,acc_at_5_pct,98.73333333333335,0.07216878364870323,98.40222898598456,99.04643449419568,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,perspective_moderate,,,nmae_pct_fs,1.260205262810147,0.035173945931957835,1.2068656555477426,1.3200685595426878,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,perspective_moderate,,,acc_at_2_pct,84.46666666666667,1.4984019264981423,83.55262326799819,85.35289985952873,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,perspective_moderate,,,acc_at_5_pct,98.56666666666666,0.07216878364871143,98.21882951653943,98.89933213042525,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,perspective_moderate,,,nmae_pct_fs,0.6875402984437339,0.004207243039654798,0.6397613163276864,0.7421912962675191,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,perspective_moderate,,,acc_at_2_pct,95.64166666666667,0.06291528696058978,95.04480675997095,96.21933762641304,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,perspective_moderate,,,acc_at_5_pct,99.38333333333334,0.08779711460711195,99.15009230958844,99.59750287497945,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,perspective_severe,,,nmae_pct_fs,0.8798733879928479,0.01730501757573105,0.8278613844788305,0.9381363676722033,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,perspective_severe,,,acc_at_2_pct,91.38333333333333,0.37109073463687564,90.4749833657959,92.2419627749577,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,perspective_severe,,,acc_at_5_pct,98.30833333333332,0.12583057392117858,97.93638410788103,98.65378299017252,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,perspective_severe,,,nmae_pct_fs,1.2676506078685634,0.03590900138470639,1.2075668997370073,1.330941235383594,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,perspective_severe,,,acc_at_2_pct,85.41666666666667,0.8255048960080894,84.39803031120397,86.43982035236016,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,perspective_severe,,,acc_at_5_pct,96.95,0.25372228912730577,96.44960485818758,97.4198409824226,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,perspective_severe,,,nmae_pct_fs,2.159500044308758,0.13171101571186739,2.081922637431388,2.240511103794645,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,perspective_severe,,,acc_at_2_pct,60.80833333333334,4.558257159631661,59.69779331826035,61.93912550425016,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,perspective_severe,,,acc_at_5_pct,93.14166666666667,0.7522189397597903,92.47845616215533,93.79310771172277,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,perspective_severe,,,nmae_pct_fs,2.4702861528339173,0.13932011862725605,2.38137174974632,2.562728447207063,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,perspective_severe,,,acc_at_2_pct,54.56666666666666,4.6109471189044635,53.480397624725896,55.675727808156395,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,perspective_severe,,,acc_at_5_pct,91.14166666666667,0.7023769168568458,90.37419652493578,91.89679396549388,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,perspective_severe,,,nmae_pct_fs,0.9195313495384956,0.0017459373989113696,0.8462808542962054,1.0012900994211509,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,perspective_severe,,,acc_at_2_pct,92.175,0.13228756555323545,91.3475993304384,92.97891378083085,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,perspective_severe,,,acc_at_5_pct,98.91666666666667,0.20207259421636514,98.61632074685339,99.19915635427233,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,combined_severe,,,nmae_pct_fs,1.025386098465727,0.019099507057811174,0.9556070288094756,1.1003871072092224,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,combined_severe,,,acc_at_2_pct,89.125,0.32787192621509653,88.12591279644245,90.08449431662508,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,full,,,combined_severe,,,acc_at_5_pct,97.625,0.09013878188659856,97.16238486432663,98.06811068602585,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,combined_severe,,,nmae_pct_fs,1.4631898709999707,0.033388036674258416,1.386312884898131,1.5441547495312515,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,combined_severe,,,acc_at_2_pct,82.04166666666667,0.8931451916308634,80.98758990103609,83.11066317738197,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,fixed_prior,,,combined_severe,,,acc_at_5_pct,95.95833333333333,0.3403429642777045,95.37222163389693,96.51681065050877,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,combined_severe,,,nmae_pct_fs,2.324390796242126,0.1172187829476696,2.2346797769722713,2.4186556853180905,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,combined_severe,,,acc_at_2_pct,58.633333333333326,4.005100914250889,57.46923815432966,59.81316539373721,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fusion,,,combined_severe,,,acc_at_5_pct,91.95,0.614410286372228,91.19113594727244,92.68436578171091,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,combined_severe,,,nmae_pct_fs,2.661901731750307,0.12581392097073166,2.560630126456807,2.768198480010567,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,combined_severe,,,acc_at_2_pct,52.65833333333334,4.100101624756796,51.54655688785238,53.80819327017844,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,no_geometry_fixed_routing,,,combined_severe,,,acc_at_5_pct,89.43333333333334,0.6525590650150618,88.5969138902624,90.2565434356518,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,combined_severe,,,nmae_pct_fs,0.9921718493720012,0.008252958117504502,0.9021870736567281,1.0936067923961188,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,combined_severe,,,acc_at_2_pct,91.30833333333334,0.35384789575936754,90.38969783347181,92.20551898876312,,145,percent_full_scale_or_percent
figure3,condition_curve,figure3/condition_curves.csv,syncg,raw_efficientnet_b0_six_condition,,,combined_severe,,,acc_at_5_pct,98.5,0.30413812651491007,98.0895903366759,98.8743751034995,,145,percent_full_scale_or_percent
figure3,factorial_interaction,figure3/geometry_routing_interaction.csv,syncg,,,,all_conditions,,,nmae_pct_fs,-0.027582746211232412,0.011306681903836536,-0.033978391347283345,-0.02124566443866891,,145,percent_full_scale_or_percent
figure3,factorial_interaction,figure3/geometry_routing_interaction.csv,syncg,,,,clean,,,nmae_pct_fs,0.0011307816952466966,0.0008143305336500963,0.0005517509491544506,0.001698359304146855,,145,percent_full_scale_or_percent
figure3,factorial_interaction,figure3/geometry_routing_interaction.csv,syncg,,,,blur_moderate,,,nmae_pct_fs,0.0012427728545541562,0.0008252109332937303,0.0006971745656081124,0.0017814636359145513,,145,percent_full_scale_or_percent
figure3,factorial_interaction,figure3/geometry_routing_interaction.csv,syncg,,,,blur_severe,,,nmae_pct_fs,0.001100929547101259,0.0006314644550863609,0.0005646082227739583,0.0016257546888951136,,145,percent_full_scale_or_percent
figure3,factorial_interaction,figure3/geometry_routing_interaction.csv,syncg,,,,perspective_moderate,,,nmae_pct_fs,0.008312987012322992,0.00924152288015657,0.0010852720318165732,0.0152844443573855,,145,percent_full_scale_or_percent
figure3,factorial_interaction,figure3/geometry_routing_interaction.csv,syncg,,,,perspective_severe,,,nmae_pct_fs,-0.07699111135055621,0.03702445303485053,-0.09522778725018136,-0.05864975951384165,,145,percent_full_scale_or_percent
figure3,factorial_interaction,figure3/geometry_routing_interaction.csv,syncg,,,,combined_severe,,,nmae_pct_fs,-0.10029283702606336,0.026035299472559316,-0.11885215742442563,-0.08177975969095382,,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,0,nmae_pct_fs,0.592417120597844,0.025169400008967408,0.5630726918991847,0.6237439547933042,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,0,acc_at_2_pct,96.35000000000001,0.30310889132455093,95.8097106021503,96.85812560884027,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,0,acc_at_5_pct,99.44166666666668,0.038188130791299596,99.22717557872748,99.63651546056187,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,0,nmae_pct_fs,0.591291861428896,0.024872503184770647,0.5618281423484137,0.6227073784209705,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,0,acc_at_2_pct,96.34166666666668,0.3752776749732638,95.80923522862491,96.84753318267745,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,0,acc_at_5_pct,99.44166666666668,0.038188130791299596,99.22717557872748,99.63651546056187,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,0,nmae_pct_fs,0.6176217035149133,0.02782553416113905,0.5889765073746474,0.6482228463131275,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,0,acc_at_2_pct,96.28333333333335,0.4389855730355308,95.77760825188773,96.76942226556335,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,0,acc_at_5_pct,99.47500000000001,0.02499999999999858,99.26730672056594,99.66507787934425,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,15,nmae_pct_fs,0.7345653581282211,0.034200544913494675,0.6894141001597315,0.7879679222342064,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,15,acc_at_2_pct,94.60833333333333,0.6866282351704863,93.99652582587933,95.20992765399613,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,15,acc_at_5_pct,99.35833333333335,0.10408329997330869,99.12042203171286,99.57457723547917,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,15,nmae_pct_fs,0.9058838417974059,0.013653191232920825,0.8574579139277664,0.961959922756396,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,15,acc_at_2_pct,92.85000000000001,0.3929058411375453,92.09263476693661,93.61471993518113,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,15,acc_at_5_pct,99.175,0.08660254037843894,98.88065843621399,99.43893480301193,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,15,nmae_pct_fs,1.0619828724127987,0.00620040264904889,1.0081716168166013,1.1235715339994272,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,15,acc_at_2_pct,89.89166666666667,0.07637626158260075,89.04678724826799,90.73373298620453,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,15,acc_at_5_pct,98.95833333333333,0.17017148213885225,98.65617503926529,99.23586410210787,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,25,nmae_pct_fs,0.7397693119701206,0.015242454347612724,0.6891569590327811,0.7980357770701726,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,25,acc_at_2_pct,94.14999999999999,0.4981214711292885,93.53408543390131,94.75355455947562,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,25,acc_at_5_pct,99.25833333333334,0.08779711460711195,99.00636599367671,99.48823476257554,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,25,nmae_pct_fs,1.1734377345246187,0.04126868310355301,1.1212288892691917,1.2322949594972683,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,25,acc_at_2_pct,86.71666666666665,0.9381941874331419,85.86612710225607,87.57411568793998,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,25,acc_at_5_pct,98.72500000000001,0.06614378277661369,98.39327323403451,99.03773537669565,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,25,nmae_pct_fs,1.4447879977701,0.028164313478167044,1.3856533870649823,1.5110921922251153,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,25,acc_at_2_pct,78.89166666666667,1.725241528984656,77.90830060587042,79.86870674161646,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,25,acc_at_5_pct,98.03333333333335,0.29615592739861174,97.64394770990316,98.40801039060258,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,35,nmae_pct_fs,0.7864686906171229,0.013994878123270627,0.7378639799573732,0.8420233946034148,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,35,acc_at_2_pct,93.21666666666665,0.2765110003839498,92.5381683066728,93.9049609036944,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,35,acc_at_5_pct,98.97500000000001,0.11456439237389258,98.68917679876608,99.23979842481546,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,35,nmae_pct_fs,1.5579037032110863,0.08110856130974145,1.4983611509470334,1.622160190458853,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,35,acc_at_2_pct,74.75,4.143443616124156,73.7046137184844,75.81136797646825,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,35,acc_at_5_pct,97.48333333333335,0.3511884584284263,97.007553000995,97.93518740091532,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,35,nmae_pct_fs,2.0880299114126952,0.06551103987511155,2.001871840354433,2.1808000328731123,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,35,acc_at_2_pct,62.04999999999999,4.389120071267131,60.93619261797673,63.182932062825635,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,35,acc_at_5_pct,94.59166666666665,0.6276610019216846,93.94906533050084,95.21072796934865,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,45,nmae_pct_fs,0.879916577869237,0.017226402187926634,0.8279605797321641,0.9382327194777389,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,45,acc_at_2_pct,91.40833333333332,0.38269875010683824,90.49429102462314,92.267288082103,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,45,acc_at_5_pct,98.30833333333332,0.12583057392117858,97.93638410788103,98.65378299017252,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,45,nmae_pct_fs,2.1592593341466766,0.13144575283581234,2.081667659698181,2.2402226581984195,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,45,acc_at_2_pct,60.81666666666666,4.587028813222494,59.705107914463994,61.94736210851828,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,45,acc_at_5_pct,93.15000000000002,0.7603453162872856,92.48800830199399,93.79885432570266,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,45,nmae_pct_fs,3.21243261682154,0.17955894450618096,3.0819655321761767,3.3473019065699243,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,45,acc_at_2_pct,45.324999999999996,4.738736645984877,44.15026489862355,46.51997880517404,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,45,acc_at_5_pct,84.61666666666666,1.9276496915501335,83.73346811557579,85.49773958993828,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,60,nmae_pct_fs,11.416272018053766,1.598569147525814,10.987121129371625,11.857684434750368,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,60,acc_at_2_pct,16.099999999999998,2.926068181023812,15.280511013153998,16.91900702154229,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,full,,,,,60,acc_at_5_pct,38.15833333333333,5.612560318903781,36.90976990347378,39.42877143733511,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,60,nmae_pct_fs,11.40639446756125,1.5809194404434124,10.977682167172077,11.84774868344474,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,60,acc_at_2_pct,16.041666666666668,2.9084288427488363,15.234043046350127,16.864983454131938,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,no_geometry_fusion,,,,,60,acc_at_5_pct,38.35833333333333,5.476217520637151,37.088157039204276,39.63803322409532,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,60,nmae_pct_fs,11.440247109810931,1.6515172666237379,11.011654098930173,11.881173328083012,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,60,acc_at_2_pct,15.949999999999998,3.0688963814374697,15.13444033912395,16.771162826023144,4000,145,percent_full_scale_or_percent
figure3,perspective_curve,figure3/perspective_curves.csv,syncg,raw_efficientnet_b0,,,,,60,acc_at_5_pct,38.23333333333333,5.979461374850858,36.947979624816824,39.526783718564545,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,no_geometry_fusion,full,,,,0,nmae_pct_fs,-0.0011252591689480354,0.0008127257566398984,-0.0016920755601431412,-0.0005457146100127508,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,no_geometry_fusion,full,,,,0,acc_at_2_pct,-0.008333333333333337,0.08036375634160797,-0.05996860302290925,0.04873324040461048,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,no_geometry_fusion,full,,,,0,acc_at_5_pct,0.0,0.0,0.0,0.0,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,raw_efficientnet_b0,full,,,,0,nmae_pct_fs,0.025204582917069365,0.006007676878998878,0.022709384480827568,0.02767783038827207,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,raw_efficientnet_b0,full,,,,0,acc_at_2_pct,-0.06666666666666667,0.1587713240271471,-0.1872682057984704,0.056857529233818496,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,raw_efficientnet_b0,full,,,,0,acc_at_5_pct,0.03333333333333333,0.05773502691896259,0.008194034742707308,0.0675789829363068,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,no_geometry_fusion,full,,,,15,nmae_pct_fs,0.17131848366918412,0.04093706359438801,0.1588278572634885,0.18455653414353468,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,no_geometry_fusion,full,,,,15,acc_at_2_pct,-1.758333333333333,0.36855573979159967,-2.165357177953797,-1.3591361362751428,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,no_geometry_fusion,full,,,,15,acc_at_5_pct,-0.18333333333333335,0.07637626158259733,-0.31431910772724236,-0.05913161006926846,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,raw_efficientnet_b0,full,,,,15,nmae_pct_fs,0.3274175142845774,0.036472169733267196,0.3049069749316455,0.3524482028055274,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,raw_efficientnet_b0,full,,,,15,acc_at_2_pct,-4.716666666666666,0.7559486314117734,-5.281195895954141,-4.166666666666666,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,raw_efficientnet_b0,full,,,,15,acc_at_5_pct,-0.39999999999999997,0.06614378277661476,-0.5686045576493417,-0.2462447672986949,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,no_geometry_fusion,full,,,,25,nmae_pct_fs,0.43366842255449606,0.05487525933503438,0.41430626197944237,0.4536529503291482,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,no_geometry_fusion,full,,,,25,acc_at_2_pct,-7.433333333333333,1.3897691654851652,-8.047724764720085,-6.837809235148855,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,no_geometry_fusion,full,,,,25,acc_at_5_pct,-0.5333333333333333,0.09464847243000452,-0.7296849087893863,-0.3474848669458474,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,raw_efficientnet_b0,full,,,,25,nmae_pct_fs,0.7050186857999794,0.041711603105951824,0.6740809985956314,0.7384489888850019,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,raw_efficientnet_b0,full,,,,25,acc_at_2_pct,-15.258333333333335,2.2233608194203045,-16.072627320895844,-14.460155331864103,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,raw_efficientnet_b0,full,,,,25,acc_at_5_pct,-1.225,0.21794494717703367,-1.5070082655626822,-0.9491735392674896,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,no_geometry_fusion,full,,,,35,nmae_pct_fs,0.7714350125939647,0.09241467183323646,0.7361337043479534,0.80852733727768,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,no_geometry_fusion,full,,,,35,acc_at_2_pct,-18.46666666666667,4.315476026272575,-19.493439690876176,-17.471756764996478,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,no_geometry_fusion,full,,,,35,acc_at_5_pct,-1.4916666666666665,0.24281337140555778,-1.8387329311944847,-1.1697325485607168,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,raw_efficientnet_b0,full,,,,35,nmae_pct_fs,1.301561220795575,0.07642397994196021,1.2374911225697502,1.3710736104005823,4000,145,percent_full_scale_or_percent
figure3,perspective_paired,figure3/perspective_paired.csv,syncg,raw_efficientnet_b0,full,,,,35,acc_at_2_pct,-31.166666666666668,4.544868901666286,-32.30457943740846,-30.024669458815794,4000,145,percent_full_scale_or_percent
