method,seed,preprocessing,dataset,dataset_name,dataset_samples,groups,group_unit,scope,conditions,rows,pooled_coverage,pooled_nmae,pooled_rmse,pooled_acc_at_1_percent,pooled_acc_at_2_percent,pooled_acc_at_5_percent,pooled_p95_absolute_error,pooled_p99_absolute_error,pooled_maximum_absolute_error,group_macro_coverage,group_macro_nmae,group_macro_rmse,group_macro_acc_at_1_percent,group_macro_acc_at_2_percent,group_macro_acc_at_5_percent,group_macro_p95_absolute_error,group_macro_p99_absolute_error,group_macro_maximum_absolute_error
Raw EfficientNet-B0,20262020,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,2604,1.0,0.13054275700368112,0.1882669605910116,0.0629800307219662,0.17434715821812596,0.40053763440860213,0.4323571234941482,0.49980211377143846,0.6577181220054626,1.0,0.13147874103811819,0.16526358220542373,0.058382984175796016,0.16866834715671924,0.3971346632765372,0.3042864025506106,0.39438317120232363,0.44348256757313553
Raw EfficientNet-B0,20262020,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,clean,clean,434,1.0,0.09284791616837962,0.15772562682672714,0.09907834101382489,0.2926267281105991,0.6129032258064516,0.4047180026769634,0.4856622335314751,0.6570994853973389,1.0,0.08946229699485951,0.10257572759294144,0.09196136844128387,0.270870232656702,0.6059656872598261,0.16081336965005505,0.18817212451758705,0.20137118126316506
Raw EfficientNet-B0,20262020,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,blur_moderate,blur_moderate,434,1.0,0.09226906924275896,0.15667041900096898,0.08986175115207373,0.2834101382488479,0.6152073732718893,0.3975569292902945,0.4910664907097817,0.6577181220054626,1.0,0.08985785915949843,0.10364860057175734,0.08307707092062272,0.2623991582765367,0.6080798521646886,0.16288658560500904,0.19112092982517045,0.2018360411985354
Raw EfficientNet-B0,20262020,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,blur_severe,blur_severe,434,1.0,0.09563785087787609,0.15994031332777076,0.08294930875576037,0.2534562211981567,0.6013824884792627,0.41131996393203696,0.5086787509918215,0.6173824071884155,1.0,0.0916465909302966,0.10612183143425025,0.07605227753219296,0.277750878437982,0.5954909611402797,0.17237983154817063,0.20059757743334225,0.2093209846182303
Raw EfficientNet-B0,20262020,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,perspective_moderate,perspective_moderate,434,1.0,0.11596187775372634,0.1675623207366796,0.08064516129032258,0.15668202764976957,0.3271889400921659,0.3992585495114325,0.4971049189567569,0.6053862571716309,1.0,0.1167660297870048,0.13695467676080234,0.07633576782625408,0.14693446088794926,0.3468104661595733,0.22605587955171413,0.26063325528843834,0.27315559856458144
Raw EfficientNet-B0,20262020,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,perspective_severe,perspective_severe,434,1.0,0.18357969991886808,0.22430542967104983,0.01152073732718894,0.03456221198156682,0.14055299539170507,0.44221599102020265,0.4995720517635346,0.5374770760536194,1.0,0.1944207658406546,0.21519907294632273,0.010378627714779935,0.031087833941956564,0.12913612147677192,0.331252975053137,0.3722135134756565,0.38008673834529794
Raw EfficientNet-B0,20262020,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,combined_severe,combined_severe,434,1.0,0.20296012806047767,0.24345992732948962,0.013824884792626729,0.02534562211981567,0.10599078341013825,0.4553501769900321,0.5282870686054235,0.5874990224838257,1.0,0.20671890351639519,0.22887025731574848,0.012492792619642513,0.022967518739188928,0.09732489145808385,0.36759242925481367,0.4120353767009757,0.42371046062220225
Raw EfficientNet-B0,20262020,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,projective_pooled,perspective_moderate;perspective_severe;combined_severe,1302,1.0,0.1675005685776907,0.2142139065870503,0.03533026113671275,0.07219662058371736,0.1912442396313364,0.44321649968624116,0.5068574666976929,0.6053862571716309,1.0,0.1726352330480182,0.19980547710026056,0.033069062720225514,0.06699660452303159,0.19109049303147635,0.33364670344374386,0.4018238217454606,0.4306842474097555
Raw EfficientNet-B0,20262020,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,4884,1.0,0.12846574449625375,0.19075032264371722,0.0475020475020475,0.13615888615888616,0.3837018837018837,0.44709091335535045,0.6055715590715408,0.7946974635124207,1.0,0.12747340900517606,0.15973410659355483,0.04849497237322135,0.13646055083640582,0.3824167232139105,0.3078809444710612,0.39952270191758876,0.4512161207795143
Raw EfficientNet-B0,20262020,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,clean,clean,814,1.0,0.09440239991381288,0.1660690017650506,0.06633906633906633,0.1928746928746929,0.5515970515970516,0.45320724695920783,0.6243696331977845,0.7919522523880005,1.0,0.09480876809666812,0.11580738060166884,0.06501561745747793,0.18840768480645362,0.5455953169723148,0.1921020840872079,0.24999329595367606,0.27567016550153495
Raw EfficientNet-B0,20262020,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,blur_moderate,blur_moderate,814,1.0,0.09388596886325928,0.16599453615484125,0.06388206388206388,0.2113022113022113,0.558968058968059,0.4522582888603197,0.6252697783708573,0.7946974635124207,1.0,0.09426635530960245,0.1151585207145331,0.06331550688253834,0.21023769588065075,0.5527453052269541,0.19147486529648303,0.24705713657382122,0.27241090855374933
Raw EfficientNet-B0,20262020,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,blur_severe,blur_severe,814,1.0,0.09581718427942339,0.16725767591376073,0.05528255528255528,0.19164619164619165,0.5319410319410319,0.45235428065061567,0.6131501603126527,0.763780951499939,1.0,0.09619563976618345,0.11733018241694977,0.05937732620017162,0.19156034609864978,0.5238633362159437,0.1873938085693121,0.25975050283712886,0.28922332495450975
Raw EfficientNet-B0,20262020,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,perspective_moderate,perspective_moderate,814,1.0,0.11486331657296461,0.1718469066389914,0.042997542997543,0.10319410319410319,0.3402948402948403,0.4361436501145362,0.5866382652521135,0.6782898902893066,1.0,0.1126710357953206,0.13292040491333684,0.04550988417267487,0.10731719640748369,0.3453184947469422,0.22245700963653622,0.28197526756936303,0.30442689219117164
Raw EfficientNet-B0,20262020,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,perspective_severe,perspective_severe,814,1.0,0.18040896849469706,0.22602445313353542,0.030712530712530713,0.05773955773955774,0.16339066339066338,0.44187662750482554,0.5502019965648651,0.750677227973938,1.0,0.17801657999056425,0.20024174036245634,0.031862054194475534,0.060499555164397846,0.16758954207404375,0.3211573211491108,0.3853276113212108,0.4066740125715732
Raw EfficientNet-B0,20262020,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,combined_severe,combined_severe,814,1.0,0.19141662885336533,0.2336396183523151,0.025798525798525797,0.060196560196560195,0.15601965601965603,0.4453930452466006,0.5420451152324677,0.7176846861839294,1.0,0.18888207507271743,0.21080674001506955,0.02588944533198979,0.060740826660799295,0.15938834404726435,0.3393847616553306,0.3939332040739059,0.41248256856203075
Raw EfficientNet-B0,20262020,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,projective_pooled,perspective_moderate;perspective_severe;combined_severe,2442,1.0,0.16222963797367565,0.2122937304769969,0.033169533169533166,0.07371007371007371,0.2199017199017199,0.4414912819862364,0.553972388505936,0.750677227973938,1.0,0.1598565636195341,0.1865540641340776,0.034420461233046734,0.0761858594108936,0.2240987936227501,0.3243336931338906,0.40061018175184726,0.4394391787648201
Raw EfficientNet-B0,20262021,raw,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,882,1.0,0.20766629776896986,0.2558668860175313,0.02834467120181406,0.048752834467120185,0.14058956916099774,0.4920144597689309,0.5713052009741463,0.6339004516601563,1.0,0.20461233490634528,0.24890223171545064,0.025793650793650792,0.04563492063492064,0.13425925925925927,0.4529662384173226,0.48673987708091737,0.49405172879733733
Raw EfficientNet-B0,20262021,raw,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,clean,clean,147,1.0,0.23608951109472046,0.282417796244558,0.006802721088435374,0.02040816326530612,0.11564625850340136,0.5277343006928759,0.5907699819405873,0.6339004516601563,1.0,0.2311485565319736,0.27320346357308717,0.005952380952380952,0.017857142857142856,0.10714285714285714,0.43439291454402224,0.45804371376624176,0.4639564135717967
Raw EfficientNet-B0,20262021,raw,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,blur_moderate,blur_moderate,147,1.0,0.23263434855305418,0.27963959150837675,0.034013605442176874,0.047619047619047616,0.10884353741496598,0.5051584450403849,0.5834409135977425,0.6177044987678528,1.0,0.2289503194163085,0.27100545645378893,0.02976190476190476,0.041666666666666664,0.11111111111111112,0.43074868346112105,0.451507196850436,0.4566968251977648
Raw EfficientNet-B0,20262021,raw,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,blur_severe,blur_severe,147,1.0,0.2264658702041557,0.27239494388058627,0.04081632653061224,0.05442176870748299,0.12244897959183673,0.48727162162462867,0.5914162034988403,0.5968487580617269,1.0,0.2255344303717058,0.26572013593564137,0.03571428571428571,0.047619047619047616,0.10714285714285714,0.4168297480306928,0.43441080257438475,0.43880606621030777
Raw EfficientNet-B0,20262021,raw,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,perspective_moderate,perspective_moderate,147,1.0,0.20459911813000706,0.24808734691732184,0.02040816326530612,0.027210884353741496,0.11564625850340136,0.4479536195596059,0.5106914075215656,0.5387940883636475,1.0,0.2039421431207783,0.24307058997980854,0.017857142857142856,0.023809523809523808,0.10912698412698411,0.38969613099287426,0.40331551543001143,0.40672036153929575
Raw EfficientNet-B0,20262021,raw,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,perspective_severe,perspective_severe,147,1.0,0.17114386130757883,0.22229990994168777,0.04081632653061224,0.08843537414965986,0.21768707482993196,0.43602282007535287,0.5435441718896229,0.5569086988766988,1.0,0.16649237467380112,0.20897529156727246,0.041666666666666664,0.08928571428571429,0.2043650793650794,0.3523250646231666,0.3743898061831792,0.37990599157318233
Raw EfficientNet-B0,20262021,raw,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,combined_severe,combined_severe,147,1.0,0.17506507732430282,0.22290240078334703,0.027210884353741496,0.05442176870748299,0.16326530612244897,0.4332347957293192,0.5221764860947926,0.5640516718228659,1.0,0.17160618532350455,0.21247528593822468,0.023809523809523808,0.05357142857142857,0.16666666666666666,0.3517956494102402,0.37160598866050204,0.37655857347306754
Raw EfficientNet-B0,20262021,raw,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,projective_pooled,perspective_moderate;perspective_severe;combined_severe,441,1.0,0.1836026855872962,0.23140877391572542,0.02947845804988662,0.05668934240362812,0.1655328798185941,0.44408442179361973,0.5341118240356447,0.5640516718228659,1.0,0.18068023437269465,0.22316909217739736,0.027777777777777773,0.05555555555555556,0.16005291005291006,0.39849931329394134,0.42795959213991014,0.4357471567297739
Raw EfficientNet-B0,20262021,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,2604,1.0,0.13902557122922246,0.20261438714152205,0.09523809523809523,0.22542242703533025,0.37480798771121354,0.4365503281354904,0.6297802659273144,0.8927620053291321,1.0,0.13271380568898317,0.16635941281156433,0.10166650650265872,0.22961773368750113,0.38210585577438166,0.32032072633504866,0.43427602193572296,0.4931688087636774
Raw EfficientNet-B0,20262021,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,clean,clean,434,1.0,0.11423137213646817,0.18980773749270868,0.14285714285714285,0.35253456221198154,0.5253456221198156,0.4419768616557121,0.6734630894660955,0.8775787949562073,1.0,0.10898353731221579,0.13079328383743416,0.13058812223717087,0.325312319815491,0.527570545823211,0.2271286571876569,0.2925756772996891,0.32047188119454817
Raw EfficientNet-B0,20262021,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,blur_moderate,blur_moderate,434,1.0,0.11409129946804197,0.19022284781971852,0.1382488479262673,0.35253456221198154,0.5207373271889401,0.4530264765024181,0.673081403374672,0.8927620053291321,1.0,0.10971516619641292,0.1318439666217515,0.12604266769171632,0.324644435902364,0.4801817643918764,0.22933221252337097,0.2963928569033606,0.3267920659685677
Raw EfficientNet-B0,20262021,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,blur_severe,blur_severe,434,1.0,0.12178731419728031,0.2029226503192382,0.12672811059907835,0.3271889400921659,0.5069124423963134,0.47272500395774764,0.7132866650819785,0.8741294145584106,1.0,0.1166442621881684,0.14016966260178687,0.11526523159715549,0.3014427081023276,0.4679169499026905,0.26172837358232254,0.30735273772092025,0.3209838102487001
Raw EfficientNet-B0,20262021,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,perspective_moderate,perspective_moderate,434,1.0,0.11885801474065069,0.1825926826756665,0.09907834101382489,0.22119815668202766,0.4377880184331797,0.42240119278430904,0.6165125072002421,0.7758244276046753,1.0,0.10930477523679935,0.13104923748244085,0.13623870843743993,0.2493609456083029,0.4913892840999134,0.23469415365593002,0.2976463861662691,0.3183465853333473
Raw EfficientNet-B0,20262021,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,perspective_severe,perspective_severe,434,1.0,0.18320001461545715,0.22403590075417829,0.027649769585253458,0.04608294930875576,0.12211981566820276,0.43519010990858076,0.5088868039846421,0.5911687016487122,1.0,0.17830079091355341,0.20008007397476082,0.024985585239285027,0.08530174899096675,0.1564145685181626,0.31281095528873526,0.3788449891228025,0.3968452037464489
Raw EfficientNet-B0,20262021,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,combined_severe,combined_severe,434,1.0,0.18198541221743628,0.22224773476831247,0.03686635944700461,0.052995391705069124,0.1359447004608295,0.4158229082822799,0.49654058277606966,0.5940786600112915,1.0,0.1733343022867491,0.1949362594381764,0.07687872381318471,0.09164424370555448,0.16916202191043628,0.3087109297757799,0.37276151721770107,0.3939557781002738
Raw EfficientNet-B0,20262021,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,projective_pooled,perspective_moderate;perspective_severe;combined_severe,1302,1.0,0.16134781385784808,0.21049641976613193,0.054531490015360985,0.10675883256528418,0.23195084485407066,0.4217738583683968,0.5322700513601304,0.7758244276046753,1.0,0.1536466228123673,0.18168827598177284,0.07936767249663655,0.14210231276827473,0.2723219581761707,0.3188177611123431,0.41027432224609633,0.4517990270527926
Raw EfficientNet-B0,20262021,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,4884,1.0,0.15072359328657195,0.2165934361707964,0.06183456183456183,0.13472563472563473,0.32923832923832924,0.4759879931807515,0.6578528082370759,0.9360417723655701,1.0,0.14711893924939407,0.18247586891097828,0.06349986171805597,0.13865871310125757,0.3377566978026589,0.34746010715872044,0.46605698775589477,0.5351554522156715
Raw EfficientNet-B0,20262021,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,clean,clean,814,1.0,0.12869865827456445,0.21012429312172623,0.07862407862407862,0.19656019656019655,0.47297297297297297,0.5078895062208169,0.71520880818367,0.8970658183097839,1.0,0.12491421757797945,0.150606491829037,0.07860504178903631,0.19983880878203725,0.48056238289013303,0.25651346704393624,0.3300780296711921,0.36210637756437064
Raw EfficientNet-B0,20262021,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,blur_moderate,blur_moderate,814,1.0,0.1281937051558414,0.20908880295180562,0.085995085995086,0.1977886977886978,0.4705159705159705,0.506463599205016,0.7123378938436509,0.8972679376602173,1.0,0.12440767467800025,0.15068386283776278,0.08654145102503516,0.2007490742271864,0.4782896556174058,0.2543177746689692,0.33167546490716926,0.36495202624052764
Raw EfficientNet-B0,20262021,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,blur_severe,blur_severe,814,1.0,0.13355280173809728,0.21489390632767155,0.08353808353808354,0.18058968058968058,0.44717444717444715,0.5351466268301007,0.6736687219142914,0.9360417723655701,1.0,0.12953407998265185,0.1572800727145054,0.08349227721662741,0.18528160887600012,0.4560608649966696,0.26130969187684355,0.34832719183492655,0.3827950302958488
Raw EfficientNet-B0,20262021,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,perspective_moderate,perspective_moderate,814,1.0,0.12779624475328208,0.18482552566536098,0.051597051597051594,0.1167076167076167,0.32923832923832924,0.4347050994634624,0.6118841689825059,0.7819525599479675,1.0,0.12323590056158953,0.14930457747692638,0.060797945784265894,0.13001808572944004,0.34861589205821963,0.2667001781900227,0.33436164398697016,0.35717094236612323
Raw EfficientNet-B0,20262021,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,perspective_severe,perspective_severe,814,1.0,0.19702170389502585,0.2441877338564594,0.042997542997543,0.06633906633906633,0.12653562653562653,0.4883930858969687,0.5844475966691971,0.6890918016433716,1.0,0.19417745293265376,0.21836751545010097,0.04308388260166646,0.06589877253009949,0.1301349429564204,0.34963847004622217,0.4246664765766859,0.4505880674958229
Raw EfficientNet-B0,20262021,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,combined_severe,combined_severe,814,1.0,0.18907844590262057,0.23159973703291825,0.028255528255528257,0.05036855036855037,0.128992628992629,0.4381966695189476,0.5485879911184312,0.6835099458694458,1.0,0.18644430976348964,0.20911609956869862,0.028478571891704586,0.050165928462782096,0.13287644829710493,0.33252290755212305,0.4019194908884763,0.42867460715174677
Raw EfficientNet-B0,20262021,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,projective_pooled,perspective_moderate;perspective_severe;combined_severe,2442,1.0,0.17129879818364283,0.22168037238115823,0.04095004095004095,0.07780507780507781,0.19492219492219492,0.45729708373546596,0.5846001908779145,0.7819525599479675,1.0,0.1679525544192443,0.19719301494374783,0.04412013342587898,0.0820275955741072,0.20387576110391498,0.3450199693262576,0.43605622465461485,0.491033332669735
Raw EfficientNet-B0,20262022,raw,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,882,1.0,0.2515595537464635,0.27906608546349104,0.012471655328798186,0.024943310657596373,0.060090702947845805,0.44461925586064655,0.5045273985465364,0.5449744780858358,1.0,0.2533853007659868,0.280885359966494,0.012566137566137567,0.025132275132275134,0.05952380952380952,0.42926175834451397,0.46931643923312893,0.47880869271263243
Raw EfficientNet-B0,20262022,raw,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,clean,clean,147,1.0,0.24666195157704168,0.26736565159224496,0.006802721088435374,0.006802721088435374,0.061224489795918366,0.40467618902524294,0.4412263995011646,0.4602635264396667,1.0,0.24518434928365485,0.2639385216035659,0.005952380952380952,0.005952380952380952,0.05952380952380952,0.35765460657032705,0.3705768733995301,0.37380744010683087
Raw EfficientNet-B0,20262022,raw,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,blur_moderate,blur_moderate,147,1.0,0.2508153662173386,0.26841626634379967,0.0,0.006802721088435374,0.027210884353741496,0.3903464464346566,0.44106981356938674,0.45408949851989744,1.0,0.250599610304864,0.2658482801422244,0.0,0.005952380952380952,0.023809523809523808,0.3517522861985933,0.36394752526945534,0.3669963350371709
Raw EfficientNet-B0,20262022,raw,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,blur_severe,blur_severe,147,1.0,0.2576666480532579,0.27610834350616587,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.42440412243207287,0.47605092207590727,0.4912372549374898,1.0,0.2574398978015102,0.2746906286237498,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.36702057178909814,0.37988740368286766,0.38310411165631003
Raw EfficientNet-B0,20262022,raw,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,perspective_moderate,perspective_moderate,147,1.0,0.24369622409208563,0.27267884949141435,0.006802721088435374,0.027210884353741496,0.08163265306122448,0.4134736522038777,0.45133264978726684,0.4648695747057596,1.0,0.24732668645877054,0.27503080397504504,0.005952380952380952,0.023809523809523808,0.07142857142857142,0.3865157589401517,0.3936012875152012,0.3953726696589636
Raw EfficientNet-B0,20262022,raw,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,perspective_severe,perspective_severe,147,1.0,0.2500884264450765,0.29057664271292694,0.034013605442176874,0.06802721088435375,0.12244897959183673,0.48084615151087434,0.5276676590442657,0.5449744780858358,1.0,0.2546428351159449,0.29228458001745916,0.02976190476190476,0.06944444444444445,0.12301587301587302,0.4277197679735365,0.446081155763732,0.4506715027112809
Raw EfficientNet-B0,20262022,raw,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,combined_severe,combined_severe,147,1.0,0.2604287060939806,0.2978443201442849,0.02040816326530612,0.034013605442176874,0.061224489795918366,0.48901487310727426,0.5363721234798431,0.5391355474789937,1.0,0.2651184256311762,0.2997270276330831,0.017857142857142856,0.02976190476190476,0.06349206349206349,0.4406875985860824,0.45949256240186237,0.4641938033558073
Raw EfficientNet-B0,20262022,raw,field_gauge_external_roi,FieldGauge-External-ROI,147,21,provisional capture session,projective_pooled,perspective_moderate;perspective_severe;combined_severe,441,1.0,0.25140445221038094,0.28722800425938544,0.02040816326530612,0.04308390022675737,0.08843537414965986,0.4765188415845235,0.5282316613197329,0.5449744780858358,1.0,0.2556959824019639,0.2900091883247771,0.017857142857142856,0.041005291005291,0.08597883597883597,0.4477035570239263,0.47169436730657305,0.47736904469747393
Raw EfficientNet-B0,20262022,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,2604,1.0,0.16588823616558174,0.23428462562503524,0.08179723502304148,0.16474654377880185,0.3033794162826421,0.5345670372247695,0.6513031429052336,0.8194000720977783,1.0,0.1606214611748481,0.20044854236815832,0.07602104555064386,0.1538141415784122,0.30167193355477734,0.37383240291205316,0.44966183947175753,0.522276243364269
Raw EfficientNet-B0,20262022,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,clean,clean,434,1.0,0.11906835310322485,0.19844792969793404,0.12672811059907835,0.26036866359447003,0.45622119815668205,0.5037702769041058,0.6865112215280534,0.7823181748390198,1.0,0.11688455606702122,0.1386204841257526,0.11755237363059773,0.2433140150899136,0.4203380136873907,0.237121168451824,0.28537077514745973,0.3031774493916468
Raw EfficientNet-B0,20262022,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,blur_moderate,blur_moderate,434,1.0,0.11890840224962904,0.19845465030090745,0.1313364055299539,0.26036866359447003,0.4539170506912442,0.4926273614168165,0.6683501273393633,0.7884484529495239,1.0,0.11697425697221328,0.13900538282641167,0.1216846050355564,0.24357890171843663,0.4184037777106015,0.23859138800407,0.2884734569908543,0.30591612195426765
Raw EfficientNet-B0,20262022,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,blur_severe,blur_severe,434,1.0,0.12788971360307616,0.2076391259762527,0.10138248847926268,0.22811059907834103,0.43548387096774194,0.5132437437772747,0.6828577280044557,0.8194000720977783,1.0,0.1254270619266029,0.14812649822276702,0.09421968095329616,0.2139998127313138,0.4014904584717009,0.25440234979878773,0.30607668697847557,0.3248693147437139
Raw EfficientNet-B0,20262022,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,perspective_moderate,perspective_moderate,434,1.0,0.1278099231906407,0.18800766219750087,0.09907834101382489,0.18663594470046083,0.37327188940092165,0.4851308152079582,0.5844787740707401,0.6255860328674316,1.0,0.12073257894756938,0.14480956690999874,0.09345569863540265,0.17399096674995196,0.4330321017953153,0.2423308795067397,0.3068219301773743,0.32462249723347747
Raw EfficientNet-B0,20262022,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,perspective_severe,perspective_severe,434,1.0,0.24889115123059344,0.29202483241273863,0.016129032258064516,0.03225806451612903,0.05069124423963134,0.554427909851074,0.6163677006959916,0.6675652265548706,1.0,0.2406949290208348,0.26489612451842315,0.014558908322121854,0.029213915049010185,0.046665385354603114,0.38454496922005305,0.4426539987030354,0.46925216107205914
Raw EfficientNet-B0,20262022,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,combined_severe,combined_severe,434,1.0,0.25276187361632624,0.29467014672559905,0.016129032258064516,0.020737327188940093,0.05069124423963134,0.5687170803546905,0.6190317541360856,0.6952937841415405,1.0,0.24301538411484708,0.2671202156655401,0.014655006726888332,0.018787238131847014,0.09010186430905247,0.39045389766151256,0.4390012626398693,0.4626449093629013
Raw EfficientNet-B0,20262022,raw,field_gauge_roi_test_a,FieldGauge-ROI Test-A,434,11,source-directory group,projective_pooled,perspective_moderate;perspective_severe;combined_severe,1302,1.0,0.20982098267918678,0.2629676020361594,0.04377880184331797,0.07987711213517665,0.15821812596006143,0.5432503312826157,0.6143135207891465,0.6952937841415405,1.0,0.20148096402775043,0.23455752377613814,0.040889871228137614,0.07399737331026972,0.1899331171529903,0.3837662951014258,0.451059851849621,0.489203945140947
Raw EfficientNet-B0,20262022,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,4884,1.0,0.1672451246801297,0.23968274936435283,0.05118755118755119,0.10995085995085994,0.33845208845208846,0.5308844864368438,0.6558373230695725,0.8444901704788208,1.0,0.16374443081472884,0.20494597104329926,0.05411709522174638,0.11456568239846243,0.3423608190896986,0.38706627459824083,0.4843107024210692,0.538704431116581
Raw EfficientNet-B0,20262022,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,clean,clean,814,1.0,0.12444592808296844,0.20995888977464275,0.0687960687960688,0.1597051597051597,0.4950859950859951,0.5422067791223526,0.6948507565259934,0.8116689920425415,1.0,0.12106876085225778,0.147141672880843,0.07236203718761858,0.16495546098787567,0.49709727519226704,0.24211857852257784,0.30597238233464946,0.33607115515321495
Raw EfficientNet-B0,20262022,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,blur_moderate,blur_moderate,814,1.0,0.12366033233968539,0.20901163049545396,0.06265356265356266,0.15601965601965603,0.49385749385749383,0.539371120929718,0.6991754579544067,0.8116785883903503,1.0,0.12030598532341327,0.14613245222849783,0.06612231437812834,0.16079477232216546,0.4961872308973674,0.24047625012479718,0.304446947392851,0.3352477114722133
Raw EfficientNet-B0,20262022,raw,field_gauge_roi_test_b,FieldGauge-ROI Test-B,814,20,source-directory group,blur_severe,blur_severe,814,1.0,0.12638638551729098,0.20991625402918057,0.06511056511056511,0.14127764127764128,0.4864864864864865,0.5333807438611977,0.6936347234249115,0.8444901704788208,1.0,0.12286708288050814,0.14886972213656005,0.06836861458954482,0.14847670865571502,0.4890772058399932,0.24248792884685097,0.311530130845636,0.3431552390828729
