method,seed,preprocessing,cohort,cohort_name,cohort_images,group_unit,scope,conditions,groups,rows,pooled_coverage,pooled_nmae,pooled_rmse,pooled_acc_at_1_percent,pooled_acc_at_2_percent,pooled_acc_at_5_percent,pooled_p95_absolute_error,pooled_p99_absolute_error,pooled_maximum_absolute_error,group_macro_coverage,group_macro_nmae,group_macro_rmse,group_macro_acc_at_1_percent,group_macro_acc_at_2_percent,group_macro_acc_at_5_percent,group_macro_p95_absolute_error,group_macro_p99_absolute_error,group_macro_maximum_absolute_error
Raw ResNet-18,20262021,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_severe,blur_severe,52,1395,1.0,0.20174293929344866,0.28737666409330204,0.08100358422939068,0.15698924731182795,0.3218637992831541,0.6233319878578186,0.7148137104511261,0.8092603087425232,1.0,0.18023934300868516,0.20473398311099092,0.06697348763867231,0.1313460289520481,0.2736150705431427,0.30691629924457997,0.3464359150739988,0.3636272440711275
Raw ResNet-18,20262021,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_moderate,perspective_moderate,52,1395,1.0,0.25725443353563937,0.33383777822605015,0.02867383512544803,0.05949820788530466,0.1878136200716846,0.6655810952186584,0.7882656240463255,0.8757150769233704,1.0,0.22283245668005117,0.24751147216404462,0.027497177924674505,0.059944590965058185,0.1893213456235435,0.36175483004034326,0.4062364407912966,0.42186597872468146
Raw ResNet-18,20262021,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_severe,perspective_severe,52,1395,1.0,0.3139076479638421,0.3624903627188182,0.013620071684587814,0.02724014336917563,0.07240143369175628,0.6152500867843628,0.6994525527954101,0.7975835204124451,1.0,0.2722898365472957,0.2987826514096963,0.015250134991927058,0.03199571081753024,0.09819859862052892,0.44149012675751476,0.4797940942799892,0.49058270838016116
Raw ResNet-18,20262021,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,combined_severe,combined_severe,52,1395,1.0,0.3401794825723807,0.38791147090238465,0.007885304659498209,0.022222222222222223,0.060215053763440864,0.6442086279392242,0.7029052734374999,0.7878685593605042,1.0,0.2909304941893817,0.31616200042829407,0.009541776812638646,0.03432428834275619,0.08099106331147304,0.4609460981193643,0.4952852184960857,0.5059249672140831
Raw ResNet-18,20262021,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,projective_pooled,perspective_moderate;perspective_severe;combined_severe,52,4185,1.0,0.30378052135728734,0.3620875743484245,0.016726403823178016,0.03632019115890084,0.10681003584229391,0.6403689980506896,0.7347710633277893,0.8757150769233704,1.0,0.2620175958055762,0.29210287292266346,0.017429696576413405,0.04208819670844821,0.12283700251851516,0.46298386325931695,0.5076665130649928,0.5245544543403846
Raw ResNet-18,20262022,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,52,8370,1.0,0.20748309939907442,0.27322187135490866,0.05137395459976105,0.11911589008363202,0.2525686977299881,0.5372417175769804,0.6626714378595352,0.7971743702888489,1.0,0.19562051216792872,0.2261854782681988,0.038821400554208615,0.09014161403145435,0.19842054360660327,0.3712180087099472,0.4211596259797231,0.4461902657838968
Raw ResNet-18,20262022,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,clean,clean,52,1395,1.0,0.1629307827476016,0.24328388374753987,0.08888888888888889,0.1921146953405018,0.3971326164874552,0.5605403423309325,0.6855095779895781,0.7538710236549377,1.0,0.16731842898405955,0.1892205115366261,0.07023222635397738,0.14592209635424486,0.29870242819465526,0.27679375304555376,0.31575161559556153,0.33258661283648167
Raw ResNet-18,20262022,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_moderate,blur_moderate,52,1395,1.0,0.1626977499938905,0.2429349843637861,0.08028673835125448,0.1992831541218638,0.3978494623655914,0.5517178118228911,0.6837574410438534,0.7589020729064941,1.0,0.1662195383699497,0.1879787071014747,0.06276454868281134,0.1488706269618042,0.2971417311397722,0.2754477053737029,0.31452400868762564,0.33150036993259807
Raw ResNet-18,20262022,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_severe,blur_severe,52,1395,1.0,0.16489675233613704,0.24519017533620266,0.06738351254480286,0.1870967741935484,0.3971326164874552,0.5540236115455626,0.6799781527519223,0.7971743702888489,1.0,0.16734201027671067,0.1893532225421844,0.04446279894296311,0.12973037403743495,0.30030522262274173,0.2804864009972566,0.3162769885556505,0.33207476297097327
Raw ResNet-18,20262022,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_moderate,perspective_moderate,52,1395,1.0,0.2063472181732794,0.2734730103524886,0.05017921146953405,0.0939068100358423,0.22580645161290322,0.5373786509037017,0.6520379271507262,0.7123430967330933,1.0,0.19431325868915147,0.21730309699860184,0.03679909731551318,0.08386513189535919,0.21540622724387223,0.31643578621313356,0.35014840927933266,0.36261615821795584
Raw ResNet-18,20262022,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_severe,perspective_severe,52,1395,1.0,0.2705742147496168,0.3092280923446396,0.012186379928315413,0.022939068100358423,0.04946236559139785,0.5181641614437102,0.5724605965614317,0.6490804553031921,1.0,0.23825568105728828,0.2547842557065675,0.01048957436742873,0.017444244389024983,0.040682165233975574,0.360719724808939,0.3856510505781036,0.3929926738754297
Raw ResNet-18,20262022,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,combined_severe,combined_severe,52,1395,1.0,0.2774518783939212,0.31491104876328957,0.00931899641577061,0.01935483870967742,0.04802867383512545,0.5149092674255371,0.5674380030632016,0.6472837924957275,1.0,0.24027415563041254,0.2570330353317266,0.008180157662557957,0.015017210550857819,0.038285487204602606,0.3629038571211008,0.38916733084382155,0.3963804639149935
Raw ResNet-18,20262022,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,projective_pooled,perspective_moderate;perspective_severe;combined_severe,52,4185,1.0,0.25145777043893913,0.29976572470267077,0.023894862604540025,0.04540023894862605,0.10776583034647551,0.5222148656845093,0.6008648314476013,0.7123430967330933,1.0,0.22428103179228412,0.24693983126994573,0.01848960978183329,0.03877552894508066,0.0981246265608168,0.3728405713225786,0.4085254793823529,0.42690895536007023
SARN-v2 + ResNet-18,20262020,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,52,8370,1.0,0.23142543743691155,0.31195448616622895,0.06630824372759857,0.13393070489844683,0.2821983273596177,0.6128486126661301,0.7208800258636447,0.8342137932777405,1.0,0.21582623555778324,0.24283088552428728,0.05047467199221908,0.10404193093246036,0.2292035343311112,0.36863971401981244,0.4256115318743464,0.4540407295700831
SARN-v2 + ResNet-18,20262020,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,clean,clean,52,1395,1.0,0.20652493697950347,0.28770779256203977,0.07240143369175628,0.15842293906810037,0.32831541218637994,0.5875768387317657,0.6743098366260527,0.7497909069061279,1.0,0.2022126977679491,0.224997647252512,0.0590838595968555,0.11692670959253657,0.2584254135759373,0.32519560869420183,0.35947718841517007,0.3729125263517101
SARN-v2 + ResNet-18,20262020,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_moderate,blur_moderate,52,1395,1.0,0.20816451338460867,0.2894723211135795,0.06594982078853047,0.15985663082437276,0.3254480286738351,0.5893392777442932,0.6752014183998107,0.7489466071128845,1.0,0.2029455116834751,0.22558532354230987,0.04907220952022594,0.11781766295442016,0.2503194207315724,0.3242335149922718,0.3596116699281487,0.37317672038918887
SARN-v2 + ResNet-18,20262020,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_severe,blur_severe,52,1395,1.0,0.2169370447115463,0.2993750890069915,0.07885304659498207,0.16344086021505377,0.3139784946236559,0.5998550748825073,0.6793860614299774,0.7968593835830688,1.0,0.2071834409611482,0.22980879624349093,0.056561311845169576,0.11936365428157494,0.24886834803093597,0.3320351173188919,0.3662068400897238,0.3798227524188084
SARN-v2 + ResNet-18,20262020,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_moderate,perspective_moderate,52,1395,1.0,0.23144943168114876,0.3112369754891976,0.07168458781362007,0.13189964157706094,0.28888888888888886,0.6096498250961303,0.7337721145153046,0.8342137932777405,1.0,0.2168216741169232,0.24084386988121692,0.048833494746627445,0.11210133185298923,0.23264107834615735,0.34510007573627893,0.38829067260741995,0.40486971400716365
SARN-v2 + ResNet-18,20262020,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_severe,perspective_severe,52,1395,1.0,0.24756219118003206,0.3252003555844876,0.06093189964157706,0.10896057347670252,0.25448028673835127,0.6287373661994934,0.7500679111480713,0.8246594071388245,1.0,0.22402996927568986,0.2498668213917393,0.05309417488926592,0.09109133314976206,0.21840532394803766,0.36502377085575877,0.4067084527777937,0.4188236089914273
SARN-v2 + ResNet-18,20262020,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,combined_severe,combined_severe,52,1395,1.0,0.27791450668463,0.35365864889993287,0.04802867383512545,0.08100358422939068,0.182078853046595,0.6618625521659851,0.7710055077075958,0.8190211653709412,1.0,0.24176411954151392,0.26722154703525713,0.03620298135517014,0.06695089376347926,0.16656162135402644,0.39122983875928014,0.42403742902637287,0.43422447074529447
SARN-v2 + ResNet-18,20262020,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,projective_pooled,perspective_moderate;perspective_severe;combined_severe,52,4185,1.0,0.25230870984860365,0.3305037398304123,0.060215053763440864,0.10728793309438471,0.24181600955794505,0.6309852957725525,0.7574700951576229,0.8342137932777405,1.0,0.22753858764470897,0.25394581811802736,0.046043550330354496,0.09004785292207686,0.2058693412160738,0.3825158569801693,0.43134733531586633,0.4490529120258796
SARN-v2 + ResNet-18,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,52,8370,1.0,0.21994122429607885,0.30480336088845167,0.06618876941457587,0.12962962962962962,0.2885304659498208,0.6517039120197294,0.7513126450777052,0.902515172958374,1.0,0.19576219931082306,0.22415394008866724,0.05491973051395076,0.10902268383622957,0.24530625610472345,0.353608584203017,0.4215412596726647,0.45486955783535277
SARN-v2 + ResNet-18,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,clean,clean,52,1395,1.0,0.19072689799268328,0.27293693075289793,0.08530465949820788,0.15842293906810037,0.3419354838709677,0.6010335326194763,0.6863064491748809,0.7524183392524719,1.0,0.17602114750976533,0.1999766336283352,0.06996801647964439,0.12389061387009402,0.2745293285584958,0.29791403607646816,0.3369739311363528,0.3535747918347135
SARN-v2 + ResNet-18,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_moderate,blur_moderate,52,1395,1.0,0.1924680515792635,0.2752553213219336,0.07670250896057347,0.15913978494623657,0.3419354838709677,0.6039582371711729,0.6888844048976898,0.7512246370315552,1.0,0.17622383057747265,0.20018750748003145,0.06019356460532931,0.1311432876668855,0.2823456401538772,0.2985797773239704,0.3385451150775127,0.3554206241088418
SARN-v2 + ResNet-18,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_severe,blur_severe,52,1395,1.0,0.20174293929344866,0.28737666409330204,0.08100358422939068,0.15698924731182795,0.3218637992831541,0.6233319878578186,0.7148137104511261,0.8092603087425232,1.0,0.18023934300868516,0.20473398311099092,0.06697348763867231,0.1313460289520481,0.2736150705431427,0.30691629924457997,0.3464359150739988,0.3636272440711275
SARN-v2 + ResNet-18,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_moderate,perspective_moderate,52,1395,1.0,0.22137930590589772,0.30849480035494103,0.06666666666666667,0.12759856630824373,0.3118279569892473,0.6675328016281127,0.7841652369499205,0.8737568259239197,1.0,0.1935235934422505,0.2208404237283132,0.05742997692382097,0.11332018633791757,0.27880739043021235,0.33873174673946427,0.37492810256960296,0.3884560702764071
SARN-v2 + ResNet-18,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_severe,perspective_severe,52,1395,1.0,0.24027565293775666,0.32181699223803245,0.04659498207885305,0.0960573476702509,0.24587813620071686,0.6755632698535918,0.7981027543544765,0.9016349911689758,1.0,0.21273083153486635,0.23870745233902022,0.03706382726560565,0.07931060712353462,0.21072858501998334,0.35909836927314215,0.3999351143987629,0.4141037347439008
SARN-v2 + ResNet-18,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,combined_severe,combined_severe,52,1395,1.0,0.27305449806742343,0.3547533049373295,0.04086021505376344,0.07956989247311828,0.16774193548387098,0.7066389501094819,0.8013659048080444,0.902515172958374,1.0,0.2358344497918985,0.26059370189095743,0.03788951017063192,0.07512537906689754,0.1518115219226293,0.383550044283118,0.4246475597891975,0.4393939937292001
SARN-v2 + ResNet-18,20262021,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,projective_pooled,perspective_moderate;perspective_severe;combined_severe,52,4185,1.0,0.24490315230369258,0.3289301474493364,0.05137395459976105,0.1010752688172043,0.24181600955794505,0.681870687007904,0.7977307486534119,0.902515172958374,1.0,0.21402962492300512,0.24161036597762803,0.04412777145335285,0.08925205750944991,0.21378249912427505,0.37663322651246794,0.4294305798770601,0.4519720256084051
SARN-v2 + ResNet-18,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,52,8370,1.0,0.1757631896541377,0.2515295767110314,0.07144563918757467,0.15376344086021507,0.35244922341696533,0.5486574625968933,0.6723775935173031,0.8172053456306457,1.0,0.1742651486089276,0.2001081157671402,0.05268442590669782,0.1174381802390881,0.2756522897633263,0.3111467510417868,0.3792872032899467,0.4110499955278177
SARN-v2 + ResNet-18,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,clean,clean,52,1395,1.0,0.1629307827476016,0.24328388374753987,0.08888888888888889,0.1921146953405018,0.3971326164874552,0.5605403423309325,0.6855095779895781,0.7538710236549377,1.0,0.16731842898405955,0.1892205115366261,0.07023222635397738,0.14592209635424486,0.29870242819465526,0.27679375304555376,0.31575161559556153,0.33258661283648167
SARN-v2 + ResNet-18,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_moderate,blur_moderate,52,1395,1.0,0.1626977499938905,0.2429349843637861,0.08028673835125448,0.1992831541218638,0.3978494623655914,0.5517178118228911,0.6837574410438534,0.7589020729064941,1.0,0.1662195383699497,0.1879787071014747,0.06276454868281134,0.1488706269618042,0.2971417311397722,0.2754477053737029,0.31452400868762564,0.33150036993259807
SARN-v2 + ResNet-18,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,blur_severe,blur_severe,52,1395,1.0,0.16489675233613704,0.24519017533620266,0.06738351254480286,0.1870967741935484,0.3971326164874552,0.5540236115455626,0.6799781527519223,0.7971743702888489,1.0,0.16734201027671067,0.1893532225421844,0.04446279894296311,0.12973037403743495,0.30030522262274173,0.2804864009972566,0.3162769885556505,0.33207476297097327
SARN-v2 + ResNet-18,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_moderate,perspective_moderate,52,1395,1.0,0.1735118445888927,0.24825154588583132,0.08028673835125448,0.14121863799283155,0.3763440860215054,0.5405983877182006,0.6377877855300899,0.8172053456306457,1.0,0.1698736294767496,0.19357962167512843,0.059004090896651144,0.11872381523675851,0.308087244551612,0.28755659354855423,0.3292678913661741,0.34557169351573935
SARN-v2 + ResNet-18,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,perspective_severe,perspective_severe,52,1395,1.0,0.18729959682224756,0.257243600991429,0.06379928315412187,0.10896057347670252,0.2946236559139785,0.5254137337207794,0.6282304956912993,0.7553981900215149,1.0,0.18168750348048462,0.20705765530624903,0.04815399109174759,0.09277855286878753,0.24261823211944547,0.31448716676281047,0.35829883186863015,0.37334976163048006
SARN-v2 + ResNet-18,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,combined_severe,combined_severe,52,1395,1.0,0.20324241143605687,0.2710663953283841,0.04802867383512545,0.0939068100358423,0.25161290322580643,0.535719803571701,0.6301893782615662,0.7734508872032165,1.0,0.19314978106561137,0.21841151630238023,0.031488899472036376,0.06860361597549855,0.20705887995173086,0.32784749381807754,0.37379842211808145,0.38833986709362417
SARN-v2 + ResNet-18,20262022,sarn_v2,industrial_1395,Industrial-1395,1395,acquisition cluster,projective_pooled,perspective_moderate;perspective_severe;combined_severe,52,4185,1.0,0.18801795094906573,0.25902386695828267,0.06403823178016727,0.11469534050179211,0.30752688172043013,0.5351268410682676,0.6333180499076839,0.8172053456306457,1.0,0.18157030467428187,0.20758305220444734,0.0462156604868117,0.09336866136034819,0.2525881188742628,0.3204470119210962,0.3814737305951653,0.40382483142537945
Raw EfficientNet-B0,20262020,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,all_conditions,clean;blur_moderate;blur_severe;perspective_moderate;perspective_severe;combined_severe,52,8370,1.0,0.1288573149515324,0.1862743004018773,0.05328554360812425,0.14384707287933093,0.37287933094384706,0.42930451333522796,0.5663824003934858,0.7946974635124207,1.0,0.1285010430758441,0.15720870201663023,0.05517416765081976,0.1274274904253595,0.3191000894078655,0.2858978938561601,0.3524245743804903,0.3862052773426358
Raw EfficientNet-B0,20262020,raw,industrial_1395,Industrial-1395,1395,acquisition cluster,clean,clean,52,1395,1.0,0.09797361975447536,0.16300609309507125,0.07813620071684588,0.21433691756272402,0.5369175627240144,0.417439544200897,0.6041086483001709,0.7919522523880005,1.0,0.10941121797501273,0.12963169619215617,0.08051706542314772,0.17303319721832297,0.4293755557558535,0.20525028720689123,0.23776097440404384,0.2515431535098797
