family,method,dataset,scope,seeds,nmae_pct_fs_mean,nmae_pct_fs_sample_sd,acc_at_2_pct_mean,acc_at_2_pct_sample_sd,acc_at_5_pct_mean,acc_at_5_pct_sample_sd,coverage_pct_mean,coverage_pct_sample_sd,failures_mean,failures_sample_sd
main,resnet18,rf100,perspective_moderate,3,6.8125813322485795,0.611111419771529,33.333333333333336,4.6984098573493975,58.719646799116994,7.900896321489306,100.0,0.0,0.0,0.0
main,resnet18,rf100,perspective_severe,3,10.859078835773287,1.143679789803763,15.452538631346577,5.393727029964953,34.43708609271523,7.807831869239467,100.0,0.0,0.0,0.0
main,resnet18,rf100,combined_severe,3,11.259641844490028,1.261302872610833,17.218543046357613,5.735267574731381,34.87858719646799,7.324794712157643,100.0,0.0,0.0,0.0
main,resnet18,rf100,perspective_pair,3,8.835830084010931,0.8653094815094297,24.392935982339953,4.639701888958873,46.57836644591612,7.824198056709618,100.0,0.0,0.0,0.0
main,resnet18,rf100,projective_three,3,9.643767337503965,0.9883797153315484,22.00147167034584,4.9672961977152825,42.67844002943341,7.622556299384928,100.0,0.0,0.0,0.0
main,efficientnet_b0,rf100,all_conditions,3,4.6057210443837855,0.5570178090725282,45.21707137601177,2.549007810991728,74.35614422369389,2.7401833968161062,100.0,0.0,0.0,0.0
main,efficientnet_b0,rf100,clean,3,3.3146532979001435,0.5191438515560842,58.05739514348786,1.3785867546133352,84.10596026490067,2.8866880420799124,100.0,0.0,0.0,0.0
main,efficientnet_b0,rf100,blur_moderate,3,3.1736387779277435,0.47799434539137253,58.94039735099337,1.752153186135493,85.6512141280353,1.9117558582437888,100.0,0.0,0.0,0.0
main,efficientnet_b0,rf100,blur_severe,3,2.947629701945948,0.4640663177894592,61.36865342163356,1.6666301181613126,87.41721854304636,1.7521531861354864,100.0,0.0,0.0,0.0
main,efficientnet_b0,rf100,perspective_moderate,3,3.933718954892195,0.5128845152364138,44.81236203090507,5.058030568383931,79.69094922737307,0.7647023432975122,100.0,0.0,0.0,0.0
main,efficientnet_b0,rf100,perspective_severe,3,7.068843224883948,0.7739929777220876,24.282560706401767,3.3984115493025726,54.966887417218544,7.6374586719674165,100.0,0.0,0.0,0.0
main,efficientnet_b0,rf100,combined_severe,3,7.195842308752737,0.9783404507188096,23.841059602649008,5.256459558406471,54.3046357615894,5.42076342508109,100.0,0.0,0.0,0.0
main,efficientnet_b0,rf100,perspective_pair,3,5.501281089888071,0.5942774040343952,34.54746136865342,3.721791456972927,67.3289183222958,3.571454677122173,100.0,0.0,0.0,0.0
main,efficientnet_b0,rf100,projective_three,3,6.066134829509626,0.7069791532573098,30.97866077998528,4.225129424563823,62.987490802060336,4.172905630245131,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,rf100,all_conditions,3,5.94177331288839,1.074259851351895,34.98896247240618,4.525386313465784,66.29874908020604,2.191813246299702,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,rf100,clean,3,3.5866934292823243,0.5660335931343073,45.47461368653421,10.561477893073453,79.47019867549669,7.63745867196742,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,rf100,blur_moderate,3,3.5209346757707145,0.4990356416469549,45.033112582781456,9.99978070896788,81.01545253863135,7.0190344792868204,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,rf100,blur_severe,3,3.3571006765449796,0.23363608993319016,47.019867549668874,8.029374604623932,81.45695364238411,3.973509933774835,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,rf100,perspective_moderate,3,4.9380496258353475,0.8908777993712728,36.64459161147903,2.7571735092266656,71.7439293598234,3.765722319918761,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,rf100,perspective_severe,3,10.244721926999418,3.001848407966778,16.55629139072848,0.6622516556291389,41.280353200883006,6.009120348263224,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,rf100,combined_severe,3,10.003139542897557,3.159872215659256,19.205298013245034,2.886688042079916,42.82560706401767,7.081242795737505,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,rf100,perspective_pair,3,7.591385776417383,1.9168685769886724,26.600441501103756,1.0644206137961318,56.512141280353205,4.40948882018503,100.0,0.0,0.0,0.0
main,mobilenet_v3_large,rf100,projective_three,3,8.395303698577441,2.3311052072724716,24.13539367181751,0.8921527338471047,51.94996320824135,4.986878256028673,100.0,0.0,0.0,0.0
main,yolo,rf100,all_conditions,3,17.85993633531307,5.147897143090215,32.78145695364238,0.9430467710063486,52.06033848417954,1.6271776591240583,94.8859455481972,5.41889025614404,46.333333333333336,49.09514572066502
main,yolo,rf100,clean,3,10.355211655586269,0.10494375332355818,44.5916114790287,3.3332602363226282,66.88741721854306,1.1470535149462766,100.0,0.0,0.0,0.0
main,yolo,rf100,blur_moderate,3,10.476214804441055,0.6704093315265333,45.916114790286976,2.0232122273535715,65.56291390728477,2.294107029892553,99.77924944812362,0.3823511716487643,0.3333333333333333,0.5773502691896258
main,yolo,rf100,blur_severe,3,11.146422630208079,1.2221480225624117,46.13686534216336,2.676458201541313,66.2251655629139,3.441160544838838,99.77924944812362,0.3823511716487643,0.3333333333333333,0.5773502691896258
main,yolo,rf100,perspective_moderate,3,13.44489217191917,2.0209023355304296,32.22958057395144,2.6764582015413114,56.732891832229576,3.1296792226838477,100.0,0.0,0.0,0.0
main,yolo,rf100,perspective_severe,3,28.079679866194287,14.381984151520314,15.231788079470197,4.342674519405299,29.359823399558497,6.294294670809384,88.52097130242824,15.35129240681123,17.333333333333332,23.18045153428495
main,yolo,rf100,combined_severe,3,33.65719688352958,16.32577582839683,12.582781456953642,1.7521531861354898,27.593818984547458,7.647023432975174,81.23620309050773,16.940357653818694,28.333333333333332,25.579940057266228
main,yolo,rf100,perspective_pair,3,20.762286019056727,7.392945339773886,23.730684326710815,2.696863514982475,43.04635761589404,3.1587390775395536,94.26048565121414,7.675646203405607,17.333333333333332,23.18045153428495
main,yolo,rf100,projective_three,3,25.060589640547676,9.989990925195839,20.01471670345843,2.121197248771092,37.89551140544518,4.096295999916635,89.91905813097867,10.592193321872909,45.666666666666664,47.982635748084256
main,vdn,rf100,all_conditions,3,19.6971484028564,6.631543319335245,28.145695364238406,2.5861753893730626,52.281089036055924,6.340897095627477,94.8859455481972,5.41889025614404,46.333333333333336,49.09514572066502
main,vdn,rf100,clean,3,14.526357766534417,3.7251872094904934,34.43708609271523,3.311258278145697,60.70640176600441,7.956212490481282,100.0,0.0,0.0,0.0
main,vdn,rf100,blur_moderate,3,14.686606509811034,2.707487229657773,32.45033112582781,1.1470535149462806,57.61589403973509,4.1357602638399955,99.77924944812362,0.3823511716487643,0.3333333333333333,0.5773502691896258
main,vdn,rf100,blur_severe,3,17.098595364097935,4.134073022893031,28.69757174392936,5.632384468950587,52.317880794701985,7.637458671967415,99.77924944812362,0.3823511716487643,0.3333333333333333,0.5773502691896258
main,vdn,rf100,perspective_moderate,3,11.988823453141478,4.690879085583841,35.54083885209713,2.325751380320691,66.66666666666667,6.43214228888895,100.0,0.0,0.0,0.0
main,vdn,rf100,perspective_severe,3,25.52629144413147,13.61237044235335,19.867549668874172,1.752153186135491,42.3841059602649,6.721120241782926,88.52097130242824,15.35129240681123,17.333333333333332,23.18045153428495
main,vdn,rf100,combined_severe,3,34.35621587942205,16.656031596480805,17.880794701986755,3.3112582781456963,33.99558498896247,9.136513062505463,81.23620309050773,16.940357653818694,28.333333333333332,25.579940057266228
main,vdn,rf100,perspective_pair,3,18.757557448636472,7.283858574330234,27.70419426048565,1.8828611599593814,54.52538631346579,5.632384468950584,94.26048565121414,7.675646203405607,17.333333333333332,23.18045153428495
main,vdn,rf100,projective_three,3,23.957110258898336,10.40359738601576,24.42972774098602,2.1778732283956925,47.682119205298015,6.692055801864956,89.91905813097867,10.592193321872909,45.666666666666664,47.982635748084256
main,deeplab,rf100,all_conditions,3,30.404008264419744,2.697911717859538,25.680647534952172,0.38762523005344784,45.805739514348794,1.699205774651288,85.54083885209712,2.6513051102570273,131.0,24.020824298928627
main,deeplab,rf100,clean,3,16.624770385671194,4.716339457013744,40.618101545253865,3.3332602363226282,66.66666666666667,2.9862581144522453,94.03973509933775,3.973509933774835,9.0,6.0
main,deeplab,rf100,blur_moderate,3,17.051864510648105,4.62576552587913,36.865342163355415,1.6666301181613121,64.0176600441501,5.352916403082625,93.81898454746137,3.991863426054112,9.333333333333334,6.027713773341708
main,deeplab,rf100,blur_severe,3,18.27872077131017,3.3780175286887197,36.42384105960265,2.886688042079915,62.251655629139066,3.3112582781456936,93.15673289183223,3.6473977134345077,10.333333333333334,5.507570547286102
main,deeplab,rf100,perspective_moderate,3,22.711996501634413,5.126462237253,25.38631346578366,4.9705652314338655,51.434878587196465,5.632384468950584,93.15673289183223,2.676458201541309,10.333333333333334,4.041451884327381
main,deeplab,rf100,perspective_severe,3,51.689375433383454,9.083480435944573,7.2847682119205315,4.635761589403974,16.335540838852097,6.499969918028899,72.62693156732892,6.6665204726452565,41.333333333333336,10.066445913694334
main,deeplab,rf100,combined_severe,3,56.067321983871125,11.139621447374859,7.50551876379691,4.046424454707143,14.128035320088301,6.153359763693755,66.44591611479028,12.983060443737406,50.666666666666664,19.604421270043485
main,deeplab,rf100,perspective_pair,3,37.20068596750894,5.715371592364525,16.335540838852097,3.076679881846878,33.88520971302429,4.372031417293236,82.89183222958057,2.39542322452657,51.666666666666664,7.234178138070235
main,deeplab,rf100,projective_three,3,43.48956463962967,7.41472877064348,13.392200147167037,2.9146876115288256,27.29948491537895,4.579354785136602,77.40986019131714,5.745171831035509,102.33333333333333,26.025628394590846
main,geoprr,rf100,all_conditions,3,3.2052538478979025,0.2535438839599393,55.99705665930832,0.555543372720434,85.13612950699043,0.2297644591022274,100.0,0.0,0.0,0.0
main,geoprr,rf100,clean,3,3.321807616063589,0.524456924330333,58.05739514348786,1.5294046865950368,84.32671081677704,3.0588093731900656,100.0,0.0,0.0,0.0
main,geoprr,rf100,blur_moderate,3,3.182953247318318,0.4743552443504572,59.161147902869764,1.666630118161316,85.6512141280353,1.9117558582437888,100.0,0.0,0.0,0.0
main,geoprr,rf100,blur_severe,3,2.9578690462521515,0.43761765650443246,61.36865342163355,2.6764582015413136,87.41721854304636,1.7521531861354864,100.0,0.0,0.0,0.0
main,geoprr,rf100,perspective_moderate,3,3.0738095234167386,0.25944946067956387,54.74613686534216,1.911755858243797,85.8719646799117,2.0232122273535715,100.0,0.0,0.0,0.0
